% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              tce_outflow_concentration0.1 - tce_outflow_concentraion (tce_outflow_concentraion)
% Q_inject_design        t (s)                    tce_outflow_concentraion (mol/(m*s))
0.1                      695                      1.0001233767067889E-7
0.1                      696                      9.987462104505891E-8
0.1                      697                      9.973727210980325E-8
0.1                      698                      9.960029086491198E-8
0.1                      699                      9.946367731038496E-8
0.1                      700                      9.932743144622237E-8
0.1                      701                      9.919155327242403E-8
0.1                      702                      9.905604278899007E-8
0.1                      703                      9.892089999592042E-8
0.1                      704                      9.878612489321514E-8
0.1                      705                      9.865171748087418E-8
0.1                      706                      9.85176777588976E-8
0.1                      707                      9.838400572728527E-8
0.1                      708                      9.825070138603735E-8
0.1                      709                      9.811776473515374E-8
0.1                      710                      9.79851957746345E-8
0.1                      711                      9.785299450447959E-8
0.1                      712                      9.772116092468897E-8
0.1                      713                      9.758969503526276E-8
0.1                      714                      9.745859683620085E-8
0.1                      715                      9.732786632750328E-8
0.1                      716                      9.719750350917003E-8
0.1                      717                      9.706750838120114E-8
0.1                      718                      9.693788094359655E-8
0.1                      719                      9.680862119635635E-8
0.1                      720                      9.667972913948046E-8
0.1                      721                      9.65512047729689E-8
0.1                      722                      9.64230480968217E-8
0.1                      723                      9.629525911103884E-8
0.1                      724                      9.616783781562026E-8
0.1                      725                      9.604078421056611E-8
0.1                      726                      9.591409829587622E-8
0.1                      727                      9.578778007155069E-8
0.1                      728                      9.566182953758954E-8
0.1                      729                      9.553624669399266E-8
0.1                      730                      9.541045623155802E-8
0.1                      731                      9.528120829480062E-8
0.1                      732                      9.515222047383441E-8
0.1                      733                      9.50234927686595E-8
0.1                      734                      9.489502517927586E-8
0.1                      735                      9.47668177056834E-8
0.1                      736                      9.463887034788224E-8
0.1                      737                      9.451118310587234E-8
0.1                      738                      9.438375597965371E-8
0.1                      739                      9.425658896922626E-8
0.1                      740                      9.412968207459007E-8
0.1                      741                      9.400303529574516E-8
0.1                      742                      9.387664863269153E-8
0.1                      743                      9.375052208542914E-8
0.1                      744                      9.362465565395798E-8
0.1                      745                      9.349904933827808E-8
0.1                      746                      9.337370313838942E-8
0.1                      747                      9.324861705429204E-8
0.1                      748                      9.31237910859859E-8
0.1                      749                      9.2999225233471E-8
0.1                      750                      9.287491949674736E-8
0.1                      751                      9.2750873875815E-8
0.1                      752                      9.262708837067383E-8
0.1                      753                      9.250356298132398E-8
0.1                      754                      9.238029770776534E-8
0.1                      755                      9.225729254999797E-8
0.1                      756                      9.213454750802185E-8
0.1                      757                      9.201206258183697E-8
0.1                      758                      9.188983777144338E-8
0.1                      759                      9.176787307684097E-8
0.1                      760                      9.164616849802987E-8
0.1                      761                      9.152472403501E-8
0.1                      762                      9.140353968778141E-8
0.1                      763                      9.128261545634403E-8
0.1                      764                      9.116195134069792E-8
0.1                      765                      9.104154734084311E-8
0.1                      766                      9.092140345677947E-8
0.1                      767                      9.080151968850714E-8
0.1                      768                      9.068189603602602E-8
0.1                      769                      9.056253249933614E-8
0.1                      770                      9.044342907843757E-8
0.1                      771                      9.032458577333023E-8
0.1                      772                      9.020600258401413E-8
0.1                      773                      9.008767951048929E-8
0.1                      774                      8.996961655275573E-8
0.1                      775                      8.98518137108134E-8
0.1                      776                      8.973427098466232E-8
0.1                      777                      8.961698837430248E-8
0.1                      778                      8.949996587973393E-8
0.1                      779                      8.938320350095659E-8
0.1                      780                      8.926670123797048E-8
0.1                      781                      8.915045909077569E-8
0.1                      782                      8.903447705937212E-8
0.1                      783                      8.89187551437598E-8
0.1                      784                      8.880329334393876E-8
0.1                      785                      8.868809165990894E-8
0.1                      786                      8.857315009167039E-8
0.1                      787                      8.845846863922309E-8
0.1                      788                      8.834404730256704E-8
0.1                      789                      8.822988608170219E-8
0.1                      790                      8.811598497662867E-8
0.1                      791                      8.800234398734635E-8
0.1                      792                      8.788896311385531E-8
0.1                      793                      8.77758423561555E-8
0.1                      794                      8.766298171424697E-8
0.1                      795                      8.755038118812972E-8
0.1                      796                      8.743804077780367E-8
0.1                      797                      8.732596048326886E-8
0.1                      798                      8.721414030452535E-8
0.1                      799                      8.710258024157306E-8
0.1                      800                      8.699128029441204E-8
0.1                      801                      8.688024046304229E-8
0.1                      802                      8.676946074746374E-8
0.1                      803                      8.665894114767651E-8
0.1                      804                      8.654868166368045E-8
0.1                      805                      8.643868229547571E-8
0.1                      806                      8.63289430430622E-8
0.1                      807                      8.621946390643992E-8
0.1                      808                      8.611024488560891E-8
0.1                      809                      8.600128598056911E-8
0.1                      810                      8.589258719132061E-8
0.1                      811                      8.57819304510924E-8
0.1                      812                      8.566988751267537E-8
0.1                      813                      8.555801125472172E-8
0.1                      814                      8.54463016772315E-8
0.1                      815                      8.533475878020467E-8
0.1                      816                      8.522338256364127E-8
0.1                      817                      8.511217302754122E-8
0.1                      818                      8.500113017190457E-8
0.1                      819                      8.489025399673136E-8
0.1                      820                      8.477954450202152E-8
0.1                      821                      8.466900168777513E-8
0.1                      822                      8.455862555399213E-8
0.1                      823                      8.444841610067254E-8
0.1                      824                      8.433837332781635E-8
0.1                      825                      8.422849723542355E-8
0.1                      826                      8.411878782349415E-8
0.1                      827                      8.400924509202818E-8
0.1                      828                      8.389986904102556E-8
0.1                      829                      8.379065967048635E-8
0.1                      830                      8.368161698041062E-8
0.1                      831                      8.357274097079825E-8
0.1                      832                      8.346403164164929E-8
0.1                      833                      8.335548899296369E-8
0.1                      834                      8.324711302474153E-8
0.1                      835                      8.313890373698282E-8
0.1                      836                      8.303086112968744E-8
0.1                      837                      8.292298520285549E-8
0.1                      838                      8.281527595648692E-8
0.1                      839                      8.270773339058178E-8
0.1                      840                      8.260035750514005E-8
0.1                      841                      8.24931483001617E-8
0.1                      842                      8.238610577564676E-8
0.1                      843                      8.227922993159527E-8
0.1                      844                      8.217252076800714E-8
0.1                      845                      8.206597828488241E-8
0.1                      846                      8.195960248222115E-8
0.1                      847                      8.185339336002317E-8
0.1                      848                      8.174735091828869E-8
0.1                      849                      8.164147515701758E-8
0.1                      850                      8.153576607620985E-8
0.1                      851                      8.143022367586555E-8
0.1                      852                      8.132484795598467E-8
0.1                      853                      8.121963891656722E-8
0.1                      854                      8.111459655761312E-8
0.1                      855                      8.10097208791224E-8
0.1                      856                      8.090501188109517E-8
0.1                      857                      8.080046956353125E-8
0.1                      858                      8.069609392643079E-8
0.1                      859                      8.059188496979371E-8
0.1                      860                      8.048784269362003E-8
0.1                      861                      8.038396709790981E-8
0.1                      862                      8.028025818266292E-8
0.1                      863                      8.01767159478795E-8
0.1                      864                      8.007334039355945E-8
0.1                      865                      7.99701315197028E-8
0.1                      866                      7.986708932630956E-8
0.1                      867                      7.976421381337967E-8
0.1                      868                      7.966150498091328E-8
0.1                      869                      7.955896282891025E-8
0.1                      870                      7.945658735737062E-8
0.1                      871                      7.935437856629439E-8
0.1                      872                      7.925233645568156E-8
0.1                      873                      7.915046102553215E-8
0.1                      874                      7.904875227584615E-8
0.1                      875                      7.894721020662354E-8
0.1                      876                      7.884583481786435E-8
0.1                      877                      7.874462610956854E-8
0.1                      878                      7.864358408173614E-8
0.1                      879                      7.854270873436713E-8
0.1                      880                      7.844200006746156E-8
0.1                      881                      7.834145808101938E-8
0.1                      882                      7.824108277504058E-8
0.1                      883                      7.814087414952517E-8
0.1                      884                      7.804083220447327E-8
0.1                      885                      7.794095693988464E-8
0.1                      886                      7.784124835575952E-8
0.1                      887                      7.774170645209774E-8
0.1                      888                      7.764233122889942E-8
0.1                      889                      7.75431226861644E-8
0.1                      890                      7.744408082389287E-8
0.1                      891                      7.734520564208471E-8
0.1                      892                      7.724649714073997E-8
0.1                      893                      7.714795531985864E-8
0.1                      894                      7.704958017944069E-8
0.1                      895                      7.695137171948615E-8
0.1                      896                      7.685332993999503E-8
0.1                      897                      7.67554548409673E-8
0.1                      898                      7.665774642240298E-8
0.1                      899                      7.656020468430204E-8
0.1                      900                      7.646282962666452E-8
0.1                      901                      7.636562124949046E-8
0.1                      902                      7.626857955277972E-8
0.1                      903                      7.617170453653243E-8
0.1                      904                      7.607499620074853E-8
0.1                      905                      7.597845454542802E-8
0.1                      906                      7.588207957057095E-8
0.1                      907                      7.578587127617725E-8
0.1                      908                      7.568982966224695E-8
0.1                      909                      7.559395472878007E-8
0.1                      910                      7.549824647577662E-8
0.1                      911                      7.540270490323654E-8
0.1                      912                      7.530733001115988E-8
0.1                      913                      7.52121217995466E-8
0.1                      914                      7.511708026839672E-8
0.1                      915                      7.50222054177103E-8
0.1                      916                      7.492749724748722E-8
0.1                      917                      7.483295575772759E-8
0.1                      918                      7.473858094843132E-8
0.1                      919                      7.464437281959849E-8
0.1                      920                      7.455033137122901E-8
0.1                      921                      7.445645660332299E-8
0.1                      922                      7.436274851588038E-8
0.1                      923                      7.426920710890116E-8
0.1                      924                      7.417583238238534E-8
0.1                      925                      7.408262433633288E-8
0.1                      926                      7.398958297074389E-8
0.1                      927                      7.389670828561827E-8
0.1                      928                      7.380400028095607E-8
0.1                      929                      7.371145895675725E-8
0.1                      930                      7.361908431302184E-8
0.1                      931                      7.352687634974988E-8
0.1                      932                      7.343483506694127E-8
0.1                      933                      7.334296046459609E-8
0.1                      934                      7.325125254271426E-8
0.1                      935                      7.31597113012959E-8
0.1                      936                      7.306833674034095E-8
0.1                      937                      7.297712885984936E-8
0.1                      938                      7.288608765982115E-8
0.1                      939                      7.279521314025642E-8
0.1                      940                      7.270450530115503E-8
0.1                      941                      7.26139641425171E-8
0.1                      942                      7.252358966434252E-8
0.1                      943                      7.243338186663135E-8
0.1                      944                      7.23433407493836E-8
0.1                      945                      7.225346631259926E-8
0.1                      946                      7.216375855627832E-8
0.1                      947                      7.207421748042079E-8
0.1                      948                      7.198484308502665E-8
0.1                      949                      7.189563537009592E-8
0.1                      950                      7.180659433562856E-8
0.1                      951                      7.171771998162465E-8
0.1                      952                      7.162901230808411E-8
0.1                      953                      7.154047131500702E-8
0.1                      954                      7.145209700239332E-8
0.1                      955                      7.1363889370243E-8
0.1                      956                      7.12758484185561E-8
0.1                      957                      7.118797414733258E-8
0.1                      958                      7.110026655657252E-8
0.1                      959                      7.10127256462758E-8
0.1                      960                      7.092535141644252E-8
0.1                      961                      7.083814386707263E-8
0.1                      962                      7.075110299816619E-8
0.1                      963                      7.066422880972306E-8
0.1                      964                      7.05775213017434E-8
0.1                      965                      7.049098047422714E-8
0.1                      966                      7.040460632717425E-8
0.1                      967                      7.031839886058477E-8
0.1                      968                      7.023235807445874E-8
0.1                      969                      7.014648396879608E-8
0.1                      970                      7.00607765435968E-8
0.1                      971                      6.997523579886099E-8
0.1                      972                      6.988849613985793E-8
0.1                      973                      6.980047858160156E-8
0.1                      974                      6.971259323912978E-8
0.1                      975                      6.962484011244253E-8
0.1                      976                      6.953721920153985E-8
0.1                      977                      6.944973050642175E-8
0.1                      978                      6.93623740270882E-8
0.1                      979                      6.927514976353919E-8
0.1                      980                      6.918805771577474E-8
0.1                      981                      6.910109788379488E-8
0.1                      982                      6.901427026759956E-8
0.1                      983                      6.89275748671888E-8
0.1                      984                      6.884101168256256E-8
0.1                      985                      6.875458071372097E-8
0.1                      986                      6.866828196066385E-8
0.1                      987                      6.858211542339136E-8
0.1                      988                      6.849608110190338E-8
0.1                      989                      6.841017899619997E-8
0.1                      990                      6.832440910628113E-8
0.1                      991                      6.823877143214685E-8
0.1                      992                      6.81532659737971E-8
0.1                      993                      6.806789273123195E-8
0.1                      994                      6.798265170445133E-8
0.1                      995                      6.789754289345534E-8
0.1                      996                      6.781256629824381E-8
0.1                      997                      6.772772191881689E-8
0.1                      998                      6.764300975517454E-8
0.1                      999                      6.755842980731675E-8
0.1                      1000                     6.747398207524347E-8
0.1                      1001                     6.738966655895481E-8
0.1                      1002                     6.730548325845067E-8
0.1                      1003                     6.72214321737311E-8
0.1                      1004                     6.713751330479609E-8
0.1                      1005                     6.705372665164563E-8
0.1                      1006                     6.697007221427974E-8
0.1                      1007                     6.688654999269842E-8
0.1                      1008                     6.680315998690163E-8
0.1                      1009                     6.671990219688941E-8
0.1                      1010                     6.663677662266178E-8
0.1                      1011                     6.655378326421868E-8
0.1                      1012                     6.647092212156014E-8
0.1                      1013                     6.638819319468618E-8
0.1                      1014                     6.630559648359677E-8
0.1                      1015                     6.622313198829195E-8
0.1                      1016                     6.614079970877164E-8
0.1                      1017                     6.605859964503589E-8
0.1                      1018                     6.597653179708473E-8
0.1                      1019                     6.589459616491811E-8
0.1                      1020                     6.581279274853603E-8
0.1                      1021                     6.573112154793853E-8
0.1                      1022                     6.56495825631256E-8
0.1                      1023                     6.556817579409723E-8
0.1                      1024                     6.548690124085342E-8
0.1                      1025                     6.540575890339415E-8
0.1                      1026                     6.532474878171946E-8
0.1                      1027                     6.524387087582932E-8
0.1                      1028                     6.516312518572377E-8
0.1                      1029                     6.508251171140271E-8
0.1                      1030                     6.500203045286626E-8
0.1                      1031                     6.492168141011436E-8
0.1                      1032                     6.484146458314701E-8
0.1                      1033                     6.476137997196424E-8
0.1                      1034                     6.468142757656602E-8
0.1                      1035                     6.460160739695233E-8
0.1                      1036                     6.452191943312327E-8
0.1                      1037                     6.444236368507872E-8
0.1                      1038                     6.436294015281873E-8
0.1                      1039                     6.428364883634333E-8
0.1                      1040                     6.420448973565247E-8
0.1                      1041                     6.412546285074615E-8
0.1                      1042                     6.404656818162439E-8
0.1                      1043                     6.396780572828719E-8
0.1                      1044                     6.38891754907346E-8
0.1                      1045                     6.38106774689665E-8
0.1                      1046                     6.373231166298302E-8
0.1                      1047                     6.365407807278407E-8
0.1                      1048                     6.357597669836968E-8
0.1                      1049                     6.349800753973985E-8
0.1                      1050                     6.342017059689459E-8
0.1                      1051                     6.334246586983387E-8
0.1                      1052                     6.326489335855773E-8
0.1                      1053                     6.318745306306615E-8
0.1                      1054                     6.311014498335911E-8
0.1                      1055                     6.303296911943663E-8
0.1                      1056                     6.295592547129872E-8
0.1                      1057                     6.287901403894539E-8
0.1                      1058                     6.280223482237661E-8
0.1                      1059                     6.272558782159233E-8
0.1                      1060                     6.264907303659268E-8
0.1                      1061                     6.257269046737757E-8
0.1                      1062                     6.2496440113947E-8
0.1                      1063                     6.242032197630104E-8
0.1                      1064                     6.23443360544396E-8
0.1                      1065                     6.226848234836271E-8
0.1                      1066                     6.219276085807042E-8
0.1                      1067                     6.211717158356265E-8
0.1                      1068                     6.204171452483946E-8
0.1                      1069                     6.19663896819008E-8
0.1                      1070                     6.189119705474675E-8
0.1                      1071                     6.181613664337722E-8
0.1                      1072                     6.174120844779228E-8
0.1                      1073                     6.166641246799187E-8
0.1                      1074                     6.159174870397602E-8
0.1                      1075                     6.151721715574476E-8
0.1                      1076                     6.144281782329805E-8
0.1                      1077                     6.13685507066359E-8
0.1                      1078                     6.129441580575825E-8
0.1                      1079                     6.122041312066525E-8
0.1                      1080                     6.114654265135675E-8
0.1                      1081                     6.107280439783282E-8
0.1                      1082                     6.099919836009347E-8
0.1                      1083                     6.092572453813867E-8
0.1                      1084                     6.085238293196841E-8
0.1                      1085                     6.077917354158276E-8
0.1                      1086                     6.070609636698162E-8
0.1                      1087                     6.063315140816508E-8
0.1                      1088                     6.056033866513306E-8
0.1                      1089                     6.04876581378856E-8
0.1                      1090                     6.041510982642272E-8
0.1                      1091                     6.03426937307444E-8
0.1                      1092                     6.027040985085065E-8
0.1                      1093                     6.019825818674145E-8
0.1                      1094                     6.01262387384168E-8
0.1                      1095                     6.00543515058767E-8
0.1                      1096                     5.998259648912119E-8
0.1                      1097                     5.991097368815021E-8
0.1                      1098                     5.98394831029638E-8
0.1                      1099                     5.976812473356193E-8
0.1                      1100                     5.969689857994465E-8
0.1                      1101                     5.962580464211193E-8
0.1                      1102                     5.9554842920063746E-8
0.1                      1103                     5.948401341380015E-8
0.1                      1104                     5.94133161233211E-8
0.1                      1105                     5.934275104862661E-8
0.1                      1106                     5.9272318189716684E-8
0.1                      1107                     5.920201754659131E-8
0.1                      1108                     5.913184911925051E-8
0.1                      1109                     5.906181290769425E-8
0.1                      1110                     5.899190891192256E-8
0.1                      1111                     5.892213713193545E-8
0.1                      1112                     5.8852497567732825E-8
0.1                      1113                     5.8782990219314824E-8
0.1                      1114                     5.871361508668137E-8
0.1                      1115                     5.864437216983249E-8
0.1                      1116                     5.8575261468768164E-8
0.1                      1117                     5.850628298348836E-8
0.1                      1118                     5.843743671399316E-8
0.1                      1119                     5.8368722660282507E-8
0.1                      1120                     5.8300140822356394E-8
0.1                      1121                     5.823169120021486E-8
0.1                      1122                     5.8163373793857886E-8
0.1                      1123                     5.8095188603285464E-8
0.1                      1124                     5.802713562849763E-8
0.1                      1125                     5.795921486949432E-8
0.1                      1126                     5.7891426326275565E-8
0.1                      1127                     5.7823769998841386E-8
0.1                      1128                     5.775624588719176E-8
0.1                      1129                     5.76888539913267E-8
0.1                      1130                     5.76215943112462E-8
0.1                      1131                     5.755446684695025E-8
0.1                      1132                     5.7487471598438894E-8
0.1                      1133                     5.741941094967176E-8
0.1                      1134                     5.734962713720537E-8
0.1                      1135                     5.727993805426016E-8
0.1                      1136                     5.721034370083617E-8
0.1                      1137                     5.714084407693335E-8
0.1                      1138                     5.7071439182551726E-8
0.1                      1139                     5.7002129017691303E-8
0.1                      1140                     5.693291358235208E-8
0.1                      1141                     5.686379287653408E-8
0.1                      1142                     5.679476690023723E-8
0.1                      1143                     5.672583565346162E-8
0.1                      1144                     5.665699913620715E-8
0.1                      1145                     5.658825734847394E-8
0.1                      1146                     5.6519610290261886E-8
0.1                      1147                     5.645105796157103E-8
0.1                      1148                     5.6382600362401406E-8
0.1                      1149                     5.6314237492752943E-8
0.1                      1150                     5.6245969352625685E-8
0.1                      1151                     5.617779594201963E-8
0.1                      1152                     5.610971726093474E-8
0.1                      1153                     5.6041733309371085E-8
0.1                      1154                     5.5973844087328606E-8
0.1                      1155                     5.590604959480736E-8
0.1                      1156                     5.5838349831807274E-8
0.1                      1157                     5.5770744798328375E-8
0.1                      1158                     5.570323449437069E-8
0.1                      1159                     5.563581891993421E-8
0.1                      1160                     5.556849807501893E-8
0.1                      1161                     5.550127195962481E-8
0.1                      1162                     5.543414057375192E-8
0.1                      1163                     5.536710391740022E-8
0.1                      1164                     5.5300161990569715E-8
0.1                      1165                     5.523331479326039E-8
0.1                      1166                     5.516656232547229E-8
0.1                      1167                     5.509990458720538E-8
0.1                      1168                     5.5033341578459645E-8
0.1                      1169                     5.4966873299235115E-8
0.1                      1170                     5.4900499749531784E-8
0.1                      1171                     5.483422092934966E-8
0.1                      1172                     5.476803683868872E-8
0.1                      1173                     5.4701947477548985E-8
0.1                      1174                     5.4635952845930446E-8
0.1                      1175                     5.45700529438331E-8
0.1                      1176                     5.4504247771256955E-8
0.1                      1177                     5.443853732820199E-8
0.1                      1178                     5.4372921614668236E-8
0.1                      1179                     5.4307400630655674E-8
0.1                      1180                     5.424197437616432E-8
0.1                      1181                     5.417664285119414E-8
0.1                      1182                     5.4111406055745175E-8
0.1                      1183                     5.4046263989817385E-8
0.1                      1184                     5.398121665341082E-8
0.1                      1185                     5.3916264046525425E-8
0.1                      1186                     5.3851406169161255E-8
0.1                      1187                     5.3786643021318263E-8
0.1                      1188                     5.372197460299645E-8
0.1                      1189                     5.3657400914195874E-8
0.1                      1190                     5.3592921954916463E-8
0.1                      1191                     5.352853772515826E-8
0.1                      1192                     5.346424822492125E-8
0.1                      1193                     5.340005345420546E-8
0.1                      1194                     5.3335953413010833E-8
0.1                      1195                     5.327194810133741E-8
0.1                      1196                     5.3208037519185196E-8
0.1                      1197                     5.314422166655417E-8
0.1                      1198                     5.3080500543444345E-8
0.1                      1199                     5.3016874149855696E-8
0.1                      1200                     5.295334248578826E-8
0.1                      1201                     5.288990555124204E-8
0.1                      1202                     5.282656334621697E-8
0.1                      1203                     5.276331587071314E-8
0.1                      1204                     5.270016312473049E-8
0.1                      1205                     5.263710510826903E-8
0.1                      1206                     5.2574141821328766E-8
0.1                      1207                     5.251127326390972E-8
0.1                      1208                     5.244849943601185E-8
0.1                      1209                     5.238582033763516E-8
0.1                      1210                     5.232323596877968E-8
0.1                      1211                     5.2260746329445424E-8
0.1                      1212                     5.2198351419632336E-8
0.1                      1213                     5.213605123934047E-8
0.1                      1214                     5.207384578856977E-8
0.1                      1215                     5.2011735067320274E-8
0.1                      1216                     5.194971907559201E-8
0.1                      1217                     5.188779781338488E-8
0.1                      1218                     5.1825971280698994E-8
0.1                      1219                     5.1764239477534305E-8
0.1                      1220                     5.170260240389078E-8
0.1                      1221                     5.164106005976846E-8
0.1                      1222                     5.157961244516736E-8
0.1                      1223                     5.1518259560087426E-8
0.1                      1224                     5.145700140452871E-8
0.1                      1225                     5.139583797849121E-8
0.1                      1226                     5.1334769281974865E-8
0.1                      1227                     5.127379531497972E-8
0.1                      1228                     5.1212916077505794E-8
0.1                      1229                     5.115213156955303E-8
0.1                      1230                     5.109144179112151E-8
0.1                      1231                     5.1030846742211164E-8
0.1                      1232                     5.0970346422821996E-8
0.1                      1233                     5.0909940832954033E-8
0.1                      1234                     5.084962997260728E-8
0.1                      1235                     5.0789413841781715E-8
0.1                      1236                     5.0729292440477346E-8
0.1                      1237                     5.0669265768694196E-8
0.1                      1238                     5.060933382643223E-8
0.1                      1239                     5.054949661369146E-8
0.1                      1240                     5.048975413047186E-8
0.1                      1241                     5.043010637677349E-8
0.1                      1242                     5.037055335259631E-8
0.1                      1243                     5.0311095057940316E-8
0.1                      1244                     5.025173149280552E-8
0.1                      1245                     5.019246265719192E-8
0.1                      1246                     5.013328855109949E-8
0.1                      1247                     5.007420917452829E-8
0.1                      1248                     5.0015224527478293E-8
0.1                      1249                     4.995633460994949E-8
0.1                      1250                     4.989753942194188E-8
0.1                      1251                     4.983883896345544E-8
0.1                      1252                     4.978023323449022E-8
0.1                      1253                     4.9721722235046194E-8
0.1                      1254                     4.966330596512337E-8
0.1                      1255                     4.9604984424721723E-8
0.1                      1256                     4.9546757613841275E-8
0.1                      1257                     4.948862553248205E-8
0.1                      1258                     4.9430588180644025E-8
0.1                      1259                     4.937264555832718E-8
0.1                      1260                     4.93147976655315E-8
0.1                      1261                     4.925704450225706E-8
0.1                      1262                     4.919938606850378E-8
0.1                      1263                     4.914182236427175E-8
0.1                      1264                     4.908435338956086E-8
0.1                      1265                     4.9026979144371203E-8
0.1                      1266                     4.8969699628702755E-8
0.1                      1267                     4.891251484255546E-8
0.1                      1268                     4.8855424785929366E-8
0.1                      1269                     4.879842945882449E-8
0.1                      1270                     4.8741528861240796E-8
0.1                      1271                     4.86847229931783E-8
0.1                      1272                     4.8628011854637004E-8
0.1                      1273                     4.8571395445616915E-8
0.1                      1274                     4.851487376611801E-8
0.1                      1275                     4.8458446816140305E-8
0.1                      1276                     4.84021145956838E-8
0.1                      1277                     4.834587710474847E-8
0.1                      1278                     4.828973434333435E-8
0.1                      1279                     4.8233686311441434E-8
0.1                      1280                     4.817773300906972E-8
0.1                      1281                     4.81218744362192E-8
0.1                      1282                     4.806611059288986E-8
0.1                      1283                     4.801044147908173E-8
0.1                      1284                     4.795486709479478E-8
0.1                      1285                     4.789938744002905E-8
0.1                      1286                     4.784400251478451E-8
0.1                      1287                     4.778871231906114E-8
0.1                      1288                     4.7733516852859E-8
0.1                      1289                     4.7678416116178045E-8
0.1                      1290                     4.762341010901829E-8
0.1                      1291                     4.756849883137971E-8
0.1                      1292                     4.751368228326235E-8
0.1                      1293                     4.74589604646662E-8
0.1                      1294                     4.740375385719368E-8
0.1                      1295                     4.734728004299353E-8
0.1                      1296                     4.7290877092357746E-8
0.1                      1297                     4.72345450052863E-8
0.1                      1298                     4.717828378177919E-8
0.1                      1299                     4.712209342183644E-8
0.1                      1300                     4.706597392545806E-8
0.1                      1301                     4.700992529264402E-8
0.1                      1302                     4.6953947523394335E-8
0.1                      1303                     4.689804061770901E-8
0.1                      1304                     4.684220457558804E-8
0.1                      1305                     4.6786439397031385E-8
0.1                      1306                     4.6730745082039116E-8
0.1                      1307                     4.667512163061118E-8
0.1                      1308                     4.6619569042747604E-8
0.1                      1309                     4.656408731844837E-8
0.1                      1310                     4.6508676457713496E-8
0.1                      1311                     4.645333646054299E-8
0.1                      1312                     4.63980673269368E-8
0.1                      1313                     4.6342869056894986E-8
0.1                      1314                     4.628774165041751E-8
0.1                      1315                     4.623268510750442E-8
0.1                      1316                     4.6177699428155645E-8
0.1                      1317                     4.612278461237123E-8
0.1                      1318                     4.6067940660151175E-8
0.1                      1319                     4.601316757149547E-8
0.1                      1320                     4.595846534640409E-8
0.1                      1321                     4.5903833984877106E-8
0.1                      1322                     4.5849273486914455E-8
0.1                      1323                     4.5794783852516157E-8
0.1                      1324                     4.57403650816822E-8
0.1                      1325                     4.568601717441261E-8
0.1                      1326                     4.5631740130707346E-8
0.1                      1327                     4.557753395056646E-8
0.1                      1328                     4.552339863398991E-8
0.1                      1329                     4.546933418097772E-8
0.1                      1330                     4.5415340591529875E-8
0.1                      1331                     4.536141786564638E-8
0.1                      1332                     4.530756600332724E-8
0.1                      1333                     4.5253785004572466E-8
0.1                      1334                     4.5200074869382035E-8
0.1                      1335                     4.5146435597755944E-8
0.1                      1336                     4.509286718969424E-8
0.1                      1337                     4.503936964519683E-8
0.1                      1338                     4.49859429642638E-8
0.1                      1339                     4.4932587146895134E-8
0.1                      1340                     4.487930219309081E-8
0.1                      1341                     4.482608810285084E-8
0.1                      1342                     4.4772944876175224E-8
0.1                      1343                     4.471987251306393E-8
0.1                      1344                     4.466687101351702E-8
0.1                      1345                     4.461394037753447E-8
0.1                      1346                     4.456108060511626E-8
0.1                      1347                     4.4508291696262394E-8
0.1                      1348                     4.4455573650972875E-8
0.1                      1349                     4.440292646924769E-8
0.1                      1350                     4.435035015108689E-8
0.1                      1351                     4.429784469649046E-8
0.1                      1352                     4.424541010545835E-8
0.1                      1353                     4.41930463779906E-8
0.1                      1354                     4.4140753514087194E-8
0.1                      1355                     4.408853151374814E-8
0.1                      1356                     4.403638037697345E-8
0.1                      1357                     4.3984300103763106E-8
0.1                      1358                     4.393229069411711E-8
0.1                      1359                     4.388035214803546E-8
0.1                      1360                     4.3828484465518186E-8
0.1                      1361                     4.377668764656522E-8
0.1                      1362                     4.372496169117665E-8
0.1                      1363                     4.3673306599352396E-8
0.1                      1364                     4.362172237109252E-8
0.1                      1365                     4.357020900639698E-8
0.1                      1366                     4.3518766505265826E-8
0.1                      1367                     4.3467394867698984E-8
0.1                      1368                     4.3416094093696515E-8
0.1                      1369                     4.336486418325837E-8
0.1                      1370                     4.33137051363846E-8
0.1                      1371                     4.326261695307518E-8
0.1                      1372                     4.32115996333301E-8
0.1                      1373                     4.316065317714938E-8
0.1                      1374                     4.3109777584533035E-8
0.1                      1375                     4.305897285548101E-8
0.1                      1376                     4.300823898999334E-8
0.1                      1377                     4.2957575988070015E-8
0.1                      1378                     4.290698384971105E-8
0.1                      1379                     4.2856462574916465E-8
0.1                      1380                     4.2806012163686196E-8
0.1                      1381                     4.27556326160203E-8
0.1                      1382                     4.2705323931918736E-8
0.1                      1383                     4.265508611138154E-8
0.1                      1384                     4.260491915440869E-8
0.1                      1385                     4.2554823061000176E-8
0.1                      1386                     4.250479783115604E-8
0.1                      1387                     4.2454843464876244E-8
0.1                      1388                     4.24049599621608E-8
0.1                      1389                     4.23551473230097E-8
0.1                      1390                     4.230540554742297E-8
0.1                      1391                     4.225573463540057E-8
0.1                      1392                     4.220613458694254E-8
0.1                      1393                     4.2156605402048855E-8
0.1                      1394                     4.210714708071952E-8
0.1                      1395                     4.2057759622954535E-8
