% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:38
% Table:              tce_retention_mass_0.1 - tce_outflow_mass_Inte (tce_outflow_Inte)
% Q_inject_design        t (s)                    tce_retention_mass (mol/m)
0.1                      697                      8.5063603047407E-5
0.1                      698                      8.496084873431434E-5
0.1                      699                      8.485825624353506E-5
0.1                      700                      8.475582557506919E-5
0.1                      701                      8.465355672891686E-5
0.1                      702                      8.455144970507771E-5
0.1                      703                      8.444950450355211E-5
0.1                      704                      8.434772112433991E-5
0.1                      705                      8.4246099567441E-5
0.1                      706                      8.414463983285555E-5
0.1                      707                      8.404334192058369E-5
0.1                      708                      8.394220583062504E-5
0.1                      709                      8.384123156297981E-5
0.1                      710                      8.37404191176479E-5
0.1                      711                      8.363976849462952E-5
0.1                      712                      8.353927969392449E-5
0.1                      713                      8.34389527155329E-5
0.1                      714                      8.333878755945462E-5
0.1                      715                      8.323878422568971E-5
0.1                      716                      8.313894271423841E-5
0.1                      717                      8.303926302510039E-5
0.1                      718                      8.293974515827567E-5
0.1                      719                      8.284038911376451E-5
0.1                      720                      8.274119489156664E-5
0.1                      721                      8.26421624916822E-5
0.1                      722                      8.254329191411126E-5
0.1                      723                      8.244458315885362E-5
0.1                      724                      8.234603622590939E-5
0.1                      725                      8.224765111527857E-5
0.1                      726                      8.214942782696095E-5
0.1                      727                      8.2051366360957E-5
0.1                      728                      8.195346671726643E-5
0.1                      729                      8.185572889588927E-5
0.1                      730                      8.175800871448604E-5
0.1                      731                      8.165949170361172E-5
0.1                      732                      8.156110955502042E-5
0.1                      733                      8.146286226871211E-5
0.1                      734                      8.136474984468679E-5
0.1                      735                      8.12667722829442E-5
0.1                      736                      8.11689295834847E-5
0.1                      737                      8.107122174630808E-5
0.1                      738                      8.097364877141464E-5
0.1                      739                      8.087621065880399E-5
0.1                      740                      8.07789074084763E-5
0.1                      741                      8.06817390204315E-5
0.1                      742                      8.058470549466974E-5
0.1                      743                      8.048780683119077E-5
0.1                      744                      8.039104302999498E-5
0.1                      745                      8.029441409108202E-5
0.1                      746                      8.019792001445194E-5
0.1                      747                      8.010156080010485E-5
0.1                      748                      8.000533644804078E-5
0.1                      749                      7.99092469582595E-5
0.1                      750                      7.981329233076143E-5
0.1                      751                      7.971747256554608E-5
0.1                      752                      7.962178766261371E-5
0.1                      753                      7.952623762196437E-5
0.1                      754                      7.943082244359805E-5
0.1                      755                      7.933554212751463E-5
0.1                      756                      7.924039667371401E-5
0.1                      757                      7.914538608219646E-5
0.1                      758                      7.90505103529619E-5
0.1                      759                      7.895576948601017E-5
0.1                      760                      7.886116348134156E-5
0.1                      761                      7.876669233895572E-5
0.1                      762                      7.867235605885281E-5
0.1                      763                      7.857815464103291E-5
0.1                      764                      7.848408808549605E-5
0.1                      765                      7.839015639224201E-5
0.1                      766                      7.829635956127104E-5
0.1                      767                      7.820269759258295E-5
0.1                      768                      7.810917048617782E-5
0.1                      769                      7.801577824205562E-5
0.1                      770                      7.792252086021637E-5
0.1                      771                      7.782939834066012E-5
0.1                      772                      7.773641068338682E-5
0.1                      773                      7.764355788839642E-5
0.1                      774                      7.755083995568885E-5
0.1                      775                      7.745825688526449E-5
0.1                      776                      7.73658086771229E-5
0.1                      777                      7.727349533126434E-5
0.1                      778                      7.71813168476887E-5
0.1                      779                      7.708927322639608E-5
0.1                      780                      7.699736446738625E-5
0.1                      781                      7.690559057065952E-5
0.1                      782                      7.681395153621566E-5
0.1                      783                      7.672244736405475E-5
0.1                      784                      7.663107805417676E-5
0.1                      785                      7.653984360658181E-5
0.1                      786                      7.644874402126972E-5
0.1                      787                      7.635777929824056E-5
0.1                      788                      7.626694943749446E-5
0.1                      789                      7.617625443903127E-5
0.1                      790                      7.6085694302851E-5
0.1                      791                      7.599526902895376E-5
0.1                      792                      7.59049786173394E-5
0.1                      793                      7.581482306800794E-5
0.1                      794                      7.57248023809595E-5
0.1                      795                      7.5634916556194E-5
0.1                      796                      7.554516559371145E-5
0.1                      797                      7.545554949351184E-5
0.1                      798                      7.536606825559518E-5
0.1                      799                      7.527672187996148E-5
0.1                      800                      7.518751036661061E-5
0.1                      801                      7.509843371554291E-5
0.1                      802                      7.500949192675808E-5
0.1                      803                      7.492068500025603E-5
0.1                      804                      7.483201293603713E-5
0.1                      805                      7.474347573410116E-5
0.1                      806                      7.465507339444811E-5
0.1                      807                      7.456680591707798E-5
0.1                      808                      7.447867330199081E-5
0.1                      809                      7.439067554918666E-5
0.1                      810                      7.430281265866528E-5
0.1                      811                      7.421437492057705E-5
0.1                      812                      7.412554527737982E-5
0.1                      813                      7.403682060017328E-5
0.1                      814                      7.394820088895749E-5
0.1                      815                      7.385968614373226E-5
0.1                      816                      7.377127636449777E-5
0.1                      817                      7.368297155125388E-5
0.1                      818                      7.359477170400067E-5
0.1                      819                      7.350667682273804E-5
0.1                      820                      7.341868690746614E-5
0.1                      821                      7.333080195818487E-5
0.1                      822                      7.32430219748943E-5
0.1                      823                      7.31553469575943E-5
0.1                      824                      7.306777690628504E-5
0.1                      825                      7.298031182096642E-5
0.1                      826                      7.28929517016384E-5
0.1                      827                      7.280569654830103E-5
0.1                      828                      7.271854636095443E-5
0.1                      829                      7.263150113959842E-5
0.1                      830                      7.254456088423309E-5
0.1                      831                      7.245772559485844E-5
0.1                      832                      7.237099527147433E-5
0.1                      833                      7.228436991408098E-5
0.1                      834                      7.219784952267817E-5
0.1                      835                      7.211143409726611E-5
0.1                      836                      7.202512363784472E-5
0.1                      837                      7.193891814441393E-5
0.1                      838                      7.185281761697383E-5
0.1                      839                      7.176682205552436E-5
0.1                      840                      7.168093146006558E-5
0.1                      841                      7.159514583059742E-5
0.1                      842                      7.150946516712002E-5
0.1                      843                      7.142388946963318E-5
0.1                      844                      7.133841873813698E-5
0.1                      845                      7.125305297263143E-5
0.1                      846                      7.116779217311662E-5
0.1                      847                      7.108263633959241E-5
0.1                      848                      7.099758547205885E-5
0.1                      849                      7.091263957051597E-5
0.1                      850                      7.08277986349637E-5
0.1                      851                      7.074306266540215E-5
0.1                      852                      7.065843166183125E-5
0.1                      853                      7.057390562425094E-5
0.1                      854                      7.048948455266135E-5
0.1                      855                      7.040516844706242E-5
0.1                      856                      7.032095730745412E-5
0.1                      857                      7.023685113383642E-5
0.1                      858                      7.015284992620957E-5
0.1                      859                      7.006895368457316E-5
0.1                      860                      6.998516240892758E-5
0.1                      861                      6.990147609927259E-5
0.1                      862                      6.981789475560819E-5
0.1                      863                      6.973441837793441E-5
0.1                      864                      6.965104696625135E-5
0.1                      865                      6.956778052055903E-5
0.1                      866                      6.948461904085734E-5
0.1                      867                      6.940156252714625E-5
0.1                      868                      6.931861097942579E-5
0.1                      869                      6.923576439769599E-5
0.1                      870                      6.915302278195695E-5
0.1                      871                      6.90703861322084E-5
0.1                      872                      6.898785444845066E-5
0.1                      873                      6.890542773068352E-5
0.1                      874                      6.88231059789071E-5
0.1                      875                      6.874088919312123E-5
0.1                      876                      6.865877737332602E-5
0.1                      877                      6.857677051952151E-5
0.1                      878                      6.849486863170764E-5
0.1                      879                      6.84130717098845E-5
0.1                      880                      6.833137975405187E-5
0.1                      881                      6.824979276421002E-5
0.1                      882                      6.816831074035878E-5
0.1                      883                      6.808693368249812E-5
0.1                      884                      6.800566159062832E-5
0.1                      885                      6.792449446474903E-5
0.1                      886                      6.784343230486043E-5
0.1                      887                      6.776247511096253E-5
0.1                      888                      6.768162288305514E-5
0.1                      889                      6.760087562113856E-5
0.1                      890                      6.752023332521252E-5
0.1                      891                      6.743969599527715E-5
0.1                      892                      6.735926363133249E-5
0.1                      893                      6.727893623337852E-5
0.1                      894                      6.719871380141524E-5
0.1                      895                      6.711859633544254E-5
0.1                      896                      6.703858383546037E-5
0.1                      897                      6.695867630146897E-5
0.1                      898                      6.687887373346833E-5
0.1                      899                      6.679917613145822E-5
0.1                      900                      6.671958349543881E-5
0.1                      901                      6.664009582540998E-5
0.1                      902                      6.656071312137185E-5
0.1                      903                      6.648143538332443E-5
0.1                      904                      6.640226261126756E-5
0.1                      905                      6.632319480520149E-5
0.1                      906                      6.624423196512603E-5
0.1                      907                      6.616537409104123E-5
0.1                      908                      6.608662118294704E-5
0.1                      909                      6.600797324084355E-5
0.1                      910                      6.592943026473064E-5
0.1                      911                      6.585099225460845E-5
0.1                      912                      6.577265921047686E-5
0.1                      913                      6.569443113233602E-5
0.1                      914                      6.561630802018583E-5
0.1                      915                      6.55382898740262E-5
0.1                      916                      6.546037669385716E-5
0.1                      917                      6.538256847967894E-5
0.1                      918                      6.530486523149139E-5
0.1                      919                      6.522726694929438E-5
0.1                      920                      6.51497736330881E-5
0.1                      921                      6.50723852828725E-5
0.1                      922                      6.499510189864742E-5
0.1                      923                      6.491792348041315E-5
0.1                      924                      6.484085002816943E-5
0.1                      925                      6.476388154191645E-5
0.1                      926                      6.468701802165414E-5
0.1                      927                      6.461025946738243E-5
0.1                      928                      6.453360587910137E-5
0.1                      929                      6.445705725681097E-5
0.1                      930                      6.438061360051123E-5
0.1                      931                      6.43042749102021E-5
0.1                      932                      6.422804118588369E-5
0.1                      933                      6.415191242755597E-5
0.1                      934                      6.40758886352188E-5
0.1                      935                      6.39999698088724E-5
0.1                      936                      6.392415594851656E-5
0.1                      937                      6.38484470541514E-5
0.1                      938                      6.377284312577698E-5
0.1                      939                      6.369734416339307E-5
0.1                      940                      6.362195016699988E-5
0.1                      941                      6.354666113659742E-5
0.1                      942                      6.347147707218554E-5
0.1                      943                      6.339639797376435E-5
0.1                      944                      6.332142384133377E-5
0.1                      945                      6.324655467489393E-5
0.1                      946                      6.317179047444464E-5
0.1                      947                      6.309713123998609E-5
0.1                      948                      6.302257697151819E-5
0.1                      949                      6.294812766904087E-5
0.1                      950                      6.287378333255422E-5
0.1                      951                      6.279954396205824E-5
0.1                      952                      6.272540955755296E-5
0.1                      953                      6.26513801190383E-5
0.1                      954                      6.257745564651433E-5
0.1                      955                      6.250363613998102E-5
0.1                      956                      6.242992159943836E-5
0.1                      957                      6.235631202488634E-5
0.1                      958                      6.228280741632496E-5
0.1                      959                      6.220940777375426E-5
0.1                      960                      6.213611309717429E-5
0.1                      961                      6.206292338658481E-5
0.1                      962                      6.198983864198605E-5
0.1                      963                      6.191685886337795E-5
0.1                      964                      6.184398405076054E-5
0.1                      965                      6.177121420413384E-5
0.1                      966                      6.169854932349772E-5
0.1                      967                      6.162598940885219E-5
0.1                      968                      6.155353446019742E-5
0.1                      969                      6.148118447753327E-5
0.1                      970                      6.140893946085986E-5
0.1                      971                      6.133679941017691E-5
0.1                      972                      6.126417894223881E-5
0.1                      973                      6.119104419891297E-5
0.1                      974                      6.11179996477614E-5
0.1                      975                      6.104504528878442E-5
0.1                      976                      6.0972181121981764E-5
0.1                      977                      6.0899407147353674E-5
0.1                      978                      6.082672336489985E-5
0.1                      979                      6.075412977462061E-5
0.1                      980                      6.068162637651584E-5
0.1                      981                      6.06092131705854E-5
0.1                      982                      6.053689015682944E-5
0.1                      983                      6.046465733524793E-5
0.1                      984                      6.0392514705840896E-5
0.1                      985                      6.032046226860828E-5
0.1                      986                      6.024850002355012E-5
0.1                      987                      6.0176627970666394E-5
0.1                      988                      6.010484610995713E-5
0.1                      989                      6.003315444142228E-5
0.1                      990                      5.9961552965061826E-5
0.1                      991                      5.989004168087592E-5
0.1                      992                      5.9818620588864466E-5
0.1                      993                      5.9747289689027346E-5
0.1                      994                      5.9676048981364716E-5
0.1                      995                      5.9604898465876575E-5
0.1                      996                      5.9533838142562916E-5
0.1                      997                      5.946286801142362E-5
0.1                      998                      5.939198807245874E-5
0.1                      999                      5.9321198325668364E-5
0.1                      1000                     5.925049877105239E-5
0.1                      1001                     5.917988940861089E-5
0.1                      1002                     5.9109370238343794E-5
0.1                      1003                     5.903894126025119E-5
0.1                      1004                     5.896860247433303E-5
0.1                      1005                     5.889835388058922E-5
0.1                      1006                     5.882819547902004E-5
0.1                      1007                     5.875812726962522E-5
0.1                      1008                     5.868814925240479E-5
0.1                      1009                     5.861826142735879E-5
0.1                      1010                     5.854846379448728E-5
0.1                      1011                     5.847875635379021E-5
0.1                      1012                     5.840913910526763E-5
0.1                      1013                     5.833961204891941E-5
0.1                      1014                     5.827017518474575E-5
0.1                      1015                     5.820082851274638E-5
0.1                      1016                     5.813157203292153E-5
0.1                      1017                     5.806240574527122E-5
0.1                      1018                     5.799332964979523E-5
0.1                      1019                     5.792434374649373E-5
0.1                      1020                     5.785544803536668E-5
0.1                      1021                     5.778664251641403E-5
0.1                      1022                     5.771792718963582E-5
0.1                      1023                     5.764930205503208E-5
0.1                      1024                     5.758076711260282E-5
0.1                      1025                     5.751232236234799E-5
0.1                      1026                     5.7443967804267586E-5
0.1                      1027                     5.737570343836156E-5
0.1                      1028                     5.730752926463006E-5
0.1                      1029                     5.723944528307299E-5
0.1                      1030                     5.717145149369038E-5
0.1                      1031                     5.7103547896482224E-5
0.1                      1032                     5.703573449144849E-5
0.1                      1033                     5.6968011278589134E-5
0.1                      1034                     5.6900378257904336E-5
0.1                      1035                     5.683283542939396E-5
0.1                      1036                     5.676538279305798E-5
0.1                      1037                     5.669802034889645E-5
0.1                      1038                     5.6630748096909376E-5
0.1                      1039                     5.656356603709669E-5
0.1                      1040                     5.649647416945854E-5
0.1                      1041                     5.642947249399485E-5
0.1                      1042                     5.636256101070549E-5
0.1                      1043                     5.629573971959065E-5
0.1                      1044                     5.6229008620650234E-5
0.1                      1045                     5.616236771388428E-5
0.1                      1046                     5.6095816999292774E-5
0.1                      1047                     5.602935647687572E-5
0.1                      1048                     5.596298614663306E-5
0.1                      1049                     5.589670600856488E-5
0.1                      1050                     5.5830516062671125E-5
0.1                      1051                     5.576441630895184E-5
0.1                      1052                     5.5698406747406956E-5
0.1                      1053                     5.5632487378036555E-5
0.1                      1054                     5.556665820084059E-5
0.1                      1055                     5.5500919215819056E-5
0.1                      1056                     5.543527042297198E-5
0.1                      1057                     5.536971182229933E-5
0.1                      1058                     5.530424341380121E-5
0.1                      1059                     5.523886519747738E-5
0.1                      1060                     5.517357717332814E-5
0.1                      1061                     5.5108379341353205E-5
0.1                      1062                     5.504327170155282E-5
0.1                      1063                     5.497825425392684E-5
0.1                      1064                     5.491332699847533E-5
0.1                      1065                     5.4848489935198335E-5
0.1                      1066                     5.478374306409562E-5
0.1                      1067                     5.471908638516739E-5
0.1                      1068                     5.465451989841366E-5
0.1                      1069                     5.459004360383435E-5
0.1                      1070                     5.452565750142952E-5
0.1                      1071                     5.446136159119915E-5
0.1                      1072                     5.43971558731431E-5
0.1                      1073                     5.433304034726154E-5
0.1                      1074                     5.426901501355443E-5
0.1                      1075                     5.4205079872021845E-5
0.1                      1076                     5.414123492266368E-5
0.1                      1077                     5.407748016547992E-5
0.1                      1078                     5.401381560047066E-5
0.1                      1079                     5.3950241227635764E-5
0.1                      1080                     5.3886757046975346E-5
0.1                      1081                     5.382336305848937E-5
0.1                      1082                     5.3760059262177766E-5
0.1                      1083                     5.36968456580407E-5
0.1                      1084                     5.363372224607809E-5
0.1                      1085                     5.357068902628989E-5
0.1                      1086                     5.3507745998676164E-5
0.1                      1087                     5.344489316323684E-5
0.1                      1088                     5.338213051997202E-5
0.1                      1089                     5.33194580688815E-5
0.1                      1090                     5.325687580996552E-5
0.1                      1091                     5.319438374322406E-5
0.1                      1092                     5.313198186865698E-5
0.1                      1093                     5.3069670186264296E-5
0.1                      1094                     5.300744869604603E-5
0.1                      1095                     5.294531739800234E-5
0.1                      1096                     5.288327629213302E-5
0.1                      1097                     5.2821325378438095E-5
0.1                      1098                     5.2759464656917775E-5
0.1                      1099                     5.2697694127571685E-5
0.1                      1100                     5.263601379040019E-5
0.1                      1101                     5.257442364540308E-5
0.1                      1102                     5.2512923692580514E-5
0.1                      1103                     5.2451513931932164E-5
0.1                      1104                     5.2390194363458465E-5
0.1                      1105                     5.2328964987159134E-5
0.1                      1106                     5.226782580303429E-5
0.1                      1107                     5.2206776811083904E-5
0.1                      1108                     5.2145818011307884E-5
0.1                      1109                     5.208494940370636E-5
0.1                      1110                     5.2024170988279236E-5
0.1                      1111                     5.1963482765026635E-5
0.1                      1112                     5.190288473394849E-5
0.1                      1113                     5.184237689504466E-5
0.1                      1114                     5.178195924831531E-5
0.1                      1115                     5.1721631793760424E-5
0.1                      1116                     5.166139453138006E-5
0.1                      1117                     5.160124746117398E-5
0.1                      1118                     5.154119058314251E-5
0.1                      1119                     5.148122389728539E-5
0.1                      1120                     5.142134740360272E-5
0.1                      1121                     5.136156110209455E-5
0.1                      1122                     5.1301864992760764E-5
0.1                      1123                     5.124225907560145E-5
0.1                      1124                     5.118274335061658E-5
0.1                      1125                     5.112331781780612E-5
0.1                      1126                     5.1063982477170124E-5
0.1                      1127                     5.100473732870864E-5
0.1                      1128                     5.094558237242145E-5
0.1                      1129                     5.088651760830883E-5
0.1                      1130                     5.0827543036370584E-5
0.1                      1131                     5.076865865660689E-5
0.1                      1132                     5.070986446901751E-5
0.1                      1133                     5.065059597527357E-5
0.1                      1134                     5.0590543137472885E-5
0.1                      1135                     5.0530562822633516E-5
0.1                      1136                     5.04706550307555E-5
0.1                      1137                     5.041081976183885E-5
0.1                      1138                     5.0351057015883517E-5
0.1                      1139                     5.0291366792889596E-5
0.1                      1140                     5.023174909285686E-5
0.1                      1141                     5.017220391578567E-5
0.1                      1142                     5.0112731261675634E-5
0.1                      1143                     5.0053331130527034E-5
0.1                      1144                     4.9994003522339724E-5
0.1                      1145                     4.9934748437113846E-5
0.1                      1146                     4.987556587484925E-5
0.1                      1147                     4.981645583554601E-5
0.1                      1148                     4.975741831920412E-5
0.1                      1149                     4.969845332582355E-5
0.1                      1150                     4.96395608554043E-5
0.1                      1151                     4.958074090794649E-5
0.1                      1152                     4.952199348344989E-5
0.1                      1153                     4.946331858191471E-5
0.1                      1154                     4.940471620334085E-5
0.1                      1155                     4.934618634772831E-5
0.1                      1156                     4.928772901507722E-5
0.1                      1157                     4.9229344205387404E-5
0.1                      1158                     4.917103191865889E-5
0.1                      1159                     4.911279215489176E-5
0.1                      1160                     4.905462491408596E-5
0.1                      1161                     4.899653019624155E-5
0.1                      1162                     4.89385080013584E-5
0.1                      1163                     4.8880558329436645E-5
0.1                      1164                     4.882268118047618E-5
0.1                      1165                     4.876487655447716E-5
0.1                      1166                     4.8707144451439376E-5
0.1                      1167                     4.864948487136302E-5
0.1                      1168                     4.8591897814247964E-5
0.1                      1169                     4.8534383280094186E-5
0.1                      1170                     4.847694126890181E-5
0.1                      1171                     4.8419571780670816E-5
0.1                      1172                     4.836227481540108E-5
0.1                      1173                     4.830505037309277E-5
0.1                      1174                     4.824789845374579E-5
0.1                      1175                     4.819081905736016E-5
0.1                      1176                     4.813381218393582E-5
0.1                      1177                     4.807687783347285E-5
0.1                      1178                     4.802001600597123E-5
0.1                      1179                     4.796322670143092E-5
0.1                      1180                     4.7906509919851933E-5
0.1                      1181                     4.784986566123431E-5
0.1                      1182                     4.7793293925578085E-5
0.1                      1183                     4.773679471288323E-5
0.1                      1184                     4.7680368023149604E-5
0.1                      1185                     4.762401385637739E-5
0.1                      1186                     4.7567732212566465E-5
0.1                      1187                     4.751152309171689E-5
0.1                      1188                     4.7455386493828734E-5
0.1                      1189                     4.739932241890188E-5
0.1                      1190                     4.73433308669363E-5
0.1                      1191                     4.728741183793216E-5
0.1                      1192                     4.723156533188932E-5
0.1                      1193                     4.717579134880786E-5
0.1                      1194                     4.712008988868771E-5
0.1                      1195                     4.7064460951528834E-5
0.1                      1196                     4.700890453733136E-5
0.1                      1197                     4.695342064609523E-5
0.1                      1198                     4.6898009277820554E-5
0.1                      1199                     4.684267043250701E-5
0.1                      1200                     4.6787404110154896E-5
0.1                      1201                     4.673221031076417E-5
0.1                      1202                     4.667708903433478E-5
0.1                      1203                     4.662204028086669E-5
0.1                      1204                     4.656706405036E-5
0.1                      1205                     4.651216034281455E-5
0.1                      1206                     4.645732915823052E-5
0.1                      1207                     4.640257049660782E-5
0.1                      1208                     4.634788435794649E-5
0.1                      1209                     4.6293270742246424E-5
0.1                      1210                     4.6238729649507786E-5
0.1                      1211                     4.618426107973047E-5
0.1                      1212                     4.612986503291444E-5
0.1                      1213                     4.607554150905981E-5
0.1                      1214                     4.602129050816651E-5
0.1                      1215                     4.5967112030234504E-5
0.1                      1216                     4.5913006075263955E-5
0.1                      1217                     4.58589726432546E-5
0.1                      1218                     4.5805011734206664E-5
0.1                      1219                     4.575112334812009E-5
0.1                      1220                     4.569730748499483E-5
0.1                      1221                     4.564356414483093E-5
0.1                      1222                     4.558989332762838E-5
0.1                      1223                     4.5536295033387145E-5
0.1                      1224                     4.548276926210722E-5
0.1                      1225                     4.542931601378871E-5
0.1                      1226                     4.537593528843149E-5
0.1                      1227                     4.53226270860356E-5
0.1                      1228                     4.526939140660118E-5
0.1                      1229                     4.521622825012799E-5
0.1                      1230                     4.516313761661622E-5
0.1                      1231                     4.511011950606568E-5
0.1                      1232                     4.5057173918476564E-5
0.1                      1233                     4.50043008538487E-5
0.1                      1234                     4.495150031218221E-5
0.1                      1235                     4.4898772293477104E-5
0.1                      1236                     4.4846116797733395E-5
0.1                      1237                     4.4793533824950955E-5
0.1                      1238                     4.474102337512982E-5
0.1                      1239                     4.468858544827011E-5
0.1                      1240                     4.4636220044371705E-5
0.1                      1241                     4.458392716343469E-5
0.1                      1242                     4.4531706805458967E-5
0.1                      1243                     4.447955897044458E-5
0.1                      1244                     4.442748365839154E-5
0.1                      1245                     4.437548086929983E-5
0.1                      1246                     4.432355060316951E-5
0.1                      1247                     4.427169286000046E-5
0.1                      1248                     4.421990763979284E-5
0.1                      1249                     4.416819494254647E-5
0.1                      1250                     4.411655476826151E-5
0.1                      1251                     4.406498711693785E-5
0.1                      1252                     4.401349198857561E-5
0.1                      1253                     4.3962069383174645E-5
0.1                      1254                     4.3910719300735E-5
0.1                      1255                     4.3859441741256755E-5
0.1                      1256                     4.3808236704739825E-5
0.1                      1257                     4.375710419118426E-5
0.1                      1258                     4.370604420059001E-5
0.1                      1259                     4.365505673295711E-5
0.1                      1260                     4.3604141788285605E-5
0.1                      1261                     4.355329936657532E-5
0.1                      1262                     4.350252946782645E-5
0.1                      1263                     4.345183209203895E-5
0.1                      1264                     4.340120723921274E-5
0.1                      1265                     4.335065490934796E-5
0.1                      1266                     4.330017510244442E-5
0.1                      1267                     4.3249767818502245E-5
0.1                      1268                     4.319943305752144E-5
0.1                      1269                     4.314917081950196E-5
0.1                      1270                     4.309898110444382E-5
0.1                      1271                     4.304886391234704E-5
0.1                      1272                     4.29988192432116E-5
0.1                      1273                     4.294884709703746E-5
0.1                      1274                     4.2898947473824754E-5
0.1                      1275                     4.28491203735733E-5
0.1                      1276                     4.27993657962832E-5
0.1                      1277                     4.2749683741954494E-5
0.1                      1278                     4.270007421058714E-5
0.1                      1279                     4.265053720218106E-5
0.1                      1280                     4.260107271673631E-5
0.1                      1281                     4.255168075425296E-5
0.1                      1282                     4.2502361314730956E-5
0.1                      1283                     4.245311439817028E-5
0.1                      1284                     4.2403940004570954E-5
0.1                      1285                     4.235483813393294E-5
0.1                      1286                     4.2305808786256266E-5
0.1                      1287                     4.2256851961540944E-5
0.1                      1288                     4.220796765978696E-5
0.1                      1289                     4.215915588099432E-5
0.1                      1290                     4.211041662516307E-5
0.1                      1291                     4.206174989229316E-5
0.1                      1292                     4.201315568238454E-5
0.1                      1293                     4.19646339954373E-5
0.1                      1294                     4.1915850736847025E-5
0.1                      1295                     4.18663548396871E-5
0.1                      1296                     4.1816917706671825E-5
0.1                      1297                     4.176753933780116E-5
0.1                      1298                     4.171821973307509E-5
0.1                      1299                     4.166895889249367E-5
0.1                      1300                     4.161975681605694E-5
0.1                      1301                     4.157061350376481E-5
0.1                      1302                     4.1521528955617315E-5
0.1                      1303                     4.147250317161445E-5
0.1                      1304                     4.1423536151756265E-5
0.1                      1305                     4.1374627896042696E-5
0.1                      1306                     4.132577840447381E-5
0.1                      1307                     4.1276987677049395E-5
0.1                      1308                     4.1228255713769785E-5
0.1                      1309                     4.117958251463475E-5
0.1                      1310                     4.113096807964432E-5
0.1                      1311                     4.1082412408798576E-5
0.1                      1312                     4.103391550209743E-5
0.1                      1313                     4.098547735954095E-5
0.1                      1314                     4.0937097981129034E-5
0.1                      1315                     4.088877736686181E-5
0.1                      1316                     4.0840515516739264E-5
0.1                      1317                     4.0792312430761294E-5
0.1                      1318                     4.0744168108927943E-5
0.1                      1319                     4.0696082551239266E-5
0.1                      1320                     4.064805575769519E-5
0.1                      1321                     4.0600087728295796E-5
0.1                      1322                     4.055217846304102E-5
0.1                      1323                     4.0504327961930885E-5
0.1                      1324                     4.045653622496534E-5
0.1                      1325                     4.04088032521445E-5
0.1                      1326                     4.0361129043468194E-5
0.1                      1327                     4.031351359893662E-5
0.1                      1328                     4.026595691854968E-5
0.1                      1329                     4.021845900230731E-5
0.1                      1330                     4.017101985020967E-5
0.1                      1331                     4.01236394622566E-5
0.1                      1332                     4.007631783844814E-5
0.1                      1333                     4.002905497878437E-5
0.1                      1334                     3.9981850883265196E-5
0.1                      1335                     3.993470555189068E-5
0.1                      1336                     3.988761898466076E-5
0.1                      1337                     3.984059118157554E-5
0.1                      1338                     3.9793622142634885E-5
0.1                      1339                     3.974671186783893E-5
0.1                      1340                     3.9699860357187587E-5
0.1                      1341                     3.965306761068084E-5
0.1                      1342                     3.960633362831879E-5
0.1                      1343                     3.955965841010138E-5
0.1                      1344                     3.951304195602858E-5
0.1                      1345                     3.946648426610041E-5
0.1                      1346                     3.941998534031682E-5
0.1                      1347                     3.937354517867794E-5
0.1                      1348                     3.9327163781183715E-5
0.1                      1349                     3.928084114783406E-5
0.1                      1350                     3.923457727862904E-5
0.1                      1351                     3.9188372173568654E-5
0.1                      1352                     3.9142225832652945E-5
0.1                      1353                     3.909613825588188E-5
0.1                      1354                     3.9050109443255376E-5
0.1                      1355                     3.900413939477357E-5
0.1                      1356                     3.895822811043639E-5
0.1                      1357                     3.891237559024391E-5
0.1                      1358                     3.886658183419595E-5
0.1                      1359                     3.882084684229263E-5
0.1                      1360                     3.877517061453401E-5
0.1                      1361                     3.872955315092005E-5
0.1                      1362                     3.8683994451450625E-5
0.1                      1363                     3.863849451612587E-5
0.1                      1364                     3.859305334494578E-5
0.1                      1365                     3.854767093791034E-5
0.1                      1366                     3.85023472950195E-5
0.1                      1367                     3.845708241627332E-5
0.1                      1368                     3.841187630167169E-5
0.1                      1369                     3.8366728951214784E-5
0.1                      1370                     3.832164036490249E-5
0.1                      1371                     3.8276610542734876E-5
0.1                      1372                     3.823163948471184E-5
0.1                      1373                     3.818672719083344E-5
0.1                      1374                     3.814187366109967E-5
0.1                      1375                     3.8097078895510586E-5
0.1                      1376                     3.805234289406615E-5
0.1                      1377                     3.800766565676627E-5
0.1                      1378                     3.796304718361112E-5
0.1                      1379                     3.7918487474600466E-5
0.1                      1380                     3.787398652973456E-5
0.1                      1381                     3.7829544349013246E-5
0.1                      1382                     3.77851609324366E-5
0.1                      1383                     3.774083628000454E-5
0.1                      1384                     3.7696570391717134E-5
0.1                      1385                     3.765236326757438E-5
0.1                      1386                     3.760821490757627E-5
0.1                      1387                     3.7564125311722744E-5
0.1                      1388                     3.752009448001385E-5
0.1                      1389                     3.747612241244968E-5
0.1                      1390                     3.743220910903011E-5
0.1                      1391                     3.738835456975513E-5
0.1                      1392                     3.734455879462479E-5
0.1                      1393                     3.730082178363914E-5
0.1                      1394                     3.725714353679809E-5
0.1                      1395                     3.721352405410168E-5
0.1                      1396                     3.7169963335549903E-5
0.1                      1397                     3.712646138114278E-5
