% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:34
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-12                  600                      1.4962140906018939E-5
1.0E-12                  601                      1.496252068150785E-5
1.0E-12                  602                      1.4962897431430369E-5
1.0E-12                  603                      1.4963271155786512E-5
1.0E-12                  604                      1.496364185457627E-5
1.0E-12                  605                      1.4964009527799644E-5
1.0E-12                  606                      1.4964374175456628E-5
1.0E-12                  607                      1.4964735797547231E-5
1.0E-12                  608                      1.4965094394071445E-5
1.0E-12                  609                      1.496544996502928E-5
1.0E-12                  610                      1.4965802510420738E-5
1.0E-12                  611                      1.4966152030245803E-5
1.0E-12                  612                      1.4966498524504484E-5
1.0E-12                  613                      1.4966841993196782E-5
1.0E-12                  614                      1.4967182436322704E-5
1.0E-12                  615                      1.4967519853882224E-5
1.0E-12                  616                      1.4967854245875372E-5
1.0E-12                  617                      1.4968185612302141E-5
1.0E-12                  618                      1.4968513953162513E-5
1.0E-12                  619                      1.496883926845651E-5
1.0E-12                  620                      1.4969161558184111E-5
1.0E-12                  621                      1.496948082234534E-5
1.0E-12                  622                      1.4969797060940182E-5
1.0E-12                  623                      1.4970110273968638E-5
1.0E-12                  624                      1.4970420461430713E-5
1.0E-12                  625                      1.49707276233264E-5
1.0E-12                  626                      1.4971031759655706E-5
1.0E-12                  627                      1.4971332870418625E-5
1.0E-12                  628                      1.4971630955615159E-5
1.0E-12                  629                      1.4971926015245315E-5
1.0E-12                  630                      1.497221804930908E-5
1.0E-12                  631                      1.4972507057806468E-5
1.0E-12                  632                      1.497279304073746E-5
1.0E-12                  633                      1.4973075998102079E-5
1.0E-12                  634                      1.4973355929900312E-5
1.0E-12                  635                      1.497363283613216E-5
1.0E-12                  636                      1.4973981985862492E-5
1.0E-12                  637                      1.4974333905942671E-5
1.0E-12                  638                      1.4974686294000963E-5
1.0E-12                  639                      1.4975039150037365E-5
1.0E-12                  640                      1.4975392474051881E-5
1.0E-12                  641                      1.4975746266044504E-5
1.0E-12                  642                      1.4976100526015236E-5
1.0E-12                  643                      1.4976455253964078E-5
1.0E-12                  644                      1.4976810449891036E-5
1.0E-12                  645                      1.49771661137961E-5
1.0E-12                  646                      1.4977522245679278E-5
1.0E-12                  647                      1.497787884554056E-5
1.0E-12                  648                      1.4978235913379958E-5
1.0E-12                  649                      1.497859344919747E-5
1.0E-12                  650                      1.4978951452993089E-5
1.0E-12                  651                      1.4979309924766825E-5
1.0E-12                  652                      1.497966886451866E-5
1.0E-12                  653                      1.498002827224861E-5
1.0E-12                  654                      1.4980388147956676E-5
1.0E-12                  655                      1.4980748491642844E-5
1.0E-12                  656                      1.4981109303307124E-5
1.0E-12                  657                      1.4981470582949525E-5
1.0E-12                  658                      1.498183233057002E-5
1.0E-12                  659                      1.4982194546168637E-5
1.0E-12                  660                      1.4982557229745366E-5
1.0E-12                  661                      1.4982920381300202E-5
1.0E-12                  662                      1.498328400083315E-5
1.0E-12                  663                      1.4983648088344203E-5
1.0E-12                  664                      1.498401264383337E-5
1.0E-12                  665                      1.4984377667300656E-5
1.0E-12                  666                      1.4984743158746045E-5
1.0E-12                  667                      1.4985109118169544E-5
1.0E-12                  668                      1.4985475545571157E-5
1.0E-12                  669                      1.4985842440950874E-5
1.0E-12                  670                      1.4986209804308709E-5
1.0E-12                  671                      1.4986577635644652E-5
1.0E-12                  672                      1.4986945934958708E-5
1.0E-12                  673                      1.4987314702250869E-5
1.0E-12                  674                      1.4987683937521144E-5
1.0E-12                  675                      1.4988053640769528E-5
1.0E-12                  676                      1.4988423811996026E-5
1.0E-12                  677                      1.498879445120063E-5
1.0E-12                  678                      1.4989165558383348E-5
1.0E-12                  679                      1.4989529550122077E-5
1.0E-12                  680                      1.4989885925337863E-5
1.0E-12                  681                      1.4990242079380234E-5
1.0E-12                  682                      1.4990598012249197E-5
1.0E-12                  683                      1.4990953723944744E-5
1.0E-12                  684                      1.499130921446688E-5
1.0E-12                  685                      1.4991664483815606E-5
1.0E-12                  686                      1.4992019531990923E-5
1.0E-12                  687                      1.4992374358992827E-5
1.0E-12                  688                      1.499272896482132E-5
1.0E-12                  689                      1.4993083349476398E-5
1.0E-12                  690                      1.4993437512958066E-5
1.0E-12                  691                      1.4993791455266325E-5
1.0E-12                  692                      1.499414517640117E-5
1.0E-12                  693                      1.4994498676362601E-5
1.0E-12                  694                      1.4994851955150625E-5
1.0E-12                  695                      1.4995205012765236E-5
1.0E-12                  696                      1.4995557849206439E-5
1.0E-12                  697                      1.4995910464474222E-5
1.0E-12                  698                      1.4996262858568601E-5
1.0E-12                  699                      1.4996615031489565E-5
1.0E-12                  700                      1.499696698323712E-5
1.0E-12                  701                      1.499731871381126E-5
1.0E-12                  702                      1.4997670223211993E-5
1.0E-12                  703                      1.499802151143931E-5
1.0E-12                  704                      1.4998372578493215E-5
1.0E-12                  705                      1.4998723424373712E-5
1.0E-12                  706                      1.4999074049080798E-5
1.0E-12                  707                      1.4999424452614473E-5
1.0E-12                  708                      1.4999774634974733E-5
1.0E-12                  709                      1.5000124596161585E-5
1.0E-12                  710                      1.500047433617502E-5
1.0E-12                  711                      1.5000823855015049E-5
1.0E-12                  712                      1.5001173152681667E-5
1.0E-12                  713                      1.500152222917487E-5
1.0E-12                  714                      1.5001871084494657E-5
1.0E-12                  715                      1.5002219718641035E-5
1.0E-12                  716                      1.500256813161401E-5
1.0E-12                  717                      1.5002916323413568E-5
1.0E-12                  718                      1.5003264294039714E-5
1.0E-12                  719                      1.5003612043492453E-5
1.0E-12                  720                      1.5003959571771776E-5
1.0E-12                  721                      1.5004306878877687E-5
1.0E-12                  722                      1.5004652056407694E-5
1.0E-12                  723                      1.50049366970923E-5
1.0E-12                  724                      1.5005218322020677E-5
1.0E-12                  725                      1.5005496931192838E-5
1.0E-12                  726                      1.5005772524608785E-5
1.0E-12                  727                      1.5006045102268513E-5
1.0E-12                  728                      1.5006314664172021E-5
1.0E-12                  729                      1.5006581210319307E-5
1.0E-12                  730                      1.5006844740710375E-5
1.0E-12                  731                      1.5007105255345235E-5
1.0E-12                  732                      1.5007362754223863E-5
1.0E-12                  733                      1.500761723734628E-5
1.0E-12                  734                      1.5007868704712474E-5
1.0E-12                  735                      1.5008117156322459E-5
1.0E-12                  736                      1.5008362592176215E-5
1.0E-12                  737                      1.5008605012273754E-5
1.0E-12                  738                      1.500884441661508E-5
1.0E-12                  739                      1.5009080805200184E-5
1.0E-12                  740                      1.500931417802907E-5
1.0E-12                  741                      1.5009544535101737E-5
1.0E-12                  742                      1.5009771876418186E-5
1.0E-12                  743                      1.5009996201978417E-5
1.0E-12                  744                      1.5010217511782423E-5
1.0E-12                  745                      1.5010435805830226E-5
1.0E-12                  746                      1.5010651084121796E-5
1.0E-12                  747                      1.5010863346657152E-5
1.0E-12                  748                      1.5011072593436288E-5
1.0E-12                  749                      1.5011278824459212E-5
1.0E-12                  750                      1.5011482039725914E-5
1.0E-12                  751                      1.5011682239236397E-5
1.0E-12                  752                      1.501187942299066E-5
1.0E-12                  753                      1.5012073590988705E-5
1.0E-12                  754                      1.5012264743230535E-5
1.0E-12                  755                      1.5012452879716141E-5
1.0E-12                  756                      1.5012638000445534E-5
1.0E-12                  757                      1.5012820105418705E-5
1.0E-12                  758                      1.501299919463566E-5
1.0E-12                  759                      1.5013175268096396E-5
1.0E-12                  760                      1.5013348325800917E-5
1.0E-12                  761                      1.501351836774921E-5
1.0E-12                  762                      1.5013685393941297E-5
1.0E-12                  763                      1.5013849404377152E-5
1.0E-12                  764                      1.5014010399056794E-5
1.0E-12                  765                      1.5014168377980218E-5
1.0E-12                  766                      1.501436331471772E-5
1.0E-12                  767                      1.5014588878137727E-5
1.0E-12                  768                      1.5014814655022517E-5
1.0E-12                  769                      1.5015040645372094E-5
1.0E-12                  770                      1.5015266849186458E-5
1.0E-12                  771                      1.5015493266465611E-5
1.0E-12                  772                      1.5015719897209557E-5
1.0E-12                  773                      1.5015946741418282E-5
1.0E-12                  774                      1.5016173799091794E-5
1.0E-12                  775                      1.5016401070230097E-5
1.0E-12                  776                      1.5016628554833185E-5
1.0E-12                  777                      1.5016856252901065E-5
1.0E-12                  778                      1.5017084164433725E-5
1.0E-12                  779                      1.5017312289431174E-5
1.0E-12                  780                      1.5017540627893412E-5
1.0E-12                  781                      1.5017769179820442E-5
1.0E-12                  782                      1.5017997945212253E-5
1.0E-12                  783                      1.5018226924068856E-5
1.0E-12                  784                      1.5018456116390236E-5
1.0E-12                  785                      1.501868552217641E-5
1.0E-12                  786                      1.5018915141427376E-5
1.0E-12                  787                      1.5019144974143123E-5
1.0E-12                  788                      1.5019375020323658E-5
1.0E-12                  789                      1.5019605279968981E-5
1.0E-12                  790                      1.5019835753079091E-5
1.0E-12                  791                      1.5020066439653992E-5
1.0E-12                  792                      1.5020297339693669E-5
1.0E-12                  793                      1.5020528453198142E-5
1.0E-12                  794                      1.5020759780167402E-5
1.0E-12                  795                      1.5020991320601446E-5
1.0E-12                  796                      1.502122307450028E-5
1.0E-12                  797                      1.5021455041863906E-5
1.0E-12                  798                      1.5021687222692314E-5
1.0E-12                  799                      1.5021919616985502E-5
1.0E-12                  800                      1.502215222474349E-5
1.0E-12                  801                      1.5022385045966258E-5
1.0E-12                  802                      1.502261808065381E-5
1.0E-12                  803                      1.5022851328806155E-5
1.0E-12                  804                      1.5023084790423282E-5
1.0E-12                  805                      1.5023318465505203E-5
1.0E-12                  806                      1.5023552354051913E-5
1.0E-12                  807                      1.50237864560634E-5
1.0E-12                  808                      1.502402077153968E-5
1.0E-12                  809                      1.5024256919164334E-5
1.0E-12                  810                      1.5024509477237395E-5
1.0E-12                  811                      1.5024763046692873E-5
1.0E-12                  812                      1.5025017627530772E-5
1.0E-12                  813                      1.5025273219751078E-5
1.0E-12                  814                      1.502552982335381E-5
1.0E-12                  815                      1.5025787438338954E-5
1.0E-12                  816                      1.5026046064706523E-5
1.0E-12                  817                      1.50263057024565E-5
1.0E-12                  818                      1.5026566351588899E-5
1.0E-12                  819                      1.5026828012103706E-5
1.0E-12                  820                      1.5027090684000934E-5
1.0E-12                  821                      1.5027354367280588E-5
1.0E-12                  822                      1.5027619061942649E-5
1.0E-12                  823                      1.5027884767987123E-5
1.0E-12                  824                      1.502815148541402E-5
1.0E-12                  825                      1.5028419214223332E-5
1.0E-12                  826                      1.5028687954415063E-5
1.0E-12                  827                      1.502895770598921E-5
1.0E-12                  828                      1.5029228468945773E-5
1.0E-12                  829                      1.5029500243284753E-5
1.0E-12                  830                      1.5029773029006151E-5
1.0E-12                  831                      1.5030046826109966E-5
1.0E-12                  832                      1.5030321634596196E-5
1.0E-12                  833                      1.5030597454464842E-5
1.0E-12                  834                      1.5030874285715903E-5
1.0E-12                  835                      1.5031152128349386E-5
1.0E-12                  836                      1.5031430982365285E-5
1.0E-12                  837                      1.5031710847763597E-5
1.0E-12                  838                      1.5031991724544329E-5
1.0E-12                  839                      1.5032273612707474E-5
1.0E-12                  840                      1.5032556512253038E-5
1.0E-12                  841                      1.5032840423181017E-5
1.0E-12                  842                      1.5033125345491414E-5
1.0E-12                  843                      1.5033411279184234E-5
1.0E-12                  844                      1.5033698224259456E-5
1.0E-12                  845                      1.5033986180717107E-5
1.0E-12                  846                      1.5034275148557174E-5
1.0E-12                  847                      1.5034565127779656E-5
1.0E-12                  848                      1.5034856118384552E-5
1.0E-12                  849                      1.503514812037186E-5
1.0E-12                  850                      1.5035441133741592E-5
1.0E-12                  851                      1.5035735158493744E-5
1.0E-12                  852                      1.5036030194628305E-5
1.0E-12                  853                      1.5036246859231868E-5
1.0E-12                  854                      1.5036412017943446E-5
1.0E-12                  855                      1.503657241776509E-5
1.0E-12                  856                      1.5036728058696794E-5
1.0E-12                  857                      1.5036878940738562E-5
1.0E-12                  858                      1.5037025063890398E-5
1.0E-12                  859                      1.5037166428152293E-5
1.0E-12                  860                      1.5037303033524254E-5
1.0E-12                  861                      1.5037434880006277E-5
1.0E-12                  862                      1.5037561967598368E-5
1.0E-12                  863                      1.5037684296300522E-5
1.0E-12                  864                      1.5037801866112744E-5
1.0E-12                  865                      1.503791467703503E-5
1.0E-12                  866                      1.5038022729067373E-5
1.0E-12                  867                      1.5038126022209785E-5
1.0E-12                  868                      1.503822455646226E-5
1.0E-12                  869                      1.5038318331824797E-5
1.0E-12                  870                      1.50384073482974E-5
1.0E-12                  871                      1.5038491605880066E-5
1.0E-12                  872                      1.5038571104572796E-5
1.0E-12                  873                      1.5038645844375592E-5
1.0E-12                  874                      1.5038715825288453E-5
1.0E-12                  875                      1.5038781047311376E-5
1.0E-12                  876                      1.5038841510444363E-5
1.0E-12                  877                      1.5038897214687412E-5
1.0E-12                  878                      1.5038948160040527E-5
1.0E-12                  879                      1.5038994346503708E-5
1.0E-12                  880                      1.5039035774076953E-5
1.0E-12                  881                      1.5039072442760266E-5
1.0E-12                  882                      1.5039104352553631E-5
1.0E-12                  883                      1.503913150345707E-5
1.0E-12                  884                      1.5039153895470563E-5
1.0E-12                  885                      1.5039171528594132E-5
1.0E-12                  886                      1.5039184402827766E-5
1.0E-12                  887                      1.5039192518171451E-5
1.0E-12                  888                      1.503919587462521E-5
1.0E-12                  889                      1.503919447218903E-5
1.0E-12                  890                      1.5039188310862915E-5
1.0E-12                  891                      1.5039177390646862E-5
1.0E-12                  892                      1.5039161711540878E-5
1.0E-12                  893                      1.5039141273544952E-5
1.0E-12                  894                      1.5039116076659092E-5
1.0E-12                  895                      1.50390861208833E-5
1.0E-12                  896                      1.5039051406217564E-5
1.0E-12                  897                      1.5039011932661901E-5
1.0E-12                  898                      1.50389677002163E-5
1.0E-12                  899                      1.5038918708880764E-5
1.0E-12                  900                      1.5038864958655289E-5
1.0E-12                  901                      1.5038806449539878E-5
1.0E-12                  902                      1.503874318153453E-5
1.0E-12                  903                      1.5038675154639248E-5
1.0E-12                  904                      1.5038602368854032E-5
1.0E-12                  905                      1.503852482417888E-5
1.0E-12                  906                      1.5038442520613788E-5
1.0E-12                  907                      1.5038355458158764E-5
1.0E-12                  908                      1.5038263636813803E-5
1.0E-12                  909                      1.5038167056578905E-5
1.0E-12                  910                      1.503806571745407E-5
1.0E-12                  911                      1.50379596194393E-5
1.0E-12                  912                      1.5037848762534597E-5
1.0E-12                  913                      1.5037733146739954E-5
1.0E-12                  914                      1.5037672576284758E-5
1.0E-12                  915                      1.5037751050131326E-5
1.0E-12                  916                      1.5037831236630116E-5
1.0E-12                  917                      1.5037913135781109E-5
1.0E-12                  918                      1.503799674758431E-5
1.0E-12                  919                      1.5038082072039712E-5
1.0E-12                  920                      1.503816910914733E-5
1.0E-12                  921                      1.5038257858907155E-5
1.0E-12                  922                      1.5038348321319183E-5
1.0E-12                  923                      1.503844049638342E-5
1.0E-12                  924                      1.5038534384099861E-5
1.0E-12                  925                      1.5038629984468518E-5
1.0E-12                  926                      1.503872729748938E-5
1.0E-12                  927                      1.5038826323162446E-5
1.0E-12                  928                      1.5038927061487717E-5
1.0E-12                  929                      1.5039029512465205E-5
1.0E-12                  930                      1.5039133676094892E-5
1.0E-12                  931                      1.5039239552376794E-5
1.0E-12                  932                      1.5039347141310892E-5
1.0E-12                  933                      1.503945644289721E-5
1.0E-12                  934                      1.5039567457135725E-5
1.0E-12                  935                      1.5039680184026454E-5
1.0E-12                  936                      1.5039794623569387E-5
1.0E-12                  937                      1.5039910775764527E-5
1.0E-12                  938                      1.5040028640611882E-5
1.0E-12                  939                      1.5040148218111436E-5
1.0E-12                  940                      1.5040269508263198E-5
1.0E-12                  941                      1.5040392511067172E-5
1.0E-12                  942                      1.504051722652335E-5
1.0E-12                  943                      1.5040643654631738E-5
1.0E-12                  944                      1.504077179539233E-5
1.0E-12                  945                      1.5040901648805131E-5
1.0E-12                  946                      1.5041033214870145E-5
1.0E-12                  947                      1.504116649358736E-5
1.0E-12                  948                      1.5041301484956783E-5
1.0E-12                  949                      1.5041438188978416E-5
1.0E-12                  950                      1.504157660565225E-5
1.0E-12                  951                      1.5041716734978299E-5
1.0E-12                  952                      1.5041858576956552E-5
1.0E-12                  953                      1.5042002131587014E-5
1.0E-12                  954                      1.5042147398869685E-5
1.0E-12                  955                      1.5042294378804556E-5
1.0E-12                  956                      1.5042443071391641E-5
1.0E-12                  957                      1.5042593476630933E-5
1.0E-12                  958                      1.5042745594522435E-5
1.0E-12                  959                      1.5042899425066132E-5
1.0E-12                  960                      1.504305496826205E-5
1.0E-12                  961                      1.5043212224110172E-5
1.0E-12                  962                      1.5043371192610501E-5
1.0E-12                  963                      1.5043531873763038E-5
1.0E-12                  964                      1.5043694267567786E-5
1.0E-12                  965                      1.5043858374024733E-5
1.0E-12                  966                      1.5044024193133886E-5
1.0E-12                  967                      1.5044191724895253E-5
1.0E-12                  968                      1.5044360969308831E-5
1.0E-12                  969                      1.5044531926374611E-5
1.0E-12                  970                      1.5044704596092595E-5
1.0E-12                  971                      1.5044878978462795E-5
1.0E-12                  972                      1.5045055073485198E-5
1.0E-12                  973                      1.5045232881159809E-5
1.0E-12                  974                      1.5045412401486627E-5
1.0E-12                  975                      1.5045593634465651E-5
1.0E-12                  976                      1.50457692142593E-5
1.0E-12                  977                      1.5045946084878082E-5
1.0E-12                  978                      1.5046124425828611E-5
1.0E-12                  979                      1.5046304237110883E-5
1.0E-12                  980                      1.5046485518724918E-5
1.0E-12                  981                      1.504666827067069E-5
1.0E-12                  982                      1.5046852492948207E-5
1.0E-12                  983                      1.5047038185557474E-5
1.0E-12                  984                      1.504722534849849E-5
1.0E-12                  985                      1.504741398177125E-5
1.0E-12                  986                      1.5047604085375765E-5
1.0E-12                  987                      1.5047795659312016E-5
1.0E-12                  988                      1.5047988703580024E-5
1.0E-12                  989                      1.5048183218179774E-5
1.0E-12                  990                      1.5048379203111271E-5
1.0E-12                  991                      1.5048576658374523E-5
1.0E-12                  992                      1.5048775583969517E-5
1.0E-12                  993                      1.5048975979896258E-5
1.0E-12                  994                      1.504917784615475E-5
1.0E-12                  995                      1.5049381182744988E-5
1.0E-12                  996                      1.5049585989666971E-5
1.0E-12                  997                      1.5049792266920706E-5
1.0E-12                  998                      1.5050000014506183E-5
1.0E-12                  999                      1.5050209232423411E-5
1.0E-12                  1000                     1.505041992067238E-5
1.0E-12                  1001                     1.5050632079253102E-5
1.0E-12                  1002                     1.5050845708165575E-5
1.0E-12                  1003                     1.5051060807409792E-5
1.0E-12                  1004                     1.5051277376985759E-5
1.0E-12                  1005                     1.5051495416893468E-5
1.0E-12                  1006                     1.5051714927132932E-5
1.0E-12                  1007                     1.5051935907704135E-5
1.0E-12                  1008                     1.5052158358607088E-5
1.0E-12                  1009                     1.5052382279841787E-5
1.0E-12                  1010                     1.5052607671408236E-5
1.0E-12                  1011                     1.5052834533306432E-5
1.0E-12                  1012                     1.5053062865536375E-5
1.0E-12                  1013                     1.5053292668098066E-5
1.0E-12                  1014                     1.5053523940991509E-5
1.0E-12                  1015                     1.505375668421669E-5
1.0E-12                  1016                     1.5053990897773627E-5
1.0E-12                  1017                     1.5054226581662309E-5
1.0E-12                  1018                     1.5054463735882741E-5
1.0E-12                  1019                     1.5054702360434913E-5
1.0E-12                  1020                     1.5054942455318838E-5
1.0E-12                  1021                     1.5055184020534505E-5
1.0E-12                  1022                     1.5055427056081923E-5
1.0E-12                  1023                     1.5055671561961093E-5
1.0E-12                  1024                     1.5055917538172E-5
1.0E-12                  1025                     1.5056164984714666E-5
1.0E-12                  1026                     1.5056413901589075E-5
1.0E-12                  1027                     1.5056664288795234E-5
1.0E-12                  1028                     1.5056916146333131E-5
1.0E-12                  1029                     1.5057169474202789E-5
1.0E-12                  1030                     1.5057424272404181E-5
1.0E-12                  1031                     1.5057680540937326E-5
1.0E-12                  1032                     1.5057938279802224E-5
1.0E-12                  1033                     1.5058197488998857E-5
1.0E-12                  1034                     1.5058458168527247E-5
1.0E-12                  1035                     1.5058720318387386E-5
1.0E-12                  1036                     1.5058983938579268E-5
1.0E-12                  1037                     1.5059244094082992E-5
1.0E-12                  1038                     1.505950288109549E-5
1.0E-12                  1039                     1.505976289408521E-5
1.0E-12                  1040                     1.5060024133052148E-5
1.0E-12                  1041                     1.5060286597996301E-5
1.0E-12                  1042                     1.5060550288917674E-5
1.0E-12                  1043                     1.506081520581627E-5
1.0E-12                  1044                     1.5061081348692079E-5
1.0E-12                  1045                     1.5061348717545114E-5
1.0E-12                  1046                     1.5061617312375361E-5
1.0E-12                  1047                     1.506188713318283E-5
1.0E-12                  1048                     1.5062158179967514E-5
1.0E-12                  1049                     1.506243045272942E-5
1.0E-12                  1050                     1.5062703951468544E-5
1.0E-12                  1051                     1.5062978676184885E-5
1.0E-12                  1052                     1.5063254626878445E-5
1.0E-12                  1053                     1.5063531803549229E-5
1.0E-12                  1054                     1.5063810206197232E-5
1.0E-12                  1055                     1.5064089834822446E-5
1.0E-12                  1056                     1.5064370689424882E-5
1.0E-12                  1057                     1.5064652770004534E-5
1.0E-12                  1058                     1.5064936076561411E-5
1.0E-12                  1059                     1.5065220609095501E-5
1.0E-12                  1060                     1.5065506367606815E-5
1.0E-12                  1061                     1.5065793352095347E-5
1.0E-12                  1062                     1.5066081562561095E-5
1.0E-12                  1063                     1.5066370999004058E-5
1.0E-12                  1064                     1.5066661661424246E-5
1.0E-12                  1065                     1.5066953549821647E-5
1.0E-12                  1066                     1.506724666419627E-5
1.0E-12                  1067                     1.5067541004548114E-5
1.0E-12                  1068                     1.5067836570877176E-5
1.0E-12                  1069                     1.5068133363183456E-5
1.0E-12                  1070                     1.5068431381466954E-5
1.0E-12                  1071                     1.5068730625727666E-5
1.0E-12                  1072                     1.5069031095965603E-5
1.0E-12                  1073                     1.5069332792180758E-5
1.0E-12                  1074                     1.5069635714373132E-5
1.0E-12                  1075                     1.5069939862542721E-5
1.0E-12                  1076                     1.5070245236689528E-5
1.0E-12                  1077                     1.5070551836813561E-5
1.0E-12                  1078                     1.507085966291481E-5
1.0E-12                  1079                     1.5071168714993277E-5
1.0E-12                  1080                     1.5071478993048957E-5
1.0E-12                  1081                     1.5071790497081864E-5
1.0E-12                  1082                     1.5072103227091984E-5
1.0E-12                  1083                     1.5072417183079327E-5
1.0E-12                  1084                     1.5072732365043885E-5
1.0E-12                  1085                     1.5073048772985662E-5
1.0E-12                  1086                     1.5073366406904659E-5
1.0E-12                  1087                     1.5073685266800875E-5
1.0E-12                  1088                     1.5074005352674314E-5
1.0E-12                  1089                     1.5074326664524964E-5
1.0E-12                  1090                     1.5074649202352834E-5
1.0E-12                  1091                     1.5074972966157923E-5
1.0E-12                  1092                     1.5075297955940235E-5
1.0E-12                  1093                     1.5075624171699764E-5
1.0E-12                  1094                     1.507595161343651E-5
1.0E-12                  1095                     1.5076280281150474E-5
1.0E-12                  1096                     1.5076610174841656E-5
1.0E-12                  1097                     1.5076941294510064E-5
1.0E-12                  1098                     1.507725372100458E-5
1.0E-12                  1099                     1.5077525190294152E-5
1.0E-12                  1100                     1.507779591341334E-5
1.0E-12                  1101                     1.5078065890362155E-5
1.0E-12                  1102                     1.5078335121140596E-5
1.0E-12                  1103                     1.5078603605748656E-5
1.0E-12                  1104                     1.5078871344186342E-5
1.0E-12                  1105                     1.5079138336453653E-5
1.0E-12                  1106                     1.5079404582550587E-5
1.0E-12                  1107                     1.5079670082477143E-5
1.0E-12                  1108                     1.507993483623332E-5
1.0E-12                  1109                     1.5080198843819124E-5
1.0E-12                  1110                     1.5080462105234554E-5
1.0E-12                  1111                     1.5080724620479601E-5
1.0E-12                  1112                     1.5080986389554274E-5
1.0E-12                  1113                     1.5081247412458571E-5
1.0E-12                  1114                     1.5081507689192493E-5
1.0E-12                  1115                     1.5081767219756034E-5
1.0E-12                  1116                     1.5082026004149203E-5
1.0E-12                  1117                     1.5082284042371994E-5
1.0E-12                  1118                     1.5082541334424407E-5
1.0E-12                  1119                     1.5082797880306444E-5
1.0E-12                  1120                     1.5083053680018112E-5
1.0E-12                  1121                     1.508330873355939E-5
1.0E-12                  1122                     1.50835630409303E-5
1.0E-12                  1123                     1.5083816602130831E-5
1.0E-12                  1124                     1.5084069417160988E-5
1.0E-12                  1125                     1.5084321486020766E-5
1.0E-12                  1126                     1.508457280871017E-5
1.0E-12                  1127                     1.5084823385229198E-5
1.0E-12                  1128                     1.5085073215577847E-5
1.0E-12                  1129                     1.5085322299756111E-5
1.0E-12                  1130                     1.5085570637764015E-5
1.0E-12                  1131                     1.5085818229601533E-5
1.0E-12                  1132                     1.5086065075268676E-5
1.0E-12                  1133                     1.5086311174765445E-5
1.0E-12                  1134                     1.508655652809183E-5
1.0E-12                  1135                     1.5086801135247843E-5
1.0E-12                  1136                     1.508704499623348E-5
1.0E-12                  1137                     1.5087288111048743E-5
1.0E-12                  1138                     1.5087530479693631E-5
1.0E-12                  1139                     1.5087772102168133E-5
1.0E-12                  1140                     1.5088012978472269E-5
1.0E-12                  1141                     1.508825310860602E-5
1.0E-12                  1142                     1.5088492492569403E-5
1.0E-12                  1143                     1.5088731130362404E-5
1.0E-12                  1144                     1.5088969021985026E-5
1.0E-12                  1145                     1.5089206167437274E-5
1.0E-12                  1146                     1.5089442566719145E-5
1.0E-12                  1147                     1.508967821983064E-5
1.0E-12                  1148                     1.508991312677176E-5
1.0E-12                  1149                     1.5090147287542502E-5
1.0E-12                  1150                     1.509038070214287E-5
1.0E-12                  1151                     1.5090613370572857E-5
1.0E-12                  1152                     1.5090845292832469E-5
1.0E-12                  1153                     1.509107646892171E-5
1.0E-12                  1154                     1.5091306898840563E-5
1.0E-12                  1155                     1.509153658258905E-5
1.0E-12                  1156                     1.5091765520167164E-5
1.0E-12                  1157                     1.5091993711574887E-5
1.0E-12                  1158                     1.5092221156812243E-5
1.0E-12                  1159                     1.5092447908961123E-5
1.0E-12                  1160                     1.5092688990150515E-5
1.0E-12                  1161                     1.5092929810585741E-5
1.0E-12                  1162                     1.5093170370266813E-5
1.0E-12                  1163                     1.5093410669193734E-5
1.0E-12                  1164                     1.5093650707366495E-5
1.0E-12                  1165                     1.5093890484785102E-5
1.0E-12                  1166                     1.5094130001449555E-5
1.0E-12                  1167                     1.5094369257359854E-5
1.0E-12                  1168                     1.5094608252515995E-5
1.0E-12                  1169                     1.509484698691798E-5
1.0E-12                  1170                     1.5095085460565806E-5
1.0E-12                  1171                     1.5095323673459485E-5
1.0E-12                  1172                     1.5095561625599002E-5
1.0E-12                  1173                     1.5095799316984367E-5
1.0E-12                  1174                     1.509603674761557E-5
1.0E-12                  1175                     1.5096273917492623E-5
1.0E-12                  1176                     1.5096510826615524E-5
1.0E-12                  1177                     1.5096747474984265E-5
1.0E-12                  1178                     1.5096983862598851E-5
1.0E-12                  1179                     1.5097219989459274E-5
1.0E-12                  1180                     1.5097455855565546E-5
1.0E-12                  1181                     1.5097691460917669E-5
1.0E-12                  1182                     1.5097926805515635E-5
1.0E-12                  1183                     1.509816188935944E-5
1.0E-12                  1184                     1.5098396712449095E-5
1.0E-12                  1185                     1.509863127478459E-5
1.0E-12                  1186                     1.5098865576365932E-5
1.0E-12                  1187                     1.5099099617193115E-5
1.0E-12                  1188                     1.5099333397266148E-5
1.0E-12                  1189                     1.5099566916585022E-5
1.0E-12                  1190                     1.5099800175149738E-5
1.0E-12                  1191                     1.5100033172960304E-5
1.0E-12                  1192                     1.5100265910016717E-5
1.0E-12                  1193                     1.5100498386318964E-5
1.0E-12                  1194                     1.510073060186706E-5
1.0E-12                  1195                     1.5100962556661E-5
1.0E-12                  1196                     1.5101194250700784E-5
1.0E-12                  1197                     1.5101425683986416E-5
