% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration4 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-14                  572                      1.1973307373028653E-7
1.0E-14                  573                      1.1954356537989244E-7
1.0E-14                  574                      1.193546043769051E-7
1.0E-14                  575                      1.1916619072132452E-7
1.0E-14                  576                      1.189783244131506E-7
1.0E-14                  577                      1.1879100545238358E-7
1.0E-14                  578                      1.1860423383902324E-7
1.0E-14                  579                      1.1841800957306966E-7
1.0E-14                  580                      1.1823233265452278E-7
1.0E-14                  581                      1.180472030833827E-7
1.0E-14                  582                      1.1786262085964933E-7
1.0E-14                  583                      1.176785859833227E-7
1.0E-14                  584                      1.1749509845440283E-7
1.0E-14                  585                      1.1731215827288975E-7
1.0E-14                  586                      1.171297654387834E-7
1.0E-14                  587                      1.1694791995208378E-7
1.0E-14                  588                      1.1676662181279092E-7
1.0E-14                  589                      1.1658587102090478E-7
1.0E-14                  590                      1.1640566757642544E-7
1.0E-14                  591                      1.1622601147935284E-7
1.0E-14                  592                      1.1604690272968692E-7
1.0E-14                  593                      1.1586834132742783E-7
1.0E-14                  594                      1.1569032727257543E-7
1.0E-14                  595                      1.1551286056512981E-7
1.0E-14                  596                      1.1533594120509094E-7
1.0E-14                  597                      1.1515956919245882E-7
1.0E-14                  598                      1.1498374452723345E-7
1.0E-14                  599                      1.1480846720941483E-7
1.0E-14                  600                      1.146337372390029E-7
1.0E-14                  601                      1.1445955461599778E-7
1.0E-14                  602                      1.1428591934039943E-7
1.0E-14                  603                      1.1411283141220778E-7
1.0E-14                  604                      1.1394029083142286E-7
1.0E-14                  605                      1.1376829759804474E-7
1.0E-14                  606                      1.1359685171207333E-7
1.0E-14                  607                      1.134259531735087E-7
1.0E-14                  608                      1.132556019823508E-7
1.0E-14                  609                      1.1308579813859961E-7
1.0E-14                  610                      1.1291654164225524E-7
1.0E-14                  611                      1.127478324933176E-7
1.0E-14                  612                      1.1257967069178671E-7
1.0E-14                  613                      1.1241205623766252E-7
1.0E-14                  614                      1.1224498913094512E-7
1.0E-14                  615                      1.1207846937163445E-7
1.0E-14                  616                      1.1191249695973058E-7
1.0E-14                  617                      1.1174707189523339E-7
1.0E-14                  618                      1.11582194178143E-7
1.0E-14                  619                      1.1141786380845934E-7
1.0E-14                  620                      1.112540807861824E-7
1.0E-14                  621                      1.1109084511131226E-7
1.0E-14                  622                      1.1092815678384882E-7
1.0E-14                  623                      1.1076601580379218E-7
1.0E-14                  624                      1.1060442217114225E-7
1.0E-14                  625                      1.1044337588589908E-7
1.0E-14                  626                      1.1028287694806263E-7
1.0E-14                  627                      1.1012292535763297E-7
1.0E-14                  628                      1.0996352111461004E-7
1.0E-14                  629                      1.0980466421899389E-7
1.0E-14                  630                      1.0964635467078445E-7
1.0E-14                  631                      1.0948859246998179E-7
1.0E-14                  632                      1.0933137761658585E-7
1.0E-14                  633                      1.0917471011059666E-7
1.0E-14                  634                      1.0901858995201422E-7
1.0E-14                  635                      1.0886301714083855E-7
1.0E-14                  636                      1.0870799167706961E-7
1.0E-14                  637                      1.0855351356070737E-7
1.0E-14                  638                      1.0839958279175193E-7
1.0E-14                  639                      1.0824619937020325E-7
1.0E-14                  640                      1.080933632960613E-7
1.0E-14                  641                      1.0794107456932607E-7
1.0E-14                  642                      1.077893331899977E-7
1.0E-14                  643                      1.0763813915807594E-7
1.0E-14                  644                      1.0748749247356098E-7
1.0E-14                  645                      1.0733739313645276E-7
1.0E-14                  646                      1.0718784114675134E-7
1.0E-14                  647                      1.070388365044566E-7
1.0E-14                  648                      1.0689037920956865E-7
1.0E-14                  649                      1.0674246926208746E-7
1.0E-14                  650                      1.0659014535066829E-7
1.0E-14                  651                      1.0643588265865312E-7
1.0E-14                  652                      1.0628198765700227E-7
1.0E-14                  653                      1.0612846034571573E-7
1.0E-14                  654                      1.0597530072479357E-7
1.0E-14                  655                      1.0582250879423574E-7
1.0E-14                  656                      1.0567008455404222E-7
1.0E-14                  657                      1.0551802800421309E-7
1.0E-14                  658                      1.0536633914474826E-7
1.0E-14                  659                      1.0521501797564777E-7
1.0E-14                  660                      1.0506406449691161E-7
1.0E-14                  661                      1.0491347870853981E-7
1.0E-14                  662                      1.0476326061053235E-7
1.0E-14                  663                      1.046134102028892E-7
1.0E-14                  664                      1.044639274856104E-7
1.0E-14                  665                      1.0431481245869595E-7
1.0E-14                  666                      1.0416606512214584E-7
1.0E-14                  667                      1.0401768547596006E-7
1.0E-14                  668                      1.0386967352013862E-7
1.0E-14                  669                      1.0372202925468149E-7
1.0E-14                  670                      1.0357475267958873E-7
1.0E-14                  671                      1.034278437948603E-7
1.0E-14                  672                      1.0328130260049622E-7
1.0E-14                  673                      1.0313512909649646E-7
1.0E-14                  674                      1.0298932328286104E-7
1.0E-14                  675                      1.0284388515958992E-7
1.0E-14                  676                      1.0269881472668321E-7
1.0E-14                  677                      1.0255411198414078E-7
1.0E-14                  678                      1.0240977693196273E-7
1.0E-14                  679                      1.0226580957014903E-7
1.0E-14                  680                      1.0212220989869958E-7
1.0E-14                  681                      1.0197897791761455E-7
1.0E-14                  682                      1.0183611362689381E-7
1.0E-14                  683                      1.0169361702653745E-7
1.0E-14                  684                      1.0155148811654541E-7
1.0E-14                  685                      1.014097268969177E-7
1.0E-14                  686                      1.0126833336765434E-7
1.0E-14                  687                      1.0112730752875533E-7
1.0E-14                  688                      1.0098664938022065E-7
1.0E-14                  689                      1.008463589220503E-7
1.0E-14                  690                      1.0070643615424425E-7
1.0E-14                  691                      1.0056688107680262E-7
1.0E-14                  692                      1.0042769368972526E-7
1.0E-14                  693                      1.0028887399301227E-7
1.0E-14                  694                      1.0015042198666361E-7
1.0E-14                  695                      1.0001233767067929E-7
1.0E-14                  696                      9.987462104505926E-8
1.0E-14                  697                      9.973727210980364E-8
1.0E-14                  698                      9.960029086491234E-8
1.0E-14                  699                      9.946367731038531E-8
1.0E-14                  700                      9.932743144622269E-8
1.0E-14                  701                      9.919155327242442E-8
1.0E-14                  702                      9.905604278899043E-8
1.0E-14                  703                      9.89208999959208E-8
1.0E-14                  704                      9.878612489321553E-8
1.0E-14                  705                      9.865171748087457E-8
1.0E-14                  706                      9.851767775889799E-8
1.0E-14                  707                      9.838400572728572E-8
1.0E-14                  708                      9.825070138603779E-8
1.0E-14                  709                      9.811776473515421E-8
1.0E-14                  710                      9.798519577463496E-8
1.0E-14                  711                      9.785299450447999E-8
1.0E-14                  712                      9.772116092468942E-8
1.0E-14                  713                      9.758969503526318E-8
1.0E-14                  714                      9.745859683620125E-8
1.0E-14                  715                      9.732786632750371E-8
1.0E-14                  716                      9.719750350917049E-8
1.0E-14                  717                      9.706750838120159E-8
1.0E-14                  718                      9.693788094359701E-8
1.0E-14                  719                      9.680862119635677E-8
1.0E-14                  720                      9.667972913948091E-8
1.0E-14                  721                      9.655120477296937E-8
1.0E-14                  722                      9.642304809682216E-8
1.0E-14                  723                      9.629525911103931E-8
1.0E-14                  724                      9.616783781562078E-8
1.0E-14                  725                      9.60407842105666E-8
1.0E-14                  726                      9.591409829587673E-8
1.0E-14                  727                      9.578778007155121E-8
1.0E-14                  728                      9.566182953759002E-8
1.0E-14                  729                      9.553624669399316E-8
1.0E-14                  730                      9.541045623155822E-8
1.0E-14                  731                      9.528120829480078E-8
1.0E-14                  732                      9.515222047383458E-8
1.0E-14                  733                      9.502349276865969E-8
1.0E-14                  734                      9.489502517927598E-8
1.0E-14                  735                      9.476681770568356E-8
1.0E-14                  736                      9.463887034788237E-8
1.0E-14                  737                      9.45111831058725E-8
1.0E-14                  738                      9.438375597965383E-8
1.0E-14                  739                      9.425658896922642E-8
1.0E-14                  740                      9.412968207459022E-8
1.0E-14                  741                      9.40030352957453E-8
1.0E-14                  742                      9.387664863269169E-8
1.0E-14                  743                      9.375052208542927E-8
1.0E-14                  744                      9.36246556539581E-8
1.0E-14                  745                      9.34990493382782E-8
1.0E-14                  746                      9.337370313838953E-8
1.0E-14                  747                      9.324861705429216E-8
1.0E-14                  748                      9.312379108598605E-8
1.0E-14                  749                      9.299922523347113E-8
1.0E-14                  750                      9.28749194967475E-8
1.0E-14                  751                      9.275087387581514E-8
1.0E-14                  752                      9.262708837067397E-8
1.0E-14                  753                      9.250356298132411E-8
1.0E-14                  754                      9.238029770776547E-8
1.0E-14                  755                      9.225729254999808E-8
1.0E-14                  756                      9.213454750802198E-8
1.0E-14                  757                      9.201206258183711E-8
1.0E-14                  758                      9.188983777144352E-8
1.0E-14                  759                      9.17678730768411E-8
1.0E-14                  760                      9.164616849803001E-8
1.0E-14                  761                      9.152472403501016E-8
1.0E-14                  762                      9.140353968778154E-8
1.0E-14                  763                      9.128261545634417E-8
1.0E-14                  764                      9.116195134069805E-8
1.0E-14                  765                      9.104154734084323E-8
1.0E-14                  766                      9.09214034567796E-8
1.0E-14                  767                      9.080151968850729E-8
1.0E-14                  768                      9.068189603602619E-8
1.0E-14                  769                      9.05625324993363E-8
1.0E-14                  770                      9.044342907843774E-8
1.0E-14                  771                      9.032458577333041E-8
1.0E-14                  772                      9.020600258401432E-8
1.0E-14                  773                      9.008767951048949E-8
1.0E-14                  774                      8.99696165527559E-8
1.0E-14                  775                      8.985181371081357E-8
1.0E-14                  776                      8.973427098466249E-8
1.0E-14                  777                      8.961698837430267E-8
1.0E-14                  778                      8.949996587973409E-8
1.0E-14                  779                      8.938320350095676E-8
1.0E-14                  780                      8.926670123797069E-8
1.0E-14                  781                      8.915045909077591E-8
1.0E-14                  782                      8.903447705937228E-8
1.0E-14                  783                      8.891875514376E-8
1.0E-14                  784                      8.880329334393895E-8
1.0E-14                  785                      8.868809165990915E-8
1.0E-14                  786                      8.857315009167061E-8
1.0E-14                  787                      8.845846863922329E-8
1.0E-14                  788                      8.834404730256722E-8
1.0E-14                  789                      8.822988608170246E-8
1.0E-14                  790                      8.811598497662887E-8
1.0E-14                  791                      8.80023439873466E-8
1.0E-14                  792                      8.788896311385552E-8
1.0E-14                  793                      8.777584235615573E-8
1.0E-14                  794                      8.766298171424721E-8
1.0E-14                  795                      8.75503811881299E-8
1.0E-14                  796                      8.74380407778039E-8
1.0E-14                  797                      8.732596048326911E-8
1.0E-14                  798                      8.721414030452556E-8
1.0E-14                  799                      8.710258024157333E-8
1.0E-14                  800                      8.699128029441229E-8
1.0E-14                  801                      8.688024046304248E-8
1.0E-14                  802                      8.6769460747464E-8
1.0E-14                  803                      8.665894114767673E-8
1.0E-14                  804                      8.65486816636807E-8
1.0E-14                  805                      8.643868229547596E-8
1.0E-14                  806                      8.632894304306244E-8
1.0E-14                  807                      8.621946390644018E-8
1.0E-14                  808                      8.611024488560916E-8
1.0E-14                  809                      8.600128598056946E-8
1.0E-14                  810                      8.589258719132094E-8
1.0E-14                  811                      8.578193045109235E-8
1.0E-14                  812                      8.566988751267533E-8
1.0E-14                  813                      8.555801125472167E-8
1.0E-14                  814                      8.54463016772314E-8
1.0E-14                  815                      8.533475878020463E-8
1.0E-14                  816                      8.522338256364122E-8
1.0E-14                  817                      8.511217302754115E-8
1.0E-14                  818                      8.500113017190453E-8
1.0E-14                  819                      8.489025399673132E-8
1.0E-14                  820                      8.477954450202145E-8
1.0E-14                  821                      8.466900168777505E-8
1.0E-14                  822                      8.455862555399203E-8
1.0E-14                  823                      8.444841610067245E-8
1.0E-14                  824                      8.433837332781626E-8
1.0E-14                  825                      8.422849723542347E-8
1.0E-14                  826                      8.411878782349407E-8
1.0E-14                  827                      8.400924509202808E-8
1.0E-14                  828                      8.389986904102548E-8
1.0E-14                  829                      8.379065967048629E-8
1.0E-14                  830                      8.368161698041052E-8
1.0E-14                  831                      8.357274097079815E-8
1.0E-14                  832                      8.346403164164918E-8
1.0E-14                  833                      8.33554889929636E-8
1.0E-14                  834                      8.324711302474144E-8
1.0E-14                  835                      8.313890373698267E-8
1.0E-14                  836                      8.303086112968732E-8
1.0E-14                  837                      8.292298520285536E-8
1.0E-14                  838                      8.281527595648678E-8
1.0E-14                  839                      8.270773339058169E-8
1.0E-14                  840                      8.260035750513993E-8
1.0E-14                  841                      8.249314830016159E-8
1.0E-14                  842                      8.238610577564664E-8
1.0E-14                  843                      8.227922993159512E-8
1.0E-14                  844                      8.2172520768007E-8
1.0E-14                  845                      8.206597828488226E-8
1.0E-14                  846                      8.195960248222098E-8
1.0E-14                  847                      8.185339336002301E-8
1.0E-14                  848                      8.174735091828852E-8
1.0E-14                  849                      8.16414751570174E-8
1.0E-14                  850                      8.15357660762097E-8
1.0E-14                  851                      8.143022367586544E-8
1.0E-14                  852                      8.132484795598452E-8
1.0E-14                  853                      8.121963891656704E-8
1.0E-14                  854                      8.111459655761292E-8
1.0E-14                  855                      8.100972087912223E-8
1.0E-14                  856                      8.090501188109497E-8
1.0E-14                  857                      8.08004695635311E-8
1.0E-14                  858                      8.06960939264306E-8
1.0E-14                  859                      8.059188496979353E-8
1.0E-14                  860                      8.04878426936199E-8
1.0E-14                  861                      8.038396709790961E-8
1.0E-14                  862                      8.028025818266276E-8
1.0E-14                  863                      8.01767159478793E-8
1.0E-14                  864                      8.007334039355927E-8
1.0E-14                  865                      7.99701315197026E-8
1.0E-14                  866                      7.986708932630936E-8
1.0E-14                  867                      7.97642138133795E-8
1.0E-14                  868                      7.966150498091311E-8
1.0E-14                  869                      7.955896282891005E-8
1.0E-14                  870                      7.945658735737042E-8
1.0E-14                  871                      7.935437856629422E-8
1.0E-14                  872                      7.925233645568139E-8
1.0E-14                  873                      7.915046102553196E-8
1.0E-14                  874                      7.904875227584592E-8
1.0E-14                  875                      7.894721020662334E-8
1.0E-14                  876                      7.884583481786415E-8
1.0E-14                  877                      7.874462610956832E-8
1.0E-14                  878                      7.864358408173597E-8
1.0E-14                  879                      7.854270873436693E-8
1.0E-14                  880                      7.844200006746137E-8
1.0E-14                  881                      7.834145808101913E-8
1.0E-14                  882                      7.824108277504037E-8
1.0E-14                  883                      7.8140874149525E-8
1.0E-14                  884                      7.804083220447302E-8
1.0E-14                  885                      7.794095693988442E-8
1.0E-14                  886                      7.78412483557593E-8
1.0E-14                  887                      7.774170645209754E-8
1.0E-14                  888                      7.764233122889916E-8
1.0E-14                  889                      7.75431226861642E-8
1.0E-14                  890                      7.744408082389264E-8
1.0E-14                  891                      7.73452056420845E-8
1.0E-14                  892                      7.724649714073978E-8
1.0E-14                  893                      7.714795531985841E-8
1.0E-14                  894                      7.704958017944048E-8
1.0E-14                  895                      7.695137171948597E-8
1.0E-14                  896                      7.685332993999482E-8
1.0E-14                  897                      7.675545484096709E-8
1.0E-14                  898                      7.665774642240276E-8
1.0E-14                  899                      7.656020468430184E-8
1.0E-14                  900                      7.64628296266643E-8
1.0E-14                  901                      7.636562124949018E-8
1.0E-14                  902                      7.62685795527795E-8
1.0E-14                  903                      7.617170453653224E-8
1.0E-14                  904                      7.607499620074831E-8
1.0E-14                  905                      7.597845454542782E-8
1.0E-14                  906                      7.588207957057071E-8
1.0E-14                  907                      7.578587127617703E-8
1.0E-14                  908                      7.568982966224673E-8
1.0E-14                  909                      7.559395472877988E-8
1.0E-14                  910                      7.549824647577642E-8
1.0E-14                  911                      7.54027049032363E-8
1.0E-14                  912                      7.530733001115965E-8
1.0E-14                  913                      7.521212179954638E-8
1.0E-14                  914                      7.51170802683965E-8
1.0E-14                  915                      7.502220541771009E-8
1.0E-14                  916                      7.4927497247487E-8
1.0E-14                  917                      7.483295575772735E-8
1.0E-14                  918                      7.473858094843112E-8
1.0E-14                  919                      7.464437281959827E-8
1.0E-14                  920                      7.455033137122881E-8
1.0E-14                  921                      7.445645660332278E-8
1.0E-14                  922                      7.436274851588016E-8
1.0E-14                  923                      7.426920710890089E-8
1.0E-14                  924                      7.417583238238511E-8
1.0E-14                  925                      7.408262433633266E-8
1.0E-14                  926                      7.398958297074365E-8
1.0E-14                  927                      7.389670828561804E-8
1.0E-14                  928                      7.380400028095588E-8
1.0E-14                  929                      7.371145895675704E-8
1.0E-14                  930                      7.361908431302167E-8
1.0E-14                  931                      7.352687634974967E-8
1.0E-14                  932                      7.343483506694106E-8
1.0E-14                  933                      7.334296046459588E-8
1.0E-14                  934                      7.325125254271406E-8
1.0E-14                  935                      7.315971130129568E-8
1.0E-14                  936                      7.306833674034073E-8
1.0E-14                  937                      7.297712885984914E-8
1.0E-14                  938                      7.288608765982096E-8
1.0E-14                  939                      7.279521314025622E-8
1.0E-14                  940                      7.270450530115484E-8
1.0E-14                  941                      7.261396414251689E-8
1.0E-14                  942                      7.252358966434234E-8
1.0E-14                  943                      7.243338186663118E-8
1.0E-14                  944                      7.234334074938342E-8
1.0E-14                  945                      7.225346631259906E-8
1.0E-14                  946                      7.216375855627816E-8
1.0E-14                  947                      7.20742174804206E-8
1.0E-14                  948                      7.198484308502646E-8
1.0E-14                  949                      7.189563537009574E-8
1.0E-14                  950                      7.180659433562841E-8
1.0E-14                  951                      7.17177199816245E-8
1.0E-14                  952                      7.162901230808399E-8
1.0E-14                  953                      7.154047131500689E-8
1.0E-14                  954                      7.145209700239316E-8
1.0E-14                  955                      7.136388937024284E-8
1.0E-14                  956                      7.127584841855598E-8
1.0E-14                  957                      7.118797414733245E-8
1.0E-14                  958                      7.110026655657237E-8
1.0E-14                  959                      7.101272564627567E-8
1.0E-14                  960                      7.092535141644237E-8
1.0E-14                  961                      7.08381438670725E-8
1.0E-14                  962                      7.075110299816601E-8
1.0E-14                  963                      7.066422880972293E-8
1.0E-14                  964                      7.057752130174329E-8
1.0E-14                  965                      7.049098047422697E-8
1.0E-14                  966                      7.040460632717413E-8
1.0E-14                  967                      7.031839886058468E-8
1.0E-14                  968                      7.023235807445862E-8
1.0E-14                  969                      7.014648396879596E-8
1.0E-14                  970                      7.006077654359668E-8
1.0E-14                  971                      6.997523579886084E-8
1.0E-14                  972                      6.988849613985754E-8
1.0E-14                  973                      6.980047858160115E-8
1.0E-14                  974                      6.971259323912936E-8
1.0E-14                  975                      6.962484011244211E-8
1.0E-14                  976                      6.953721920153943E-8
1.0E-14                  977                      6.944973050642132E-8
1.0E-14                  978                      6.936237402708779E-8
1.0E-14                  979                      6.927514976353875E-8
1.0E-14                  980                      6.918805771577432E-8
1.0E-14                  981                      6.910109788379444E-8
1.0E-14                  982                      6.901427026759912E-8
1.0E-14                  983                      6.892757486718834E-8
1.0E-14                  984                      6.884101168256217E-8
1.0E-14                  985                      6.87545807137205E-8
1.0E-14                  986                      6.866828196066344E-8
1.0E-14                  987                      6.858211542339092E-8
1.0E-14                  988                      6.849608110190294E-8
1.0E-14                  989                      6.841017899619958E-8
1.0E-14                  990                      6.832440910628069E-8
1.0E-14                  991                      6.823877143214643E-8
1.0E-14                  992                      6.815326597379672E-8
1.0E-14                  993                      6.806789273123153E-8
1.0E-14                  994                      6.798265170445091E-8
1.0E-14                  995                      6.789754289345488E-8
1.0E-14                  996                      6.781256629824341E-8
1.0E-14                  997                      6.772772191881648E-8
1.0E-14                  998                      6.764300975517412E-8
1.0E-14                  999                      6.755842980731632E-8
1.0E-14                  1000                     6.747398207524306E-8
1.0E-14                  1001                     6.738966655895437E-8
1.0E-14                  1002                     6.730548325845022E-8
1.0E-14                  1003                     6.72214321737307E-8
1.0E-14                  1004                     6.713751330479567E-8
1.0E-14                  1005                     6.705372665164523E-8
1.0E-14                  1006                     6.697007221427933E-8
1.0E-14                  1007                     6.6886549992698E-8
1.0E-14                  1008                     6.680315998690121E-8
1.0E-14                  1009                     6.671990219688902E-8
1.0E-14                  1010                     6.663677662266138E-8
1.0E-14                  1011                     6.655378326421826E-8
1.0E-14                  1012                     6.647092212155972E-8
1.0E-14                  1013                     6.638819319468578E-8
1.0E-14                  1014                     6.630559648359636E-8
1.0E-14                  1015                     6.622313198829152E-8
1.0E-14                  1016                     6.614079970877121E-8
1.0E-14                  1017                     6.605859964503549E-8
1.0E-14                  1018                     6.597653179708432E-8
1.0E-14                  1019                     6.58945961649177E-8
1.0E-14                  1020                     6.581279274853565E-8
1.0E-14                  1021                     6.573112154793816E-8
1.0E-14                  1022                     6.564958256312523E-8
1.0E-14                  1023                     6.556817579409685E-8
1.0E-14                  1024                     6.5486901240853E-8
1.0E-14                  1025                     6.540575890339377E-8
1.0E-14                  1026                     6.532474878171908E-8
1.0E-14                  1027                     6.524387087582896E-8
1.0E-14                  1028                     6.516312518572337E-8
1.0E-14                  1029                     6.508251171140234E-8
1.0E-14                  1030                     6.500203045286589E-8
1.0E-14                  1031                     6.492168141011398E-8
1.0E-14                  1032                     6.484146458314663E-8
1.0E-14                  1033                     6.476137997196387E-8
1.0E-14                  1034                     6.468142757656565E-8
1.0E-14                  1035                     6.460160739695199E-8
1.0E-14                  1036                     6.452191943312288E-8
1.0E-14                  1037                     6.444236368507835E-8
1.0E-14                  1038                     6.436294015281838E-8
1.0E-14                  1039                     6.428364883634293E-8
1.0E-14                  1040                     6.42044897356521E-8
1.0E-14                  1041                     6.41254628507458E-8
1.0E-14                  1042                     6.404656818162406E-8
1.0E-14                  1043                     6.396780572828686E-8
1.0E-14                  1044                     6.388917549073423E-8
1.0E-14                  1045                     6.381067746896619E-8
1.0E-14                  1046                     6.373231166298266E-8
1.0E-14                  1047                     6.365407807278373E-8
1.0E-14                  1048                     6.357597669836931E-8
1.0E-14                  1049                     6.349800753973951E-8
1.0E-14                  1050                     6.342017059689425E-8
1.0E-14                  1051                     6.334246586983354E-8
1.0E-14                  1052                     6.32648933585574E-8
1.0E-14                  1053                     6.31874530630658E-8
1.0E-14                  1054                     6.311014498335883E-8
1.0E-14                  1055                     6.303296911943632E-8
1.0E-14                  1056                     6.295592547129841E-8
1.0E-14                  1057                     6.287901403894505E-8
1.0E-14                  1058                     6.280223482237629E-8
1.0E-14                  1059                     6.272558782159206E-8
1.0E-14                  1060                     6.264907303659237E-8
1.0E-14                  1061                     6.257269046737726E-8
1.0E-14                  1062                     6.249644011394671E-8
1.0E-14                  1063                     6.242032197630072E-8
1.0E-14                  1064                     6.234433605443929E-8
1.0E-14                  1065                     6.226848234836242E-8
1.0E-14                  1066                     6.21927608580701E-8
1.0E-14                  1067                     6.211717158356235E-8
1.0E-14                  1068                     6.204171452483917E-8
1.0E-14                  1069                     6.196638968190055E-8
1.0E-14                  1070                     6.189119705474645E-8
1.0E-14                  1071                     6.181613664337694E-8
1.0E-14                  1072                     6.174120844779201E-8
1.0E-14                  1073                     6.166641246799161E-8
1.0E-14                  1074                     6.159174870397575E-8
1.0E-14                  1075                     6.15172171557445E-8
1.0E-14                  1076                     6.144281782329779E-8
1.0E-14                  1077                     6.136855070663562E-8
1.0E-14                  1078                     6.129441580575804E-8
1.0E-14                  1079                     6.122041312066501E-8
1.0E-14                  1080                     6.114654265135654E-8
1.0E-14                  1081                     6.10728043978326E-8
1.0E-14                  1082                     6.099919836009325E-8
1.0E-14                  1083                     6.092572453813846E-8
1.0E-14                  1084                     6.085238293196823E-8
1.0E-14                  1085                     6.077917354158253E-8
1.0E-14                  1086                     6.070609636698142E-8
1.0E-14                  1087                     6.063315140816485E-8
1.0E-14                  1088                     6.056033866513286E-8
1.0E-14                  1089                     6.048765813788542E-8
1.0E-14                  1090                     6.041510982642253E-8
1.0E-14                  1091                     6.034269373074423E-8
1.0E-14                  1092                     6.027040985085048E-8
1.0E-14                  1093                     6.019825818674124E-8
1.0E-14                  1094                     6.012623873841661E-8
1.0E-14                  1095                     6.005435150587654E-8
1.0E-14                  1096                     5.998259648912101E-8
1.0E-14                  1097                     5.991097368815005E-8
1.0E-14                  1098                     5.983948310296363E-8
1.0E-14                  1099                     5.976812473356182E-8
1.0E-14                  1100                     5.969689857994452E-8
1.0E-14                  1101                     5.962580464211179E-8
1.0E-14                  1102                     5.955484292006363E-8
1.0E-14                  1103                     5.948401341380001E-8
1.0E-14                  1104                     5.941331612332097E-8
1.0E-14                  1105                     5.9342751048626495E-8
1.0E-14                  1106                     5.927231818971655E-8
1.0E-14                  1107                     5.92020175465912E-8
1.0E-14                  1108                     5.913184911925039E-8
1.0E-14                  1109                     5.906181290769416E-8
1.0E-14                  1110                     5.899190891192247E-8
1.0E-14                  1111                     5.892213713193534E-8
1.0E-14                  1112                     5.885249756773277E-8
1.0E-14                  1113                     5.8782990219314745E-8
1.0E-14                  1114                     5.8713615086681314E-8
1.0E-14                  1115                     5.864437216983243E-8
1.0E-14                  1116                     5.857526146876809E-8
1.0E-14                  1117                     5.850628298348832E-8
1.0E-14                  1118                     5.84374367139931E-8
1.0E-14                  1119                     5.8368722660282454E-8
1.0E-14                  1120                     5.8300140822356354E-8
1.0E-14                  1121                     5.8231691200214844E-8
1.0E-14                  1122                     5.8163373793857846E-8
1.0E-14                  1123                     5.809518860328545E-8
1.0E-14                  1124                     5.80271356284976E-8
1.0E-14                  1125                     5.79592148694943E-8
1.0E-14                  1126                     5.789142632627558E-8
1.0E-14                  1127                     5.78237699988414E-8
1.0E-14                  1128                     5.775624588719178E-8
1.0E-14                  1129                     5.7688853991326715E-8
1.0E-14                  1130                     5.762159431124623E-8
1.0E-14                  1131                     5.755446684695028E-8
1.0E-14                  1132                     5.748747159843893E-8
1.0E-14                  1133                     5.741941094967141E-8
1.0E-14                  1134                     5.734962713720502E-8
1.0E-14                  1135                     5.7279938054259806E-8
1.0E-14                  1136                     5.721034370083581E-8
1.0E-14                  1137                     5.7140844076933E-8
1.0E-14                  1138                     5.707143918255137E-8
1.0E-14                  1139                     5.700212901769095E-8
1.0E-14                  1140                     5.693291358235174E-8
1.0E-14                  1141                     5.6863792876533694E-8
1.0E-14                  1142                     5.6794766900236885E-8
1.0E-14                  1143                     5.672583565346125E-8
1.0E-14                  1144                     5.665699913620682E-8
1.0E-14                  1145                     5.6588257348473566E-8
1.0E-14                  1146                     5.6519610290261536E-8
1.0E-14                  1147                     5.645105796157069E-8
1.0E-14                  1148                     5.638260036240104E-8
1.0E-14                  1149                     5.6314237492752586E-8
1.0E-14                  1150                     5.624596935262532E-8
1.0E-14                  1151                     5.617779594201926E-8
1.0E-14                  1152                     5.61097172609344E-8
1.0E-14                  1153                     5.6041733309370754E-8
1.0E-14                  1154                     5.5973844087328275E-8
1.0E-14                  1155                     5.5906049594806994E-8
1.0E-14                  1156                     5.5838349831806923E-8
1.0E-14                  1157                     5.577074479832803E-8
1.0E-14                  1158                     5.570323449437036E-8
1.0E-14                  1159                     5.563581891993387E-8
1.0E-14                  1160                     5.556849807501859E-8
1.0E-14                  1161                     5.550127195962449E-8
1.0E-14                  1162                     5.543414057375157E-8
1.0E-14                  1163                     5.5367103917399903E-8
1.0E-14                  1164                     5.530016199056939E-8
1.0E-14                  1165                     5.5233314793260076E-8
1.0E-14                  1166                     5.5166562325471946E-8
1.0E-14                  1167                     5.509990458720505E-8
1.0E-14                  1168                     5.503334157845932E-8
1.0E-14                  1169                     5.4966873299234785E-8
1.0E-14                  1170                     5.490049974953146E-8
1.0E-14                  1171                     5.483422092934936E-8
1.0E-14                  1172                     5.4768036838688405E-8
1.0E-14                  1173                     5.470194747754867E-8
1.0E-14                  1174                     5.463595284593012E-8
1.0E-14                  1175                     5.457005294383278E-8
1.0E-14                  1176                     5.450424777125663E-8
1.0E-14                  1177                     5.443853732820168E-8
1.0E-14                  1178                     5.4372921614667925E-8
1.0E-14                  1179                     5.4307400630655376E-8
1.0E-14                  1180                     5.424197437616399E-8
1.0E-14                  1181                     5.417664285119384E-8
1.0E-14                  1182                     5.411140605574487E-8
1.0E-14                  1183                     5.404626398981711E-8
1.0E-14                  1184                     5.398121665341051E-8
1.0E-14                  1185                     5.3916264046525134E-8
1.0E-14                  1186                     5.385140616916095E-8
