% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:31
% Table:              tce_outflow_concentration0.02 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-12                  576                      1.274476636350355E-7
1.0E-12                  577                      1.2725018905215383E-7
1.0E-12                  578                      1.2705328563403208E-7
1.0E-12                  579                      1.2685695338067013E-7
1.0E-12                  580                      1.2666119229206793E-7
1.0E-12                  581                      1.2646600236822573E-7
1.0E-12                  582                      1.2627138360914323E-7
1.0E-12                  583                      1.2607733601482053E-7
1.0E-12                  584                      1.2588385958525777E-7
1.0E-12                  585                      1.256909543204548E-7
1.0E-12                  586                      1.2549862022041169E-7
1.0E-12                  587                      1.253068572851284E-7
1.0E-12                  588                      1.2511566551460494E-7
1.0E-12                  589                      1.249250449088413E-7
1.0E-12                  590                      1.2473499546783747E-7
1.0E-12                  591                      1.2454551719159354E-7
1.0E-12                  592                      1.2435550397508726E-7
1.0E-12                  593                      1.2416456459887983E-7
1.0E-12                  594                      1.2397408156411346E-7
1.0E-12                  595                      1.2378405487078804E-7
1.0E-12                  596                      1.2359448451890347E-7
1.0E-12                  597                      1.2340537050845993E-7
1.0E-12                  598                      1.2321671283945732E-7
1.0E-12                  599                      1.2302851151189577E-7
1.0E-12                  600                      1.2284076652577504E-7
1.0E-12                  601                      1.2265347788109536E-7
1.0E-12                  602                      1.2246664557785667E-7
1.0E-12                  603                      1.2228026961605885E-7
1.0E-12                  604                      1.22094349995702E-7
1.0E-12                  605                      1.219088867167862E-7
1.0E-12                  606                      1.2172387977931128E-7
1.0E-12                  607                      1.215393291832773E-7
1.0E-12                  608                      1.2135523492868435E-7
1.0E-12                  609                      1.2117159701553232E-7
1.0E-12                  610                      1.2098841544382136E-7
1.0E-12                  611                      1.208056902135512E-7
1.0E-12                  612                      1.2062342132472207E-7
1.0E-12                  613                      1.2044160877733388E-7
1.0E-12                  614                      1.2026025257138668E-7
1.0E-12                  615                      1.2007935270688042E-7
1.0E-12                  616                      1.1989890918381517E-7
1.0E-12                  617                      1.197189220021908E-7
1.0E-12                  618                      1.195393911620074E-7
1.0E-12                  619                      1.1936031666326498E-7
1.0E-12                  620                      1.1918169850596354E-7
1.0E-12                  621                      1.1900353669010306E-7
1.0E-12                  622                      1.1882583121568354E-7
1.0E-12                  623                      1.18648582082705E-7
1.0E-12                  624                      1.1847178929116737E-7
1.0E-12                  625                      1.1829545284107074E-7
1.0E-12                  626                      1.1811957273241505E-7
1.0E-12                  627                      1.1794414896520035E-7
1.0E-12                  628                      1.1776918153942655E-7
1.0E-12                  629                      1.1759467045509375E-7
1.0E-12                  630                      1.1742061571220191E-7
1.0E-12                  631                      1.17247017310751E-7
1.0E-12                  632                      1.1707387525074109E-7
1.0E-12                  633                      1.1690118953217215E-7
1.0E-12                  634                      1.1672896015504417E-7
1.0E-12                  635                      1.165571871193571E-7
1.0E-12                  636                      1.163840723002575E-7
1.0E-12                  637                      1.1621127536224936E-7
1.0E-12                  638                      1.1603885130736913E-7
1.0E-12                  639                      1.1586680013561669E-7
1.0E-12                  640                      1.1569512184699215E-7
1.0E-12                  641                      1.1552381644149547E-7
1.0E-12                  642                      1.1535288391912661E-7
1.0E-12                  643                      1.1518232427988562E-7
1.0E-12                  644                      1.1501213752377249E-7
1.0E-12                  645                      1.1484232365078722E-7
1.0E-12                  646                      1.146728826609298E-7
1.0E-12                  647                      1.145038145542002E-7
1.0E-12                  648                      1.143351193305985E-7
1.0E-12                  649                      1.1416679699012465E-7
1.0E-12                  650                      1.1399884753277864E-7
1.0E-12                  651                      1.1383127095856057E-7
1.0E-12                  652                      1.1366406726747026E-7
1.0E-12                  653                      1.1349723645950783E-7
1.0E-12                  654                      1.1333077853467327E-7
1.0E-12                  655                      1.1316469349296654E-7
1.0E-12                  656                      1.1299898133438765E-7
1.0E-12                  657                      1.1283364205893663E-7
1.0E-12                  658                      1.126686756666135E-7
1.0E-12                  659                      1.125040821574182E-7
1.0E-12                  660                      1.1233986153135074E-7
1.0E-12                  661                      1.1217601378841117E-7
1.0E-12                  662                      1.120125389285994E-7
1.0E-12                  663                      1.1184943695191552E-7
1.0E-12                  664                      1.116867078583595E-7
1.0E-12                  665                      1.1152435164793132E-7
1.0E-12                  666                      1.1136236832063102E-7
1.0E-12                  667                      1.1120075787645859E-7
1.0E-12                  668                      1.1103952031541395E-7
1.0E-12                  669                      1.1087865563749722E-7
1.0E-12                  670                      1.1071816384270832E-7
1.0E-12                  671                      1.1055804493104728E-7
1.0E-12                  672                      1.103982989025141E-7
1.0E-12                  673                      1.1023892575710877E-7
1.0E-12                  674                      1.100799254948313E-7
1.0E-12                  675                      1.0992129811568168E-7
1.0E-12                  676                      1.0976304361965991E-7
1.0E-12                  677                      1.09605162006766E-7
1.0E-12                  678                      1.0944765327699997E-7
1.0E-12                  679                      1.0928982320119677E-7
1.0E-12                  680                      1.0913162590776666E-7
1.0E-12                  681                      1.089737384086531E-7
1.0E-12                  682                      1.0881616070385603E-7
1.0E-12                  683                      1.0865889279337555E-7
1.0E-12                  684                      1.0850193467721163E-7
1.0E-12                  685                      1.0834528635536424E-7
1.0E-12                  686                      1.0818894782783338E-7
1.0E-12                  687                      1.0803291909461911E-7
1.0E-12                  688                      1.0787720015572135E-7
1.0E-12                  689                      1.0772179101114018E-7
1.0E-12                  690                      1.075666916608755E-7
1.0E-12                  691                      1.0741190210492742E-7
1.0E-12                  692                      1.0725742234329586E-7
1.0E-12                  693                      1.071032523759809E-7
1.0E-12                  694                      1.0694939220298245E-7
1.0E-12                  695                      1.0679584182430059E-7
1.0E-12                  696                      1.0664260123993519E-7
1.0E-12                  697                      1.0648967044988637E-7
1.0E-12                  698                      1.0633704945415416E-7
1.0E-12                  699                      1.0618473825273846E-7
1.0E-12                  700                      1.0603273684563926E-7
1.0E-12                  701                      1.0588104523285669E-7
1.0E-12                  702                      1.0572966341439064E-7
1.0E-12                  703                      1.055785913902411E-7
1.0E-12                  704                      1.0542782916040815E-7
1.0E-12                  705                      1.0527737672489175E-7
1.0E-12                  706                      1.051272340836919E-7
1.0E-12                  707                      1.0497740123680857E-7
1.0E-12                  708                      1.0482787818424184E-7
1.0E-12                  709                      1.0467866492599162E-7
1.0E-12                  710                      1.0452976146205797E-7
1.0E-12                  711                      1.0438116779244085E-7
1.0E-12                  712                      1.0423288391714029E-7
1.0E-12                  713                      1.0408490983615627E-7
1.0E-12                  714                      1.0393724554948879E-7
1.0E-12                  715                      1.037898910571379E-7
1.0E-12                  716                      1.0364284635910352E-7
1.0E-12                  717                      1.034961114553857E-7
1.0E-12                  718                      1.0334968634598449E-7
1.0E-12                  719                      1.0320357103089973E-7
1.0E-12                  720                      1.0305776551013156E-7
1.0E-12                  721                      1.0291226978367992E-7
1.0E-12                  722                      1.0276705099266849E-7
1.0E-12                  723                      1.0262110348066137E-7
1.0E-12                  724                      1.0247541764584072E-7
1.0E-12                  725                      1.023299934882065E-7
1.0E-12                  726                      1.0218483100775876E-7
1.0E-12                  727                      1.0203993020449745E-7
1.0E-12                  728                      1.0189529107842264E-7
1.0E-12                  729                      1.0175091362953423E-7
1.0E-12                  730                      1.0160679785783227E-7
1.0E-12                  731                      1.0146294376331676E-7
1.0E-12                  732                      1.0131935134598773E-7
1.0E-12                  733                      1.0117602060584517E-7
1.0E-12                  734                      1.0103295154288905E-7
1.0E-12                  735                      1.0089014415711934E-7
1.0E-12                  736                      1.0074759844853614E-7
1.0E-12                  737                      1.0060531441713937E-7
1.0E-12                  738                      1.0046329206292902E-7
1.0E-12                  739                      1.003215313859052E-7
1.0E-12                  740                      1.0018003238606778E-7
1.0E-12                  741                      1.0003879506341681E-7
1.0E-12                  742                      9.989781941795232E-8
1.0E-12                  743                      9.975710544967426E-8
1.0E-12                  744                      9.961665315858267E-8
1.0E-12                  745                      9.947646254467751E-8
1.0E-12                  746                      9.933653360795886E-8
1.0E-12                  747                      9.919686634842661E-8
1.0E-12                  748                      9.905746076608084E-8
1.0E-12                  749                      9.891831686092153E-8
1.0E-12                  750                      9.877943463294861E-8
1.0E-12                  751                      9.86408140821622E-8
1.0E-12                  752                      9.850245520856222E-8
1.0E-12                  753                      9.836435801214872E-8
1.0E-12                  754                      9.822652249292166E-8
1.0E-12                  755                      9.808894865088106E-8
1.0E-12                  756                      9.795163648602692E-8
1.0E-12                  757                      9.78145859983592E-8
1.0E-12                  758                      9.767779718787797E-8
1.0E-12                  759                      9.754127005458319E-8
1.0E-12                  760                      9.740500459847485E-8
1.0E-12                  761                      9.726900081955297E-8
1.0E-12                  762                      9.713325871781753E-8
1.0E-12                  763                      9.699777829326853E-8
1.0E-12                  764                      9.686255954590602E-8
1.0E-12                  765                      9.672760247572993E-8
1.0E-12                  766                      9.659245148048378E-8
1.0E-12                  767                      9.645717871979225E-8
1.0E-12                  768                      9.632213083095891E-8
1.0E-12                  769                      9.618730781398371E-8
1.0E-12                  770                      9.605270966886671E-8
1.0E-12                  771                      9.591833639560788E-8
1.0E-12                  772                      9.578418799420725E-8
1.0E-12                  773                      9.565026446466473E-8
1.0E-12                  774                      9.551656580698046E-8
1.0E-12                  775                      9.538309202115433E-8
1.0E-12                  776                      9.524984310718639E-8
1.0E-12                  777                      9.511681906507661E-8
1.0E-12                  778                      9.498401989482502E-8
1.0E-12                  779                      9.48514455964316E-8
1.0E-12                  780                      9.471909616989639E-8
1.0E-12                  781                      9.458697161521933E-8
1.0E-12                  782                      9.445507193240046E-8
1.0E-12                  783                      9.432339712143976E-8
1.0E-12                  784                      9.419194718233723E-8
1.0E-12                  785                      9.406072211509285E-8
1.0E-12                  786                      9.392972191970667E-8
1.0E-12                  787                      9.379894659617873E-8
1.0E-12                  788                      9.366839614450893E-8
1.0E-12                  789                      9.353807056469728E-8
1.0E-12                  790                      9.34079698567438E-8
1.0E-12                  791                      9.327809402064847E-8
1.0E-12                  792                      9.314844305641139E-8
1.0E-12                  793                      9.301901696403247E-8
1.0E-12                  794                      9.28898157435117E-8
1.0E-12                  795                      9.276083939484912E-8
1.0E-12                  796                      9.263208791804474E-8
1.0E-12                  797                      9.250356131309852E-8
1.0E-12                  798                      9.237525958001049E-8
1.0E-12                  799                      9.224718271878062E-8
1.0E-12                  800                      9.211933072940892E-8
1.0E-12                  801                      9.199170361189537E-8
1.0E-12                  802                      9.186430136624008E-8
1.0E-12                  803                      9.173712399244289E-8
1.0E-12                  804                      9.161017149050392E-8
1.0E-12                  805                      9.148344386042315E-8
1.0E-12                  806                      9.135694110220048E-8
1.0E-12                  807                      9.123066321583609E-8
1.0E-12                  808                      9.110461020132979E-8
1.0E-12                  809                      9.097872443337512E-8
1.0E-12                  810                      9.085248692294951E-8
1.0E-12                  811                      9.072644587843008E-8
1.0E-12                  812                      9.060060129981695E-8
1.0E-12                  813                      9.047495318711E-8
1.0E-12                  814                      9.034950154030928E-8
1.0E-12                  815                      9.022424635941479E-8
1.0E-12                  816                      9.009918764442651E-8
1.0E-12                  817                      8.997432539534447E-8
1.0E-12                  818                      8.984965961216868E-8
1.0E-12                  819                      8.97251902948991E-8
1.0E-12                  820                      8.960091744353577E-8
1.0E-12                  821                      8.947684105807865E-8
1.0E-12                  822                      8.935296113852776E-8
1.0E-12                  823                      8.922927768488306E-8
1.0E-12                  824                      8.910579069714463E-8
1.0E-12                  825                      8.89825001753124E-8
1.0E-12                  826                      8.885940611938641E-8
1.0E-12                  827                      8.873650852936665E-8
1.0E-12                  828                      8.861380740525315E-8
1.0E-12                  829                      8.84913027470458E-8
1.0E-12                  830                      8.836899455474474E-8
1.0E-12                  831                      8.824688282834989E-8
1.0E-12                  832                      8.81249675678613E-8
1.0E-12                  833                      8.800324877327889E-8
1.0E-12                  834                      8.788172644460271E-8
1.0E-12                  835                      8.776040058183276E-8
1.0E-12                  836                      8.763927118496904E-8
1.0E-12                  837                      8.75183382540116E-8
1.0E-12                  838                      8.739760178896031E-8
1.0E-12                  839                      8.727706178981527E-8
1.0E-12                  840                      8.715671825657646E-8
1.0E-12                  841                      8.703657118924392E-8
1.0E-12                  842                      8.691662058781757E-8
1.0E-12                  843                      8.67968664522974E-8
1.0E-12                  844                      8.667730878268354E-8
1.0E-12                  845                      8.655794757897586E-8
1.0E-12                  846                      8.643878284117439E-8
1.0E-12                  847                      8.631981456927919E-8
1.0E-12                  848                      8.620104276329019E-8
1.0E-12                  849                      8.60824674232075E-8
1.0E-12                  850                      8.596408854903093E-8
1.0E-12                  851                      8.584590614076061E-8
1.0E-12                  852                      8.572792019839654E-8
1.0E-12                  853                      8.560975554005014E-8
1.0E-12                  854                      8.549153913890425E-8
1.0E-12                  855                      8.537349193203168E-8
1.0E-12                  856                      8.525561391943226E-8
1.0E-12                  857                      8.513790510110616E-8
1.0E-12                  858                      8.502036547705334E-8
1.0E-12                  859                      8.490299504727378E-8
1.0E-12                  860                      8.478579381176746E-8
1.0E-12                  861                      8.466876177053437E-8
1.0E-12                  862                      8.455189892357458E-8
1.0E-12                  863                      8.443520527088804E-8
1.0E-12                  864                      8.431868081247476E-8
1.0E-12                  865                      8.42023255483347E-8
1.0E-12                  866                      8.408613947846794E-8
1.0E-12                  867                      8.397012260287439E-8
1.0E-12                  868                      8.385427492155416E-8
1.0E-12                  869                      8.373859643450712E-8
1.0E-12                  870                      8.362308714173337E-8
1.0E-12                  871                      8.350774704323291E-8
1.0E-12                  872                      8.339257613900566E-8
1.0E-12                  873                      8.327757442905169E-8
1.0E-12                  874                      8.316274191337095E-8
1.0E-12                  875                      8.304807859196348E-8
1.0E-12                  876                      8.293358446482933E-8
1.0E-12                  877                      8.281925953196836E-8
1.0E-12                  878                      8.270510379338066E-8
1.0E-12                  879                      8.259111724906626E-8
1.0E-12                  880                      8.247729989902508E-8
1.0E-12                  881                      8.236365174325717E-8
1.0E-12                  882                      8.225017278176251E-8
1.0E-12                  883                      8.213686301454112E-8
1.0E-12                  884                      8.2023722441593E-8
1.0E-12                  885                      8.19107510629181E-8
1.0E-12                  886                      8.179794887851646E-8
1.0E-12                  887                      8.168531588838811E-8
1.0E-12                  888                      8.157285209253297E-8
1.0E-12                  889                      8.146055749095113E-8
1.0E-12                  890                      8.134843208364253E-8
1.0E-12                  891                      8.123647587060719E-8
1.0E-12                  892                      8.112468885184511E-8
1.0E-12                  893                      8.101307102735628E-8
1.0E-12                  894                      8.090162239714074E-8
1.0E-12                  895                      8.079034296119846E-8
1.0E-12                  896                      8.067923271952938E-8
1.0E-12                  897                      8.056829167213361E-8
1.0E-12                  898                      8.045751981901105E-8
1.0E-12                  899                      8.034691716016182E-8
1.0E-12                  900                      8.02364836955858E-8
1.0E-12                  901                      8.0126219425283E-8
1.0E-12                  902                      8.00161243492535E-8
1.0E-12                  903                      7.990619846749729E-8
1.0E-12                  904                      7.979644178001428E-8
1.0E-12                  905                      7.968685428680454E-8
1.0E-12                  906                      7.957743598786808E-8
1.0E-12                  907                      7.946818688320487E-8
1.0E-12                  908                      7.935910697281495E-8
1.0E-12                  909                      7.925019625669824E-8
1.0E-12                  910                      7.914145473485479E-8
1.0E-12                  911                      7.903288240728457E-8
1.0E-12                  912                      7.892447927398767E-8
1.0E-12                  913                      7.881624533496402E-8
1.0E-12                  914                      7.870801891937532E-8
1.0E-12                  915                      7.85995729499262E-8
1.0E-12                  916                      7.849127868000701E-8
1.0E-12                  917                      7.838313610961772E-8
1.0E-12                  918                      7.827514523875837E-8
1.0E-12                  919                      7.816730606742897E-8
1.0E-12                  920                      7.805961859562948E-8
1.0E-12                  921                      7.795208282335986E-8
1.0E-12                  922                      7.784469875062024E-8
1.0E-12                  923                      7.773746637741051E-8
1.0E-12                  924                      7.763038570373069E-8
1.0E-12                  925                      7.752345672958079E-8
1.0E-12                  926                      7.741667945496081E-8
1.0E-12                  927                      7.731005387987071E-8
1.0E-12                  928                      7.72035800043106E-8
1.0E-12                  929                      7.709725782828039E-8
1.0E-12                  930                      7.69910873517801E-8
1.0E-12                  931                      7.688506857480971E-8
1.0E-12                  932                      7.677920149736929E-8
1.0E-12                  933                      7.667348611945874E-8
1.0E-12                  934                      7.656792244107812E-8
1.0E-12                  935                      7.646251046222741E-8
1.0E-12                  936                      7.635725018290669E-8
1.0E-12                  937                      7.625214160311583E-8
1.0E-12                  938                      7.614718472285487E-8
1.0E-12                  939                      7.604237954212385E-8
1.0E-12                  940                      7.593772606092278E-8
1.0E-12                  941                      7.583322427925163E-8
1.0E-12                  942                      7.572887419711036E-8
1.0E-12                  943                      7.562467581449905E-8
1.0E-12                  944                      7.552062913141762E-8
1.0E-12                  945                      7.541673414786614E-8
1.0E-12                  946                      7.53129908638446E-8
1.0E-12                  947                      7.520939927935296E-8
1.0E-12                  948                      7.510595939439124E-8
1.0E-12                  949                      7.500267120895941E-8
1.0E-12                  950                      7.489953472305753E-8
1.0E-12                  951                      7.479654993668557E-8
1.0E-12                  952                      7.469371684984352E-8
1.0E-12                  953                      7.45910354625314E-8
1.0E-12                  954                      7.448850577474921E-8
1.0E-12                  955                      7.438612778649693E-8
1.0E-12                  956                      7.428390149777459E-8
1.0E-12                  957                      7.418182690858212E-8
1.0E-12                  958                      7.407990401891964E-8
1.0E-12                  959                      7.3978132828787E-8
1.0E-12                  960                      7.387651333818438E-8
1.0E-12                  961                      7.37750455471116E-8
1.0E-12                  962                      7.367372945556875E-8
1.0E-12                  963                      7.357256506355584E-8
1.0E-12                  964                      7.347155237107287E-8
1.0E-12                  965                      7.33706913781198E-8
1.0E-12                  966                      7.326998208469663E-8
1.0E-12                  967                      7.316942449080338E-8
1.0E-12                  968                      7.306901859644008E-8
1.0E-12                  969                      7.29687644016067E-8
1.0E-12                  970                      7.286866190630323E-8
1.0E-12                  971                      7.276871111052967E-8
1.0E-12                  972                      7.266891201428608E-8
1.0E-12                  973                      7.256926461757234E-8
1.0E-12                  974                      7.24697689203886E-8
1.0E-12                  975                      7.23704249227347E-8
1.0E-12                  976                      7.227068866943066E-8
1.0E-12                  977                      7.217107296441017E-8
1.0E-12                  978                      7.2071591063946E-8
1.0E-12                  979                      7.197224296803808E-8
1.0E-12                  980                      7.187302867668641E-8
1.0E-12                  981                      7.177394818989104E-8
1.0E-12                  982                      7.167500150765194E-8
1.0E-12                  983                      7.157618862996911E-8
1.0E-12                  984                      7.14775095568426E-8
1.0E-12                  985                      7.137896428827229E-8
1.0E-12                  986                      7.128055282425831E-8
1.0E-12                  987                      7.118227516480058E-8
1.0E-12                  988                      7.108413130989916E-8
1.0E-12                  989                      7.0986121259554E-8
1.0E-12                  990                      7.088824501376507E-8
1.0E-12                  991                      7.079050257253246E-8
1.0E-12                  992                      7.069289393585614E-8
1.0E-12                  993                      7.059541910373609E-8
1.0E-12                  994                      7.049807807617229E-8
1.0E-12                  995                      7.040087085316477E-8
1.0E-12                  996                      7.030379743471354E-8
1.0E-12                  997                      7.020685782081856E-8
1.0E-12                  998                      7.011005201147988E-8
1.0E-12                  999                      7.00133800066975E-8
1.0E-12                  1000                     6.991684180647134E-8
1.0E-12                  1001                     6.982043741080147E-8
1.0E-12                  1002                     6.97241668196879E-8
1.0E-12                  1003                     6.962803003313059E-8
1.0E-12                  1004                     6.953202705112958E-8
1.0E-12                  1005                     6.943615787368479E-8
1.0E-12                  1006                     6.934042250079631E-8
1.0E-12                  1007                     6.924482093246409E-8
1.0E-12                  1008                     6.914935316868819E-8
1.0E-12                  1009                     6.905401920946852E-8
1.0E-12                  1010                     6.895881905480513E-8
1.0E-12                  1011                     6.886375270469803E-8
1.0E-12                  1012                     6.876882015914717E-8
1.0E-12                  1013                     6.867402141815266E-8
1.0E-12                  1014                     6.85793564817144E-8
1.0E-12                  1015                     6.84848253498324E-8
1.0E-12                  1016                     6.839042802250664E-8
1.0E-12                  1017                     6.82961644997372E-8
1.0E-12                  1018                     6.820203478152401E-8
1.0E-12                  1019                     6.810803886786712E-8
1.0E-12                  1020                     6.801417675876647E-8
1.0E-12                  1021                     6.792044845422215E-8
1.0E-12                  1022                     6.782685395423407E-8
1.0E-12                  1023                     6.773339325880225E-8
1.0E-12                  1024                     6.764006636792675E-8
1.0E-12                  1025                     6.754687328160749E-8
1.0E-12                  1026                     6.74538139998445E-8
1.0E-12                  1027                     6.73608885226378E-8
1.0E-12                  1028                     6.726809684998739E-8
1.0E-12                  1029                     6.717543898189325E-8
1.0E-12                  1030                     6.708291491835541E-8
1.0E-12                  1031                     6.699052465937379E-8
1.0E-12                  1032                     6.689826820494846E-8
1.0E-12                  1033                     6.680614555507944E-8
1.0E-12                  1034                     6.671415670976665E-8
1.0E-12                  1035                     6.662230166901017E-8
1.0E-12                  1036                     6.653058043280995E-8
1.0E-12                  1037                     6.643871642667197E-8
1.0E-12                  1038                     6.634682712825954E-8
1.0E-12                  1039                     6.625505793998437E-8
1.0E-12                  1040                     6.616340886184657E-8
1.0E-12                  1041                     6.607187989384604E-8
1.0E-12                  1042                     6.598047103598287E-8
1.0E-12                  1043                     6.588918228825703E-8
1.0E-12                  1044                     6.579801365066849E-8
1.0E-12                  1045                     6.570696512321727E-8
1.0E-12                  1046                     6.561603670590337E-8
1.0E-12                  1047                     6.552522839872679E-8
1.0E-12                  1048                     6.543454020168756E-8
1.0E-12                  1049                     6.534397211478559E-8
1.0E-12                  1050                     6.525352413802095E-8
1.0E-12                  1051                     6.516319627139365E-8
1.0E-12                  1052                     6.507298851490366E-8
1.0E-12                  1053                     6.498290086855104E-8
1.0E-12                  1054                     6.489293333233567E-8
1.0E-12                  1055                     6.480308590625765E-8
1.0E-12                  1056                     6.471335859031696E-8
1.0E-12                  1057                     6.46237513845136E-8
1.0E-12                  1058                     6.453426428884752E-8
1.0E-12                  1059                     6.444489730331878E-8
1.0E-12                  1060                     6.435565042792734E-8
1.0E-12                  1061                     6.426652366267325E-8
1.0E-12                  1062                     6.417751700755649E-8
1.0E-12                  1063                     6.408863046257701E-8
1.0E-12                  1064                     6.399986402773488E-8
1.0E-12                  1065                     6.391121770303003E-8
1.0E-12                  1066                     6.382269148846253E-8
1.0E-12                  1067                     6.373428538403235E-8
1.0E-12                  1068                     6.364599938973952E-8
1.0E-12                  1069                     6.355783350558397E-8
1.0E-12                  1070                     6.346978773156574E-8
1.0E-12                  1071                     6.338186206768483E-8
1.0E-12                  1072                     6.329405651394124E-8
1.0E-12                  1073                     6.3206371070335E-8
1.0E-12                  1074                     6.311880573686602E-8
1.0E-12                  1075                     6.303136051353442E-8
1.0E-12                  1076                     6.294403540034011E-8
1.0E-12                  1077                     6.285683039728312E-8
1.0E-12                  1078                     6.276974550436345E-8
1.0E-12                  1079                     6.268278072158111E-8
1.0E-12                  1080                     6.259593604893609E-8
1.0E-12                  1081                     6.25092114864284E-8
1.0E-12                  1082                     6.242260703405802E-8
1.0E-12                  1083                     6.233612269182492E-8
1.0E-12                  1084                     6.22497584597292E-8
1.0E-12                  1085                     6.216351433777077E-8
1.0E-12                  1086                     6.207739032594967E-8
1.0E-12                  1087                     6.199138642426586E-8
1.0E-12                  1088                     6.190550263271939E-8
1.0E-12                  1089                     6.18197389513103E-8
1.0E-12                  1090                     6.173409538003843E-8
1.0E-12                  1091                     6.164857191890392E-8
1.0E-12                  1092                     6.156316856790676E-8
1.0E-12                  1093                     6.147788532704688E-8
1.0E-12                  1094                     6.139272219632431E-8
1.0E-12                  1095                     6.130767917573908E-8
1.0E-12                  1096                     6.122275626529118E-8
1.0E-12                  1097                     6.113795346498058E-8
1.0E-12                  1098                     6.105316488164253E-8
1.0E-12                  1099                     6.096827215638218E-8
1.0E-12                  1100                     6.088348905702963E-8
1.0E-12                  1101                     6.079881558358498E-8
1.0E-12                  1102                     6.071425173604824E-8
1.0E-12                  1103                     6.062979751441937E-8
1.0E-12                  1104                     6.054545291869838E-8
1.0E-12                  1105                     6.046121794888528E-8
1.0E-12                  1106                     6.037709260498008E-8
1.0E-12                  1107                     6.029307688698275E-8
1.0E-12                  1108                     6.020917079489328E-8
1.0E-12                  1109                     6.012537432871174E-8
1.0E-12                  1110                     6.004168748843805E-8
1.0E-12                  1111                     5.995811027407227E-8
1.0E-12                  1112                     5.987464268561439E-8
1.0E-12                  1113                     5.979128472306435E-8
1.0E-12                  1114                     5.970803638642221E-8
1.0E-12                  1115                     5.962489767568795E-8
1.0E-12                  1116                     5.954186859086158E-8
1.0E-12                  1117                     5.9458949131943093E-8
1.0E-12                  1118                     5.9376139298932495E-8
1.0E-12                  1119                     5.929343909182977E-8
1.0E-12                  1120                     5.921084851063496E-8
1.0E-12                  1121                     5.912836755534801E-8
1.0E-12                  1122                     5.9045996225968945E-8
1.0E-12                  1123                     5.8963734522497785E-8
1.0E-12                  1124                     5.888158244493448E-8
1.0E-12                  1125                     5.879953999327906E-8
1.0E-12                  1126                     5.8717607167531544E-8
1.0E-12                  1127                     5.863578396769192E-8
1.0E-12                  1128                     5.855407039376015E-8
1.0E-12                  1129                     5.847246644573628E-8
1.0E-12                  1130                     5.839097212362029E-8
1.0E-12                  1131                     5.83095874274122E-8
1.0E-12                  1132                     5.8228312357111966E-8
1.0E-12                  1133                     5.814714691271966E-8
1.0E-12                  1134                     5.80660910942352E-8
1.0E-12                  1135                     5.7985144901658644E-8
1.0E-12                  1136                     5.790430833498997E-8
1.0E-12                  1137                     5.7823581394229176E-8
1.0E-12                  1138                     5.774296407937627E-8
1.0E-12                  1139                     5.766245639043126E-8
1.0E-12                  1140                     5.7582058327394094E-8
1.0E-12                  1141                     5.750176989026486E-8
1.0E-12                  1142                     5.7421591079043495E-8
1.0E-12                  1143                     5.734152189373001E-8
1.0E-12                  1144                     5.726156233432441E-8
1.0E-12                  1145                     5.718171240082669E-8
1.0E-12                  1146                     5.710197209323684E-8
1.0E-12                  1147                     5.702234141155492E-8
1.0E-12                  1148                     5.694282035578085E-8
1.0E-12                  1149                     5.686340892591467E-8
1.0E-12                  1150                     5.678410712195639E-8
1.0E-12                  1151                     5.670491494390598E-8
1.0E-12                  1152                     5.662583239176344E-8
1.0E-12                  1153                     5.654685946552882E-8
1.0E-12                  1154                     5.646799616520205E-8
1.0E-12                  1155                     5.638924249078317E-8
1.0E-12                  1156                     5.631059844227221E-8
1.0E-12                  1157                     5.623206401966909E-8
1.0E-12                  1158                     5.615363922297386E-8
1.0E-12                  1159                     5.607532310644649E-8
1.0E-12                  1160                     5.5996848026559095E-8
1.0E-12                  1161                     5.591847392410444E-8
1.0E-12                  1162                     5.584020079908243E-8
1.0E-12                  1163                     5.57620286514931E-8
1.0E-12                  1164                     5.5683957481336445E-8
1.0E-12                  1165                     5.5605987288612535E-8
1.0E-12                  1166                     5.5528118073321254E-8
1.0E-12                  1167                     5.5450349835462655E-8
1.0E-12                  1168                     5.5372682575036765E-8
1.0E-12                  1169                     5.5295116292043564E-8
1.0E-12                  1170                     5.521765098648304E-8
1.0E-12                  1171                     5.51402866583552E-8
1.0E-12                  1172                     5.506302330766005E-8
1.0E-12                  1173                     5.498586093439757E-8
1.0E-12                  1174                     5.490879953856779E-8
1.0E-12                  1175                     5.483183912017068E-8
1.0E-12                  1176                     5.4754979679206286E-8
1.0E-12                  1177                     5.4678221215674536E-8
1.0E-12                  1178                     5.460156372957549E-8
1.0E-12                  1179                     5.4525007220909117E-8
1.0E-12                  1180                     5.4448551689675434E-8
1.0E-12                  1181                     5.437219713587443E-8
1.0E-12                  1182                     5.429594355950614E-8
1.0E-12                  1183                     5.4219790960570505E-8
1.0E-12                  1184                     5.4143739339067584E-8
1.0E-12                  1185                     5.4067788694997326E-8
1.0E-12                  1186                     5.399193902835976E-8
1.0E-12                  1187                     5.3916190339154876E-8
1.0E-12                  1188                     5.384054262738265E-8
