% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_0 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-10                  610                      5.435860679621756E-8
1.0E-10                  611                      5.377905782152904E-8
1.0E-10                  612                      5.320804198884225E-8
1.0E-10                  613                      5.264555929815712E-8
1.0E-10                  614                      5.209160974947363E-8
1.0E-10                  615                      5.1546193342791774E-8
1.0E-10                  616                      5.098973777798486E-8
1.0E-10                  617                      5.042474951120472E-8
1.0E-10                  618                      4.9865960256658936E-8
1.0E-10                  619                      4.9313370014347426E-8
1.0E-10                  620                      4.876697878427017E-8
1.0E-10                  621                      4.82267865664272E-8
1.0E-10                  622                      4.769279336081854E-8
1.0E-10                  623                      4.7164999167444195E-8
1.0E-10                  624                      4.664340398630407E-8
1.0E-10                  625                      4.6128007817398256E-8
1.0E-10                  626                      4.561881066072675E-8
1.0E-10                  627                      4.5115812516289496E-8
1.0E-10                  628                      4.46190133840866E-8
1.0E-10                  629                      4.4128413264117895E-8
1.0E-10                  630                      4.364401215638353E-8
1.0E-10                  631                      4.3165810060883395E-8
1.0E-10                  632                      4.2693806977617624E-8
1.0E-10                  633                      4.2228002906586146E-8
1.0E-10                  634                      4.176839784778893E-8
1.0E-10                  635                      4.131499180122596E-8
1.0E-10                  636                      4.0867784766897274E-8
1.0E-10                  637                      4.0426776744802877E-8
1.0E-10                  638                      3.99919677349428E-8
1.0E-10                  639                      3.956335773731702E-8
1.0E-10                  640                      3.914094675192552E-8
1.0E-10                  641                      3.8724734778768285E-8
1.0E-10                  642                      3.8314721817845326E-8
1.0E-10                  643                      3.791090786915672E-8
1.0E-10                  644                      3.751329293270233E-8
1.0E-10                  645                      3.7114527592831176E-8
1.0E-10                  646                      3.670314204192973E-8
1.0E-10                  647                      3.629625928723224E-8
1.0E-10                  648                      3.589387932873866E-8
1.0E-10                  649                      3.5496002166448985E-8
1.0E-10                  650                      3.5102627800363275E-8
1.0E-10                  651                      3.471375623048149E-8
1.0E-10                  652                      3.432938745680354E-8
1.0E-10                  653                      3.394952147932961E-8
1.0E-10                  654                      3.357415829805954E-8
1.0E-10                  655                      3.3203297912993416E-8
1.0E-10                  656                      3.283694032413121E-8
1.0E-10                  657                      3.2475085531472876E-8
1.0E-10                  658                      3.211773353501854E-8
1.0E-10                  659                      3.1764884334768064E-8
1.0E-10                  660                      3.1416537930721553E-8
1.0E-10                  661                      3.107269432287894E-8
1.0E-10                  662                      3.073335351124024E-8
1.0E-10                  663                      3.0398515495805495E-8
1.0E-10                  664                      3.0068180276574647E-8
1.0E-10                  665                      2.9742347853547697E-8
1.0E-10                  666                      2.942101822672472E-8
1.0E-10                  667                      2.9104191396105612E-8
1.0E-10                  668                      2.879186736169046E-8
1.0E-10                  669                      2.848404612347924E-8
1.0E-10                  670                      2.8180727681471896E-8
1.0E-10                  671                      2.7881912035668494E-8
1.0E-10                  672                      2.7587599186069018E-8
1.0E-10                  673                      2.7297789132673473E-8
1.0E-10                  674                      2.701204704622585E-8
1.0E-10                  675                      2.6712558389491766E-8
1.0E-10                  676                      2.641633994918952E-8
1.0E-10                  677                      2.6123391725319104E-8
1.0E-10                  678                      2.5833713717880476E-8
1.0E-10                  679                      2.5547305926873712E-8
1.0E-10                  680                      2.5264168352298735E-8
1.0E-10                  681                      2.498430099415556E-8
1.0E-10                  682                      2.4707703852444184E-8
1.0E-10                  683                      2.4434376927164682E-8
1.0E-10                  684                      2.4164320218316945E-8
1.0E-10                  685                      2.3897533725901035E-8
1.0E-10                  686                      2.3634017449916936E-8
1.0E-10                  687                      2.3373771390364664E-8
1.0E-10                  688                      2.3116795547244203E-8
1.0E-10                  689                      2.286308992055555E-8
1.0E-10                  690                      2.261265451029873E-8
1.0E-10                  691                      2.2365489316473687E-8
1.0E-10                  692                      2.212159433908048E-8
1.0E-10                  693                      2.1880969578119094E-8
1.0E-10                  694                      2.164361503358952E-8
1.0E-10                  695                      2.1409530705491744E-8
1.0E-10                  696                      2.11787165938258E-8
1.0E-10                  697                      2.0951172698591673E-8
1.0E-10                  698                      2.0726899019789365E-8
1.0E-10                  699                      2.050589555741886E-8
1.0E-10                  700                      2.0288162311480152E-8
1.0E-10                  701                      2.0073699281973296E-8
1.0E-10                  702                      1.9862506468898234E-8
1.0E-10                  703                      1.9654583872254974E-8
1.0E-10                  704                      1.943977935357108E-8
1.0E-10                  705                      1.9224165375612737E-8
1.0E-10                  706                      1.9010925943479748E-8
1.0E-10                  707                      1.8800061057172136E-8
1.0E-10                  708                      1.8591570716689867E-8
1.0E-10                  709                      1.838545492203296E-8
1.0E-10                  710                      1.8181713673201433E-8
1.0E-10                  711                      1.798034697019524E-8
1.0E-10                  712                      1.778135481301441E-8
1.0E-10                  713                      1.7584737201658925E-8
1.0E-10                  714                      1.7390494136128826E-8
1.0E-10                  715                      1.7198625616424075E-8
1.0E-10                  716                      1.7009131642544664E-8
1.0E-10                  717                      1.6822012214490633E-8
1.0E-10                  718                      1.663726733226196E-8
1.0E-10                  719                      1.6454896995858625E-8
1.0E-10                  720                      1.6274901205280668E-8
1.0E-10                  721                      1.6097279960528074E-8
1.0E-10                  722                      1.5922033261600834E-8
1.0E-10                  723                      1.5749161108498938E-8
1.0E-10                  724                      1.5578663501222424E-8
1.0E-10                  725                      1.5410540439771265E-8
1.0E-10                  726                      1.524479192414545E-8
1.0E-10                  727                      1.5081417954345006E-8
1.0E-10                  728                      1.4920418530369906E-8
1.0E-10                  729                      1.4761793652220184E-8
1.0E-10                  730                      1.460554331989579E-8
1.0E-10                  731                      1.445166753339679E-8
1.0E-10                  732                      1.430016629272312E-8
1.0E-10                  733                      1.4146334005133816E-8
1.0E-10                  734                      1.398941585541919E-8
1.0E-10                  735                      1.38342214406966E-8
1.0E-10                  736                      1.3680750760966063E-8
1.0E-10                  737                      1.3529003816227569E-8
1.0E-10                  738                      1.3378980606481085E-8
1.0E-10                  739                      1.3230681131726687E-8
1.0E-10                  740                      1.3084105391964293E-8
1.0E-10                  741                      1.2939253387193944E-8
1.0E-10                  742                      1.2796125117415649E-8
1.0E-10                  743                      1.2654720582629376E-8
1.0E-10                  744                      1.2515039782835161E-8
1.0E-10                  745                      1.2377082718032981E-8
1.0E-10                  746                      1.224084938822284E-8
1.0E-10                  747                      1.2106339793404715E-8
1.0E-10                  748                      1.1973553933578654E-8
1.0E-10                  749                      1.1842491808744641E-8
1.0E-10                  750                      1.1713153418902665E-8
1.0E-10                  751                      1.158553876405273E-8
1.0E-10                  752                      1.1459647844194813E-8
1.0E-10                  753                      1.1335480659328953E-8
1.0E-10                  754                      1.1213037209455132E-8
1.0E-10                  755                      1.109231749457335E-8
1.0E-10                  756                      1.0973321514683607E-8
1.0E-10                  757                      1.0856049269785913E-8
1.0E-10                  758                      1.0740500759880258E-8
1.0E-10                  759                      1.0626675984966627E-8
1.0E-10                  760                      1.0514574945045037E-8
1.0E-10                  761                      1.0404197640115512E-8
1.0E-10                  762                      1.0294031939532619E-8
1.0E-10                  763                      1.0179844316063201E-8
1.0E-10                  764                      1.0066907652710814E-8
1.0E-10                  765                      9.955221949475433E-9
1.0E-10                  766                      9.84478720635708E-9
1.0E-10                  767                      9.73560342335576E-9
1.0E-10                  768                      9.627670600471448E-9
1.0E-10                  769                      9.520988737704167E-9
1.0E-10                  770                      9.415557835053884E-9
1.0E-10                  771                      9.311377892520639E-9
1.0E-10                  772                      9.208448910104414E-9
1.0E-10                  773                      9.106770887805199E-9
1.0E-10                  774                      9.006343825623016E-9
1.0E-10                  775                      8.907167723557853E-9
1.0E-10                  776                      8.809242581609696E-9
1.0E-10                  777                      8.712568399778562E-9
1.0E-10                  778                      8.617145178064461E-9
1.0E-10                  779                      8.522972916467379E-9
1.0E-10                  780                      8.430051614987303E-9
1.0E-10                  781                      8.338381273624277E-9
1.0E-10                  782                      8.247961892378244E-9
1.0E-10                  783                      8.158793471249234E-9
1.0E-10                  784                      8.07087601023725E-9
1.0E-10                  785                      7.984209509342287E-9
1.0E-10                  786                      7.898793968564345E-9
1.0E-10                  787                      7.814629387903418E-9
1.0E-10                  788                      7.731715767359529E-9
1.0E-10                  789                      7.65005310693264E-9
1.0E-10                  790                      7.569641406622773E-9
1.0E-10                  791                      7.490480666429933E-9
1.0E-10                  792                      7.407654437797111E-9
1.0E-10                  793                      7.325474577268365E-9
1.0E-10                  794                      7.244202380253377E-9
1.0E-10                  795                      7.163837846752151E-9
1.0E-10                  796                      7.084380976764683E-9
1.0E-10                  797                      7.0058317702909846E-9
1.0E-10                  798                      6.928190227331042E-9
1.0E-10                  799                      6.851456347884852E-9
1.0E-10                  800                      6.7756301319524304E-9
1.0E-10                  801                      6.700711579533764E-9
1.0E-10                  802                      6.626700690628862E-9
1.0E-10                  803                      6.55359746523772E-9
1.0E-10                  804                      6.4814019033603296E-9
1.0E-10                  805                      6.410114004996697E-9
1.0E-10                  806                      6.3397337701468395E-9
1.0E-10                  807                      6.270261198810738E-9
1.0E-10                  808                      6.201696290988407E-9
1.0E-10                  809                      6.134039046679815E-9
1.0E-10                  810                      6.0672894658849915E-9
1.0E-10                  811                      6.001447548603931E-9
1.0E-10                  812                      5.936513294836623E-9
1.0E-10                  813                      5.872486704583082E-9
1.0E-10                  814                      5.809367777843303E-9
1.0E-10                  815                      5.747156514617276E-9
1.0E-10                  816                      5.6858529149050145E-9
1.0E-10                  817                      5.625456978706514E-9
1.0E-10                  818                      5.565968706021771E-9
1.0E-10                  819                      5.5073880968507925E-9
1.0E-10                  820                      5.44971515119357E-9
1.0E-10                  821                      5.390417100990414E-9
1.0E-10                  822                      5.330619362059284E-9
1.0E-10                  823                      5.271480122846383E-9
1.0E-10                  824                      5.2129993833517245E-9
1.0E-10                  825                      5.155177143575306E-9
1.0E-10                  826                      5.098013403517126E-9
1.0E-10                  827                      5.041508163177194E-9
1.0E-10                  828                      4.985661422555497E-9
1.0E-10                  829                      4.930473181652036E-9
1.0E-10                  830                      4.8759434404668215E-9
1.0E-10                  831                      4.822072198999845E-9
1.0E-10                  832                      4.7688594572511085E-9
1.0E-10                  833                      4.716305215220606E-9
1.0E-10                  834                      4.664409472908355E-9
1.0E-10                  835                      4.613172230314337E-9
1.0E-10                  836                      4.562593487438555E-9
1.0E-10                  837                      4.512673244281024E-9
1.0E-10                  838                      4.463411500841728E-9
1.0E-10                  839                      4.414808257120671E-9
1.0E-10                  840                      4.366863513117853E-9
1.0E-10                  841                      4.319577268833276E-9
1.0E-10                  842                      4.2729495242669414E-9
1.0E-10                  843                      4.226980279418846E-9
1.0E-10                  844                      4.181669534288991E-9
1.0E-10                  845                      4.137017288877375E-9
1.0E-10                  846                      4.093023543183996E-9
1.0E-10                  847                      4.0496882972088624E-9
1.0E-10                  848                      4.007011550951968E-9
1.0E-10                  849                      3.964993304413313E-9
1.0E-10                  850                      3.922534184188652E-9
1.0E-10                  851                      3.879022819095983E-9
1.0E-10                  852                      3.835989172784311E-9
1.0E-10                  853                      3.7934332452536405E-9
1.0E-10                  854                      3.751355036503965E-9
1.0E-10                  855                      3.7097545465352818E-9
1.0E-10                  856                      3.6686317753476038E-9
1.0E-10                  857                      3.627986722940912E-9
1.0E-10                  858                      3.5878193893152302E-9
1.0E-10                  859                      3.548129774470535E-9
1.0E-10                  860                      3.5089178784068485E-9
1.0E-10                  861                      3.4701837011241497E-9
1.0E-10                  862                      3.431927242622455E-9
1.0E-10                  863                      3.3941485029017474E-9
1.0E-10                  864                      3.3568474819620422E-9
1.0E-10                  865                      3.3200241798033307E-9
1.0E-10                  866                      3.2836785964256222E-9
1.0E-10                  867                      3.2478107318289087E-9
1.0E-10                  868                      3.2124205860131908E-9
1.0E-10                  869                      3.177508158978471E-9
1.0E-10                  870                      3.1430734507247527E-9
1.0E-10                  871                      3.109116461252025E-9
1.0E-10                  872                      3.0756371905602954E-9
1.0E-10                  873                      3.042635638649562E-9
1.0E-10                  874                      3.0101118055198265E-9
1.0E-10                  875                      2.9780656911710965E-9
1.0E-10                  876                      2.9464972956033552E-9
1.0E-10                  877                      2.9154066188166083E-9
1.0E-10                  878                      2.8847936608108662E-9
1.0E-10                  879                      2.8543869762434613E-9
1.0E-10                  880                      2.82272617492435E-9
1.0E-10                  881                      2.7914119471042493E-9
1.0E-10                  882                      2.7604442927831603E-9
1.0E-10                  883                      2.729823211961084E-9
1.0E-10                  884                      2.699548704638019E-9
1.0E-10                  885                      2.669620770813966E-9
1.0E-10                  886                      2.640039410488924E-9
1.0E-10                  887                      2.610804623662897E-9
1.0E-10                  888                      2.5819164103358825E-9
1.0E-10                  889                      2.5533747705078804E-9
1.0E-10                  890                      2.5251797041788913E-9
1.0E-10                  891                      2.4973312113489127E-9
1.0E-10                  892                      2.469829292017948E-9
1.0E-10                  893                      2.4426739461859953E-9
1.0E-10                  894                      2.415865173853053E-9
1.0E-10                  895                      2.3894029750191254E-9
1.0E-10                  896                      2.3632873496842093E-9
1.0E-10                  897                      2.3375182978483046E-9
1.0E-10                  898                      2.312095819511415E-9
1.0E-10                  899                      2.287019914673537E-9
1.0E-10                  900                      2.262290583334671E-9
1.0E-10                  901                      2.237907825494817E-9
1.0E-10                  902                      2.2138716411539763E-9
1.0E-10                  903                      2.190182030312146E-9
1.0E-10                  904                      2.1668389929693317E-9
1.0E-10                  905                      2.143842529125529E-9
1.0E-10                  906                      2.1211926387807353E-9
1.0E-10                  907                      2.098889321934957E-9
1.0E-10                  908                      2.0769325785881893E-9
1.0E-10                  909                      2.054072606725781E-9
1.0E-10                  910                      2.0312862392806644E-9
1.0E-10                  911                      2.008751309200442E-9
1.0E-10                  912                      1.9864678164851146E-9
1.0E-10                  913                      1.9644357611346834E-9
1.0E-10                  914                      1.942655143149144E-9
1.0E-10                  915                      1.921125962528494E-9
1.0E-10                  916                      1.8998482192727425E-9
1.0E-10                  917                      1.8788219133818857E-9
1.0E-10                  918                      1.8580470448559181E-9
1.0E-10                  919                      1.8375236136948467E-9
1.0E-10                  920                      1.8172516198986694E-9
1.0E-10                  921                      1.7972310634673864E-9
1.0E-10                  922                      1.7774619444009966E-9
1.0E-10                  923                      1.7579442626995018E-9
1.0E-10                  924                      1.7386780183628961E-9
1.0E-10                  925                      1.7196632113911886E-9
1.0E-10                  926                      1.7008998417843745E-9
1.0E-10                  927                      1.6823879095424542E-9
1.0E-10                  928                      1.6641274146654256E-9
1.0E-10                  929                      1.6461183571532908E-9
1.0E-10                  930                      1.6283607370060511E-9
1.0E-10                  931                      1.6108545542237046E-9
1.0E-10                  932                      1.593599808806254E-9
1.0E-10                  933                      1.5765965007536933E-9
1.0E-10                  934                      1.5598446300660285E-9
1.0E-10                  935                      1.5433441967432589E-9
1.0E-10                  936                      1.527095200785379E-9
1.0E-10                  937                      1.511097642192396E-9
1.0E-10                  938                      1.4947302771886036E-9
1.0E-10                  939                      1.478149454673915E-9
1.0E-10                  940                      1.4617510521861477E-9
1.0E-10                  941                      1.4455350697253021E-9
1.0E-10                  942                      1.429501507291376E-9
1.0E-10                  943                      1.41365036488437E-9
1.0E-10                  944                      1.3979816425042875E-9
1.0E-10                  945                      1.3824953401511245E-9
1.0E-10                  946                      1.3671914578248829E-9
1.0E-10                  947                      1.3520699955255624E-9
1.0E-10                  948                      1.3371309532531632E-9
1.0E-10                  949                      1.3223743310076837E-9
1.0E-10                  950                      1.3078001287891277E-9
1.0E-10                  951                      1.2934083465974894E-9
1.0E-10                  952                      1.2791989844327735E-9
1.0E-10                  953                      1.2651720422949796E-9
1.0E-10                  954                      1.2513275201841054E-9
1.0E-10                  955                      1.2376654181001525E-9
1.0E-10                  956                      1.2241857360431213E-9
1.0E-10                  957                      1.21088847401301E-9
1.0E-10                  958                      1.1977736320098203E-9
1.0E-10                  959                      1.1848412100335527E-9
1.0E-10                  960                      1.172091208084205E-9
1.0E-10                  961                      1.1595236261617775E-9
1.0E-10                  962                      1.1471384642662719E-9
1.0E-10                  963                      1.134935722397687E-9
1.0E-10                  964                      1.1229154005560236E-9
1.0E-10                  965                      1.1110774987412802E-9
1.0E-10                  966                      1.0994220169534589E-9
1.0E-10                  967                      1.0877017035144108E-9
1.0E-10                  968                      1.0756365443364062E-9
1.0E-10                  969                      1.063703733390963E-9
1.0E-10                  970                      1.0519032706780844E-9
1.0E-10                  971                      1.040235156197768E-9
1.0E-10                  972                      1.0286993899500155E-9
1.0E-10                  973                      1.017295971934825E-9
1.0E-10                  974                      1.0060249021521981E-9
1.0E-10                  975                      9.948861806021341E-10
1.0E-10                  976                      9.838798072846327E-10
1.0E-10                  977                      9.730057821996957E-10
1.0E-10                  978                      9.622641053473196E-10
1.0E-10                  979                      9.516547767275082E-10
1.0E-10                  980                      9.411777963402585E-10
1.0E-10                  981                      9.308331641855729E-10
1.0E-10                  982                      9.206208802634503E-10
1.0E-10                  983                      9.1054094457389E-10
1.0E-10                  984                      9.005933571168945E-10
1.0E-10                  985                      8.907781178924597E-10
1.0E-10                  986                      8.810952269005894E-10
1.0E-10                  987                      8.715446841412811E-10
1.0E-10                  988                      8.621264896145355E-10
1.0E-10                  989                      8.528406433203541E-10
1.0E-10                  990                      8.436871452587366E-10
1.0E-10                  991                      8.346659954296813E-10
1.0E-10                  992                      8.257771938331883E-10
1.0E-10                  993                      8.170207404692592E-10
1.0E-10                  994                      8.083966353378917E-10
1.0E-10                  995                      7.999048784390883E-10
1.0E-10                  996                      7.915110671304284E-10
1.0E-10                  997                      7.827318546434455E-10
1.0E-10                  998                      7.740486624241172E-10
1.0E-10                  999                      7.654614904724426E-10
1.0E-10                  1000                     7.569703387884218E-10
1.0E-10                  1001                     7.485752073720572E-10
1.0E-10                  1002                     7.402760962233461E-10
1.0E-10                  1003                     7.320730053422882E-10
1.0E-10                  1004                     7.239659347288863E-10
1.0E-10                  1005                     7.159548843831351E-10
1.0E-10                  1006                     7.080398543050419E-10
1.0E-10                  1007                     7.002208444946E-10
1.0E-10                  1008                     6.924978549518142E-10
1.0E-10                  1009                     6.848708856766815E-10
1.0E-10                  1010                     6.773399366692039E-10
1.0E-10                  1011                     6.699050079293797E-10
1.0E-10                  1012                     6.625660994572106E-10
1.0E-10                  1013                     6.553232112526951E-10
1.0E-10                  1014                     6.481763433158338E-10
1.0E-10                  1015                     6.411254956466268E-10
1.0E-10                  1016                     6.34170668245074E-10
1.0E-10                  1017                     6.273118611111752E-10
1.0E-10                  1018                     6.20549074244931E-10
1.0E-10                  1019                     6.138823076463407E-10
1.0E-10                  1020                     6.073115613154046E-10
1.0E-10                  1021                     6.008368352521232E-10
1.0E-10                  1022                     5.944581294564953E-10
1.0E-10                  1023                     5.881754439285215E-10
1.0E-10                  1024                     5.819887786682025E-10
1.0E-10                  1025                     5.758981336755376E-10
1.0E-10                  1026                     5.695883228781898E-10
1.0E-10                  1027                     5.632698553932779E-10
1.0E-10                  1028                     5.570210514989912E-10
1.0E-10                  1029                     5.50841911195329E-10
1.0E-10                  1030                     5.447324344822929E-10
1.0E-10                  1031                     5.386926213598812E-10
1.0E-10                  1032                     5.32722471828095E-10
1.0E-10                  1033                     5.268219858869349E-10
1.0E-10                  1034                     5.209911635363982E-10
1.0E-10                  1035                     5.152300047764885E-10
1.0E-10                  1036                     5.095385096072027E-10
1.0E-10                  1037                     5.039166780285428E-10
1.0E-10                  1038                     4.98364510040508E-10
1.0E-10                  1039                     4.92882005643098E-10
1.0E-10                  1040                     4.874691648363138E-10
1.0E-10                  1041                     4.821259876201544E-10
1.0E-10                  1042                     4.768524739946201E-10
1.0E-10                  1043                     4.716486239597115E-10
1.0E-10                  1044                     4.665144375154281E-10
1.0E-10                  1045                     4.6144991466176924E-10
1.0E-10                  1046                     4.564550553987363E-10
1.0E-10                  1047                     4.5152985972632785E-10
1.0E-10                  1048                     4.466743276445447E-10
1.0E-10                  1049                     4.418884591533874E-10
1.0E-10                  1050                     4.3717225425285476E-10
1.0E-10                  1051                     4.325257129429475E-10
1.0E-10                  1052                     4.279488352236652E-10
1.0E-10                  1053                     4.2344162109500884E-10
1.0E-10                  1054                     4.1900407055697693E-10
1.0E-10                  1055                     4.1448620382854964E-10
1.0E-10                  1056                     4.0988850951839745E-10
1.0E-10                  1057                     4.0534135671143426E-10
1.0E-10                  1058                     4.008447454076616E-10
1.0E-10                  1059                     3.9639867560707875E-10
1.0E-10                  1060                     3.9200314730968523E-10
1.0E-10                  1061                     3.87658160515481E-10
1.0E-10                  1062                     3.8336371522446736E-10
1.0E-10                  1063                     3.7911981143664316E-10
1.0E-10                  1064                     3.74926449152008E-10
1.0E-10                  1065                     3.7078362837056336E-10
1.0E-10                  1066                     3.6669134909230826E-10
1.0E-10                  1067                     3.626496113172427E-10
1.0E-10                  1068                     3.586584150453667E-10
1.0E-10                  1069                     3.5471776027668053E-10
1.0E-10                  1070                     3.508276470111846E-10
1.0E-10                  1071                     3.4698807524887803E-10
1.0E-10                  1072                     3.4319904498976085E-10
1.0E-10                  1073                     3.394605562338339E-10
1.0E-10                  1074                     3.357726089810963E-10
1.0E-10                  1075                     3.321352032315487E-10
1.0E-10                  1076                     3.2854833898519075E-10
1.0E-10                  1077                     3.250120162420224E-10
1.0E-10                  1078                     3.215262350020439E-10
1.0E-10                  1079                     3.180909952652549E-10
1.0E-10                  1080                     3.1470629703165586E-10
1.0E-10                  1081                     3.113721403012464E-10
1.0E-10                  1082                     3.080885250740268E-10
1.0E-10                  1083                     3.0485545134999667E-10
1.0E-10                  1084                     3.0162019478836634E-10
1.0E-10                  1085                     2.9827466843577687E-10
1.0E-10                  1086                     2.949658103840043E-10
1.0E-10                  1087                     2.9169362063304856E-10
1.0E-10                  1088                     2.884580991829095E-10
1.0E-10                  1089                     2.852592460335875E-10
1.0E-10                  1090                     2.8209706118508225E-10
1.0E-10                  1091                     2.7897154463739377E-10
1.0E-10                  1092                     2.758826963905227E-10
1.0E-10                  1093                     2.728305164444676E-10
1.0E-10                  1094                     2.6981500479922986E-10
1.0E-10                  1095                     2.668361614548089E-10
1.0E-10                  1096                     2.6389398641120474E-10
1.0E-10                  1097                     2.609884796684176E-10
1.0E-10                  1098                     2.581196412264468E-10
1.0E-10                  1099                     2.552874710852932E-10
1.0E-10                  1100                     2.524919692449565E-10
1.0E-10                  1101                     2.497331357054366E-10
1.0E-10                  1102                     2.470109704667335E-10
1.0E-10                  1103                     2.4432547352884706E-10
1.0E-10                  1104                     2.416766448917777E-10
1.0E-10                  1105                     2.3906448455552533E-10
1.0E-10                  1106                     2.3648899252008957E-10
1.0E-10                  1107                     2.3395016878547054E-10
1.0E-10                  1108                     2.3144801335166865E-10
1.0E-10                  1109                     2.289825262186836E-10
1.0E-10                  1110                     2.2655370738651522E-10
1.0E-10                  1111                     2.2416155685516395E-10
1.0E-10                  1112                     2.2180607462462905E-10
1.0E-10                  1113                     2.1948726069491172E-10
1.0E-10                  1114                     2.1705461362359085E-10
1.0E-10                  1115                     2.1464685878302353E-10
1.0E-10                  1116                     2.1226570721245637E-10
1.0E-10                  1117                     2.0991115891189007E-10
1.0E-10                  1118                     2.0758321388132383E-10
1.0E-10                  1119                     2.0528187212075837E-10
1.0E-10                  1120                     2.0300713363019308E-10
1.0E-10                  1121                     2.0075899840962795E-10
1.0E-10                  1122                     1.9853746645906367E-10
1.0E-10                  1123                     1.9634253777849956E-10
1.0E-10                  1124                     1.9417421236793608E-10
1.0E-10                  1125                     1.9203249022737283E-10
1.0E-10                  1126                     1.899173713568102E-10
1.0E-10                  1127                     1.8782885575624773E-10
1.0E-10                  1128                     1.857669434256859E-10
1.0E-10                  1129                     1.837316343651244E-10
1.0E-10                  1130                     1.8172292857456317E-10
1.0E-10                  1131                     1.7974082605400276E-10
1.0E-10                  1132                     1.7778532680344225E-10
1.0E-10                  1133                     1.7585643082288263E-10
1.0E-10                  1134                     1.7395413811232312E-10
1.0E-10                  1135                     1.7207844867176415E-10
1.0E-10                  1136                     1.7022936250120564E-10
1.0E-10                  1137                     1.6840687960064736E-10
1.0E-10                  1138                     1.6661099997008968E-10
1.0E-10                  1139                     1.6484172360953232E-10
1.0E-10                  1140                     1.6309905051897525E-10
1.0E-10                  1141                     1.6138298069841897E-10
1.0E-10                  1142                     1.5969351414786292E-10
1.0E-10                  1143                     1.5795188935011397E-10
1.0E-10                  1144                     1.5619985918892068E-10
1.0E-10                  1145                     1.5446712996359136E-10
1.0E-10                  1146                     1.527537016741267E-10
1.0E-10                  1147                     1.5105957432052604E-10
1.0E-10                  1148                     1.4938474790278966E-10
1.0E-10                  1149                     1.4772922242091793E-10
1.0E-10                  1150                     1.4609299787491012E-10
1.0E-10                  1151                     1.4447607426476679E-10
1.0E-10                  1152                     1.428784515904877E-10
1.0E-10                  1153                     1.4130012985207284E-10
1.0E-10                  1154                     1.3974110904952246E-10
1.0E-10                  1155                     1.382013891828363E-10
1.0E-10                  1156                     1.3668097025201434E-10
1.0E-10                  1157                     1.3517985225705688E-10
1.0E-10                  1158                     1.3369803519796365E-10
1.0E-10                  1159                     1.322355190747346E-10
1.0E-10                  1160                     1.3079230388737006E-10
1.0E-10                  1161                     1.2936838963586967E-10
1.0E-10                  1162                     1.2796377632023346E-10
1.0E-10                  1163                     1.2657846394046164E-10
1.0E-10                  1164                     1.2521245249655437E-10
1.0E-10                  1165                     1.2386574198851105E-10
1.0E-10                  1166                     1.225383324163323E-10
1.0E-10                  1167                     1.2123022378001758E-10
1.0E-10                  1168                     1.1994141607956732E-10
1.0E-10                  1169                     1.1867190931498146E-10
1.0E-10                  1170                     1.1742170348625957E-10
1.0E-10                  1171                     1.1619079859340219E-10
1.0E-10                  1172                     1.1494374476907281E-10
1.0E-10                  1173                     1.1366887224020949E-10
1.0E-10                  1174                     1.1240800257067994E-10
1.0E-10                  1175                     1.1116113576048436E-10
1.0E-10                  1176                     1.0992827180962257E-10
1.0E-10                  1177                     1.0870941071809474E-10
1.0E-10                  1178                     1.075045524859005E-10
1.0E-10                  1179                     1.0631369711304023E-10
1.0E-10                  1180                     1.0513684459951377E-10
1.0E-10                  1181                     1.0397399494532109E-10
1.0E-10                  1182                     1.028251481504624E-10
1.0E-10                  1183                     1.016903042149374E-10
1.0E-10                  1184                     1.0056946313874624E-10
1.0E-10                  1185                     9.946262492188897E-11
1.0E-10                  1186                     9.836978956436555E-11
1.0E-10                  1187                     9.729095706617582E-11
1.0E-10                  1188                     9.622612742732008E-11
1.0E-10                  1189                     9.517530064779825E-11
1.0E-10                  1190                     9.413847672760998E-11
1.0E-10                  1191                     9.311565566675582E-11
1.0E-10                  1192                     9.210683746523532E-11
1.0E-10                  1193                     9.11120221230486E-11
1.0E-10                  1194                     9.013120964019588E-11
1.0E-10                  1195                     8.916440001667702E-11
1.0E-10                  1196                     8.821159325249185E-11
1.0E-10                  1197                     8.727278934764059E-11
1.0E-10                  1198                     8.634798830212302E-11
1.0E-10                  1199                     8.543719011593942E-11
1.0E-10                  1200                     8.454039478908965E-11
1.0E-10                  1201                     8.364734382055855E-11
1.0E-10                  1202                     8.271968145098062E-11
1.0E-10                  1203                     8.180217800766002E-11
1.0E-10                  1204                     8.089483349059686E-11
1.0E-10                  1205                     7.999764789979132E-11
1.0E-10                  1206                     7.911062123524314E-11
1.0E-10                  1207                     7.82337534969524E-11
1.0E-10                  1208                     7.736704468491918E-11
1.0E-10                  1209                     7.651049479914343E-11
1.0E-10                  1210                     7.566410383962508E-11
1.0E-10                  1211                     7.48278718063642E-11
1.0E-10                  1212                     7.400179869936082E-11
1.0E-10                  1213                     7.318588451861497E-11
1.0E-10                  1214                     7.238012926412645E-11
1.0E-10                  1215                     7.158453293589545E-11
