% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:32
% Table:              tce_retention_mass_0.02 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-12                  1342                     2.967388169277864E-5
1.0E-12                  1343                     2.962951250363858E-5
1.0E-12                  1344                     2.958521054837705E-5
1.0E-12                  1345                     2.9540975826994064E-5
1.0E-12                  1346                     2.9496808339489637E-5
1.0E-12                  1347                     2.9452708085863756E-5
1.0E-12                  1348                     2.940867506611646E-5
1.0E-12                  1349                     2.9364709280247693E-5
1.0E-12                  1350                     2.932081072825746E-5
1.0E-12                  1351                     2.9276979410145805E-5
1.0E-12                  1352                     2.9233215325912692E-5
1.0E-12                  1353                     2.9189518475558098E-5
1.0E-12                  1354                     2.914588885908208E-5
1.0E-12                  1355                     2.9102326476484627E-5
1.0E-12                  1356                     2.9058831327765723E-5
1.0E-12                  1357                     2.9015403412925355E-5
1.0E-12                  1358                     2.8972042731963546E-5
1.0E-12                  1359                     2.8928749284880298E-5
1.0E-12                  1360                     2.8885523071675595E-5
1.0E-12                  1361                     2.8842364092349422E-5
1.0E-12                  1362                     2.8799272346901836E-5
1.0E-12                  1363                     2.875624783533279E-5
1.0E-12                  1364                     2.8713244763972427E-5
1.0E-12                  1365                     2.8670119850152953E-5
1.0E-12                  1366                     2.8627056548165004E-5
1.0E-12                  1367                     2.8584054858008702E-5
1.0E-12                  1368                     2.854111477968395E-5
1.0E-12                  1369                     2.8498236313190784E-5
1.0E-12                  1370                     2.845541945852921E-5
1.0E-12                  1371                     2.8412664215699215E-5
1.0E-12                  1372                     2.836997058470079E-5
1.0E-12                  1373                     2.8327338565533974E-5
1.0E-12                  1374                     2.8284768158198714E-5
1.0E-12                  1375                     2.8242259362695066E-5
1.0E-12                  1376                     2.819981217902301E-5
1.0E-12                  1377                     2.815742660718249E-5
1.0E-12                  1378                     2.811510264717358E-5
1.0E-12                  1379                     2.8072840298996247E-5
1.0E-12                  1380                     2.8030639562650457E-5
1.0E-12                  1381                     2.7988500438136287E-5
1.0E-12                  1382                     2.7946422925453745E-5
1.0E-12                  1383                     2.790440702460272E-5
1.0E-12                  1384                     2.7862452735583305E-5
1.0E-12                  1385                     2.7820560058395454E-5
1.0E-12                  1386                     2.77787289930392E-5
1.0E-12                  1387                     2.7736959539514542E-5
1.0E-12                  1388                     2.7695251697821444E-5
1.0E-12                  1389                     2.7653605467959926E-5
1.0E-12                  1390                     2.7612020849930007E-5
1.0E-12                  1391                     2.757049784373168E-5
1.0E-12                  1392                     2.752903644936491E-5
1.0E-12                  1393                     2.7487636666829733E-5
1.0E-12                  1394                     2.744629849612614E-5
1.0E-12                  1395                     2.740502193725413E-5
1.0E-12                  1396                     2.736380699021371E-5
1.0E-12                  1397                     2.732265365500488E-5
1.0E-12                  1398                     2.7281561931627584E-5
1.0E-12                  1399                     2.7240531820081934E-5
1.0E-12                  1400                     2.719956332036786E-5
1.0E-12                  1401                     2.7158656432485344E-5
1.0E-12                  1402                     2.711781115643438E-5
1.0E-12                  1403                     2.7077027492215043E-5
1.0E-12                  1404                     2.7036305439827256E-5
1.0E-12                  1405                     2.699564499927109E-5
1.0E-12                  1406                     2.6955046170546514E-5
1.0E-12                  1407                     2.6914508953653517E-5
1.0E-12                  1408                     2.6874033348592067E-5
1.0E-12                  1409                     2.6833619355362196E-5
1.0E-12                  1410                     2.6793266973963975E-5
1.0E-12                  1411                     2.675297620439723E-5
1.0E-12                  1412                     2.671274704666215E-5
1.0E-12                  1413                     2.6672579500758623E-5
1.0E-12                  1414                     2.663247356668671E-5
1.0E-12                  1415                     2.6592429244446345E-5
1.0E-12                  1416                     2.6552446534037586E-5
1.0E-12                  1417                     2.6512525435460393E-5
1.0E-12                  1418                     2.6472665948714786E-5
1.0E-12                  1419                     2.6432868073800776E-5
1.0E-12                  1420                     2.6393131810718332E-5
1.0E-12                  1421                     2.635345715946746E-5
1.0E-12                  1422                     2.6313844120048173E-5
1.0E-12                  1423                     2.62742926924605E-5
1.0E-12                  1424                     2.623480287670438E-5
1.0E-12                  1425                     2.6195374672779875E-5
1.0E-12                  1426                     2.6156008080686915E-5
1.0E-12                  1427                     2.611670310042557E-5
1.0E-12                  1428                     2.60774597319958E-5
1.0E-12                  1429                     2.6038277975397617E-5
1.0E-12                  1430                     2.5999157830630994E-5
1.0E-12                  1431                     2.5960099297695977E-5
1.0E-12                  1432                     2.5921102376592506E-5
1.0E-12                  1433                     2.5882167067320648E-5
1.0E-12                  1434                     2.5843293369880363E-5
1.0E-12                  1435                     2.5804481284271692E-5
1.0E-12                  1436                     2.576573081049457E-5
1.0E-12                  1437                     2.5727041948549035E-5
1.0E-12                  1438                     2.5688414698435092E-5
1.0E-12                  1439                     2.5649849060152702E-5
1.0E-12                  1440                     2.5611345033701943E-5
1.0E-12                  1441                     2.5572902619082736E-5
1.0E-12                  1442                     2.553452181629511E-5
1.0E-12                  1443                     2.549620262533911E-5
1.0E-12                  1444                     2.5457945046214628E-5
1.0E-12                  1445                     2.5419749078921757E-5
1.0E-12                  1446                     2.5381604468575566E-5
1.0E-12                  1447                     2.534327359846031E-5
1.0E-12                  1448                     2.5304998138048807E-5
1.0E-12                  1449                     2.5266778087341067E-5
1.0E-12                  1450                     2.522861344633711E-5
1.0E-12                  1451                     2.5190504215036864E-5
1.0E-12                  1452                     2.5152450393440438E-5
1.0E-12                  1453                     2.5114451981547764E-5
1.0E-12                  1454                     2.5076508979358828E-5
1.0E-12                  1455                     2.503862138687369E-5
1.0E-12                  1456                     2.500078920409227E-5
1.0E-12                  1457                     2.496301243101466E-5
1.0E-12                  1458                     2.4925291067640818E-5
1.0E-12                  1459                     2.488762511397071E-5
1.0E-12                  1460                     2.4850014570004404E-5
1.0E-12                  1461                     2.48124594357418E-5
1.0E-12                  1462                     2.477495971118298E-5
1.0E-12                  1463                     2.4737515396327928E-5
1.0E-12                  1464                     2.4700126491176658E-5
1.0E-12                  1465                     2.4662792995729146E-5
1.0E-12                  1466                     2.4625514909985393E-5
1.0E-12                  1467                     2.4588292233945392E-5
1.0E-12                  1468                     2.4551124967609187E-5
1.0E-12                  1469                     2.4514013110976696E-5
1.0E-12                  1470                     2.4476956664048022E-5
1.0E-12                  1471                     2.4439955626823067E-5
1.0E-12                  1472                     2.44030099993019E-5
1.0E-12                  1473                     2.4366119781484505E-5
1.0E-12                  1474                     2.432928497337085E-5
1.0E-12                  1475                     2.4292505574960983E-5
1.0E-12                  1476                     2.4255781586254847E-5
1.0E-12                  1477                     2.4219113007252474E-5
1.0E-12                  1478                     2.418249983795391E-5
1.0E-12                  1479                     2.4145942078359086E-5
1.0E-12                  1480                     2.4109439728468016E-5
1.0E-12                  1481                     2.40729927882807E-5
1.0E-12                  1482                     2.4036601257797187E-5
1.0E-12                  1483                     2.40002651370174E-5
1.0E-12                  1484                     2.396398442594137E-5
1.0E-12                  1485                     2.3927759124569157E-5
1.0E-12                  1486                     2.3891589232900667E-5
1.0E-12                  1487                     2.385547475093595E-5
1.0E-12                  1488                     2.3819415678674966E-5
1.0E-12                  1489                     2.3783412016117817E-5
1.0E-12                  1490                     2.3747463763264372E-5
1.0E-12                  1491                     2.3711570920114712E-5
1.0E-12                  1492                     2.3675733486668836E-5
1.0E-12                  1493                     2.363995146292671E-5
1.0E-12                  1494                     2.3604224848888314E-5
1.0E-12                  1495                     2.3568553644553694E-5
1.0E-12                  1496                     2.3532937849922862E-5
1.0E-12                  1497                     2.3497377464995755E-5
1.0E-12                  1498                     2.3461872489772448E-5
1.0E-12                  1499                     2.3426422924252886E-5
1.0E-12                  1500                     2.3391028768437113E-5
1.0E-12                  1501                     2.3355690022325078E-5
1.0E-12                  1502                     2.3320406685916826E-5
1.0E-12                  1503                     2.328517875921231E-5
1.0E-12                  1504                     2.325000624221158E-5
1.0E-12                  1505                     2.321488913491462E-5
1.0E-12                  1506                     2.317982743732138E-5
1.0E-12                  1507                     2.314482114943197E-5
1.0E-12                  1508                     2.3109870271246277E-5
1.0E-12                  1509                     2.307497480276433E-5
1.0E-12                  1510                     2.304013474398619E-5
1.0E-12                  1511                     2.3005350094911802E-5
1.0E-12                  1512                     2.2970620855541164E-5
1.0E-12                  1513                     2.2935947025874312E-5
1.0E-12                  1514                     2.290132860591121E-5
1.0E-12                  1515                     2.2866765595651865E-5
1.0E-12                  1516                     2.2832257995096293E-5
1.0E-12                  1517                     2.2797805804244472E-5
1.0E-12                  1518                     2.2763409023096435E-5
1.0E-12                  1519                     2.2729067651652152E-5
1.0E-12                  1520                     2.2694781689911632E-5
1.0E-12                  1521                     2.2660551137874894E-5
1.0E-12                  1522                     2.2626375995541874E-5
1.0E-12                  1523                     2.2592256262912637E-5
1.0E-12                  1524                     2.2558191939987202E-5
1.0E-12                  1525                     2.2524183026765513E-5
1.0E-12                  1526                     2.2490229523247572E-5
1.0E-12                  1527                     2.245633142943338E-5
1.0E-12                  1528                     2.2422488745322984E-5
1.0E-12                  1529                     2.238849052660804E-5
1.0E-12                  1530                     2.235451425429212E-5
1.0E-12                  1531                     2.2320587635690355E-5
1.0E-12                  1532                     2.2286710670802808E-5
1.0E-12                  1533                     2.2252883359629432E-5
1.0E-12                  1534                     2.2219105702170228E-5
1.0E-12                  1535                     2.2185377698425262E-5
1.0E-12                  1536                     2.2151699348394454E-5
1.0E-12                  1537                     2.2118070652077786E-5
1.0E-12                  1538                     2.2084491609475334E-5
1.0E-12                  1539                     2.205096222058707E-5
1.0E-12                  1540                     2.2017482485412998E-5
1.0E-12                  1541                     2.19840524039531E-5
1.0E-12                  1542                     2.195067197620739E-5
1.0E-12                  1543                     2.1917341202175865E-5
1.0E-12                  1544                     2.188406008185853E-5
1.0E-12                  1545                     2.185082861525537E-5
1.0E-12                  1546                     2.1817646802366408E-5
1.0E-12                  1547                     2.1784514643191615E-5
1.0E-12                  1548                     2.175143213773102E-5
1.0E-12                  1549                     2.17183992859846E-5
1.0E-12                  1550                     2.16854160879524E-5
1.0E-12                  1551                     2.1652482543634315E-5
1.0E-12                  1552                     2.161959865303048E-5
1.0E-12                  1553                     2.158676441614081E-5
1.0E-12                  1554                     2.1553979832965326E-5
1.0E-12                  1555                     2.152124490350402E-5
1.0E-12                  1556                     2.1488559627756904E-5
1.0E-12                  1557                     2.145592400572395E-5
1.0E-12                  1558                     2.1423338037405198E-5
1.0E-12                  1559                     2.139080172280064E-5
1.0E-12                  1560                     2.1358315061910258E-5
1.0E-12                  1561                     2.132587805473406E-5
1.0E-12                  1562                     2.1293490701272053E-5
1.0E-12                  1563                     2.1261153001524233E-5
1.0E-12                  1564                     2.12288649554906E-5
1.0E-12                  1565                     2.119662656317113E-5
1.0E-12                  1566                     2.1164437824565874E-5
1.0E-12                  1567                     2.1132298739674773E-5
1.0E-12                  1568                     2.1100209308497866E-5
1.0E-12                  1569                     2.1068169531035168E-5
1.0E-12                  1570                     2.1036179407286644E-5
1.0E-12                  1571                     2.1004238937252295E-5
1.0E-12                  1572                     2.0972348120932145E-5
1.0E-12                  1573                     2.0940506958326134E-5
1.0E-12                  1574                     2.0908715449434357E-5
1.0E-12                  1575                     2.0876973594256743E-5
1.0E-12                  1576                     2.0845281392793325E-5
1.0E-12                  1577                     2.0813638845044094E-5
1.0E-12                  1578                     2.0782045951009052E-5
1.0E-12                  1579                     2.0750502710688178E-5
1.0E-12                  1580                     2.071900912408149E-5
1.0E-12                  1581                     2.0687565191188996E-5
1.0E-12                  1582                     2.0656170912010696E-5
1.0E-12                  1583                     2.062482628654658E-5
1.0E-12                  1584                     2.059353131479663E-5
1.0E-12                  1585                     2.0562285996760868E-5
1.0E-12                  1586                     2.0531090332439286E-5
1.0E-12                  1587                     2.0499944321831917E-5
1.0E-12                  1588                     2.0468847964938705E-5
1.0E-12                  1589                     2.043780126175971E-5
1.0E-12                  1590                     2.040680421229485E-5
1.0E-12                  1591                     2.0375856816544212E-5
1.0E-12                  1592                     2.0344959074507763E-5
1.0E-12                  1593                     2.0314110986185475E-5
1.0E-12                  1594                     2.0283312551577364E-5
1.0E-12                  1595                     2.025256377068347E-5
1.0E-12                  1596                     2.0221864643503746E-5
1.0E-12                  1597                     2.019121517003821E-5
1.0E-12                  1598                     2.0160615350286873E-5
1.0E-12                  1599                     2.01300651842497E-5
1.0E-12                  1600                     2.0099564671926698E-5
1.0E-12                  1601                     2.0069113813317905E-5
1.0E-12                  1602                     2.0038712608423293E-5
1.0E-12                  1603                     2.000836105724288E-5
1.0E-12                  1604                     1.997805915977663E-5
1.0E-12                  1605                     1.9947806916024562E-5
1.0E-12                  1606                     1.99176043259867E-5
1.0E-12                  1607                     1.9887451389663E-5
1.0E-12                  1608                     1.985734810705352E-5
1.0E-12                  1609                     1.9827294478158192E-5
1.0E-12                  1610                     1.979729050297703E-5
1.0E-12                  1611                     1.976717813500302E-5
1.0E-12                  1612                     1.9737050956963083E-5
1.0E-12                  1613                     1.9706968172827E-5
1.0E-12                  1614                     1.9676929782594825E-5
1.0E-12                  1615                     1.9646935786266538E-5
1.0E-12                  1616                     1.961698618384218E-5
1.0E-12                  1617                     1.9587080975321718E-5
1.0E-12                  1618                     1.9557220160705133E-5
1.0E-12                  1619                     1.9527403739992472E-5
1.0E-12                  1620                     1.949763171318372E-5
1.0E-12                  1621                     1.9467904080278894E-5
1.0E-12                  1622                     1.9438220841277925E-5
1.0E-12                  1623                     1.940858199618088E-5
1.0E-12                  1624                     1.9378987544987757E-5
1.0E-12                  1625                     1.9349437487698517E-5
1.0E-12                  1626                     1.931993182431316E-5
1.0E-12                  1627                     1.929047055483172E-5
1.0E-12                  1628                     1.9261053679254188E-5
1.0E-12                  1629                     1.9231681197580554E-5
1.0E-12                  1630                     1.920235310981082E-5
1.0E-12                  1631                     1.9173069415944968E-5
1.0E-12                  1632                     1.914383011598308E-5
1.0E-12                  1633                     1.911463520992502E-5
1.0E-12                  1634                     1.9085484697770927E-5
1.0E-12                  1635                     1.9056378579520697E-5
1.0E-12                  1636                     1.902731685517438E-5
1.0E-12                  1637                     1.8998299524731952E-5
1.0E-12                  1638                     1.8969326588193454E-5
1.0E-12                  1639                     1.8940398045558836E-5
1.0E-12                  1640                     1.891151389682815E-5
1.0E-12                  1641                     1.8882674142001327E-5
1.0E-12                  1642                     1.885387878107842E-5
1.0E-12                  1643                     1.882512781405943E-5
1.0E-12                  1644                     1.879642124094432E-5
1.0E-12                  1645                     1.8767759061733138E-5
1.0E-12                  1646                     1.873914127642586E-5
1.0E-12                  1647                     1.8710567885022456E-5
1.0E-12                  1648                     1.8682038887522978E-5
1.0E-12                  1649                     1.8653554283927387E-5
1.0E-12                  1650                     1.86251140742357E-5
1.0E-12                  1651                     1.8596718258447916E-5
1.0E-12                  1652                     1.856836683656406E-5
1.0E-12                  1653                     1.8540059808584075E-5
1.0E-12                  1654                     1.8511797174507997E-5
1.0E-12                  1655                     1.8483578934335827E-5
1.0E-12                  1656                     1.845540508806756E-5
1.0E-12                  1657                     1.8427275635703205E-5
1.0E-12                  1658                     1.8399190577242743E-5
1.0E-12                  1659                     1.837114991268617E-5
1.0E-12                  1660                     1.834315364203351E-5
1.0E-12                  1661                     1.8315201765284767E-5
1.0E-12                  1662                     1.8287294282439898E-5
1.0E-12                  1663                     1.8259431193498956E-5
1.0E-12                  1664                     1.8231612498461898E-5
1.0E-12                  1665                     1.820383819732876E-5
1.0E-12                  1666                     1.8176108290099534E-5
1.0E-12                  1667                     1.814842277677418E-5
1.0E-12                  1668                     1.812078165735273E-5
1.0E-12                  1669                     1.8093184931835207E-5
1.0E-12                  1670                     1.8065632600221593E-5
1.0E-12                  1671                     1.8038124662511853E-5
1.0E-12                  1672                     1.801066111870602E-5
1.0E-12                  1673                     1.7983241968804104E-5
1.0E-12                  1674                     1.795586721280609E-5
1.0E-12                  1675                     1.7928536850711935E-5
1.0E-12                  1676                     1.790125088252174E-5
1.0E-12                  1677                     1.787400930823541E-5
1.0E-12                  1678                     1.7846812127852992E-5
1.0E-12                  1679                     1.7819659341374494E-5
1.0E-12                  1680                     1.7792550948799886E-5
1.0E-12                  1681                     1.776548695012917E-5
1.0E-12                  1682                     1.7738467345362362E-5
1.0E-12                  1683                     1.771149213449947E-5
1.0E-12                  1684                     1.768456131754046E-5
1.0E-12                  1685                     1.7657674894485367E-5
1.0E-12                  1686                     1.76308328653342E-5
1.0E-12                  1687                     1.7604035230086897E-5
1.0E-12                  1688                     1.7577281988743528E-5
1.0E-12                  1689                     1.7550573141304002E-5
1.0E-12                  1690                     1.7523908687768427E-5
1.0E-12                  1691                     1.7497288628136753E-5
1.0E-12                  1692                     1.7470712962408973E-5
1.0E-12                  1693                     1.7444069530169827E-5
1.0E-12                  1694                     1.7417381265232567E-5
1.0E-12                  1695                     1.7390732615912595E-5
1.0E-12                  1696                     1.73641235822099E-5
1.0E-12                  1697                     1.733755416412449E-5
1.0E-12                  1698                     1.7311024361656353E-5
1.0E-12                  1699                     1.7284534174805493E-5
1.0E-12                  1700                     1.7258083603571907E-5
1.0E-12                  1701                     1.7231672647955624E-5
1.0E-12                  1702                     1.7205301307956604E-5
1.0E-12                  1703                     1.717896958357485E-5
1.0E-12                  1704                     1.7152677474810397E-5
1.0E-12                  1705                     1.7126424981663205E-5
1.0E-12                  1706                     1.710021210413331E-5
1.0E-12                  1707                     1.7074038842220672E-5
1.0E-12                  1708                     1.7047905195925324E-5
1.0E-12                  1709                     1.7021811165247275E-5
1.0E-12                  1710                     1.699575675018649E-5
1.0E-12                  1711                     1.6969741950742974E-5
1.0E-12                  1712                     1.6943766766916755E-5
1.0E-12                  1713                     1.6917831198707798E-5
1.0E-12                  1714                     1.6891935246116118E-5
1.0E-12                  1715                     1.686607890914173E-5
1.0E-12                  1716                     1.6840262187784627E-5
1.0E-12                  1717                     1.68144850820448E-5
1.0E-12                  1718                     1.6788747591922252E-5
1.0E-12                  1719                     1.6763049717416973E-5
1.0E-12                  1720                     1.6737391458528996E-5
1.0E-12                  1721                     1.6711772815258266E-5
1.0E-12                  1722                     1.6686193787604818E-5
1.0E-12                  1723                     1.6660654375568658E-5
1.0E-12                  1724                     1.663515457914979E-5
1.0E-12                  1725                     1.6609694398348185E-5
1.0E-12                  1726                     1.6584273833163863E-5
1.0E-12                  1727                     1.6558892883596835E-5
1.0E-12                  1728                     1.653355154964707E-5
1.0E-12                  1729                     1.6508249831314587E-5
1.0E-12                  1730                     1.6482987728599387E-5
1.0E-12                  1731                     1.6457765241501458E-5
1.0E-12                  1732                     1.643258237002081E-5
1.0E-12                  1733                     1.640743911415743E-5
1.0E-12                  1734                     1.638233547391138E-5
1.0E-12                  1735                     1.635727144928256E-5
1.0E-12                  1736                     1.6332247040271037E-5
1.0E-12                  1737                     1.630726224687678E-5
1.0E-12                  1738                     1.628231706909982E-5
1.0E-12                  1739                     1.625741150694013E-5
1.0E-12                  1740                     1.6232545560397717E-5
1.0E-12                  1741                     1.620771922947258E-5
1.0E-12                  1742                     1.618293251416473E-5
1.0E-12                  1743                     1.615818541447416E-5
1.0E-12                  1744                     1.613347793040088E-5
1.0E-12                  1745                     1.6108810061944846E-5
1.0E-12                  1746                     1.608418180910611E-5
1.0E-12                  1747                     1.6059593171884664E-5
1.0E-12                  1748                     1.6035044150280503E-5
1.0E-12                  1749                     1.6010534744293582E-5
1.0E-12                  1750                     1.598606495392397E-5
1.0E-12                  1751                     1.5961634779171625E-5
1.0E-12                  1752                     1.5937244220036585E-5
1.0E-12                  1753                     1.59128932765188E-5
1.0E-12                  1754                     1.5888581948618287E-5
1.0E-12                  1755                     1.5864310236335078E-5
1.0E-12                  1756                     1.584007813966913E-5
1.0E-12                  1757                     1.5815885658620464E-5
1.0E-12                  1758                     1.5791732793189083E-5
1.0E-12                  1759                     1.576761954337498E-5
1.0E-12                  1760                     1.574354590917816E-5
1.0E-12                  1761                     1.5719511890598604E-5
1.0E-12                  1762                     1.5695517487636325E-5
1.0E-12                  1763                     1.567156270029133E-5
1.0E-12                  1764                     1.564764752856365E-5
1.0E-12                  1765                     1.5623771972453202E-5
1.0E-12                  1766                     1.559993603196006E-5
1.0E-12                  1767                     1.557613970708419E-5
1.0E-12                  1768                     1.5552382997825582E-5
1.0E-12                  1769                     1.552866590418427E-5
1.0E-12                  1770                     1.5504988426160245E-5
1.0E-12                  1771                     1.5481350563753485E-5
1.0E-12                  1772                     1.545775231696401E-5
1.0E-12                  1773                     1.5434193685791813E-5
1.0E-12                  1774                     1.5410674670236904E-5
1.0E-12                  1775                     1.538710377530306E-5
1.0E-12                  1776                     1.5363436973792686E-5
1.0E-12                  1777                     1.5339804381274127E-5
1.0E-12                  1778                     1.5316205997747398E-5
1.0E-12                  1779                     1.5292641823212523E-5
1.0E-12                  1780                     1.5269111857669444E-5
1.0E-12                  1781                     1.5245616101118225E-5
1.0E-12                  1782                     1.5222154553558813E-5
1.0E-12                  1783                     1.519872721499124E-5
1.0E-12                  1784                     1.5175334085415492E-5
1.0E-12                  1785                     1.5151975164831578E-5
1.0E-12                  1786                     1.5128650453239484E-5
1.0E-12                  1787                     1.5105359950639231E-5
1.0E-12                  1788                     1.5082103657030808E-5
1.0E-12                  1789                     1.5058881572414212E-5
1.0E-12                  1790                     1.503569369678943E-5
1.0E-12                  1791                     1.5012540030156492E-5
1.0E-12                  1792                     1.4989420572515389E-5
1.0E-12                  1793                     1.4966335323866107E-5
1.0E-12                  1794                     1.494328428420867E-5
1.0E-12                  1795                     1.4920267453543027E-5
1.0E-12                  1796                     1.489728483186924E-5
1.0E-12                  1797                     1.487433641918727E-5
1.0E-12                  1798                     1.4851422215497159E-5
1.0E-12                  1799                     1.482854222079885E-5
1.0E-12                  1800                     1.480569643509236E-5
1.0E-12                  1801                     1.4782884858377732E-5
1.0E-12                  1802                     1.47601074906549E-5
1.0E-12                  1803                     1.4737364331923918E-5
1.0E-12                  1804                     1.4714655382184746E-5
1.0E-12                  1805                     1.4691980641437429E-5
1.0E-12                  1806                     1.4669340109681939E-5
1.0E-12                  1807                     1.4646733786918257E-5
1.0E-12                  1808                     1.4624161673146426E-5
1.0E-12                  1809                     1.460162376836642E-5
1.0E-12                  1810                     1.457912007257823E-5
1.0E-12                  1811                     1.455665058578187E-5
1.0E-12                  1812                     1.4534215307977348E-5
1.0E-12                  1813                     1.4511814239164664E-5
1.0E-12                  1814                     1.4489447379343804E-5
1.0E-12                  1815                     1.4467114728514773E-5
1.0E-12                  1816                     1.4444816286677552E-5
1.0E-12                  1817                     1.4422552053832176E-5
1.0E-12                  1818                     1.4400322029978636E-5
1.0E-12                  1819                     1.4378126215116914E-5
1.0E-12                  1820                     1.4355964609247017E-5
1.0E-12                  1821                     1.4333837212368976E-5
1.0E-12                  1822                     1.4311744024482733E-5
1.0E-12                  1823                     1.4289685045588337E-5
1.0E-12                  1824                     1.426766027568577E-5
1.0E-12                  1825                     1.4245669714775038E-5
1.0E-12                  1826                     1.4223713362856124E-5
1.0E-12                  1827                     1.4201791219929037E-5
1.0E-12                  1828                     1.417990328599379E-5
1.0E-12                  1829                     1.4158049561050358E-5
1.0E-12                  1830                     1.4136230045098759E-5
1.0E-12                  1831                     1.4114444738139003E-5
1.0E-12                  1832                     1.4092693640171066E-5
1.0E-12                  1833                     1.4070976751194944E-5
1.0E-12                  1834                     1.4049294071210666E-5
1.0E-12                  1835                     1.4027645600218228E-5
1.0E-12                  1836                     1.4006031338217616E-5
1.0E-12                  1837                     1.3984451285208823E-5
1.0E-12                  1838                     1.3962905441191866E-5
1.0E-12                  1839                     1.394139380616673E-5
1.0E-12                  1840                     1.3919916380133429E-5
1.0E-12                  1841                     1.389847316309196E-5
1.0E-12                  1842                     1.3877064155042318E-5
1.0E-12                  1843                     1.38556893559845E-5
1.0E-12                  1844                     1.3834348765918528E-5
1.0E-12                  1845                     1.3813042384844366E-5
1.0E-12                  1846                     1.3791770212762052E-5
1.0E-12                  1847                     1.377053224967154E-5
1.0E-12                  1848                     1.3749328495572884E-5
1.0E-12                  1849                     1.3728158950466048E-5
1.0E-12                  1850                     1.3707023614351036E-5
1.0E-12                  1851                     1.3685922487227851E-5
1.0E-12                  1852                     1.3664855569096521E-5
1.0E-12                  1853                     1.3643822859956991E-5
1.0E-12                  1854                     1.3622824359809313E-5
1.0E-12                  1855                     1.3601860068653448E-5
1.0E-12                  1856                     1.3580929986489422E-5
1.0E-12                  1857                     1.3560034113317218E-5
1.0E-12                  1858                     1.353917244913683E-5
1.0E-12                  1859                     1.3518344993948285E-5
1.0E-12                  1860                     1.3497551747751577E-5
1.0E-12                  1861                     1.3476792710546697E-5
1.0E-12                  1862                     1.3456067882333633E-5
1.0E-12                  1863                     1.3435377263112419E-5
1.0E-12                  1864                     1.3414720852883031E-5
1.0E-12                  1865                     1.339409865164546E-5
1.0E-12                  1866                     1.3373510659399727E-5
1.0E-12                  1867                     1.3352956876145807E-5
1.0E-12                  1868                     1.3332437301883732E-5
1.0E-12                  1869                     1.3311951936613486E-5
1.0E-12                  1870                     1.3291500780335059E-5
1.0E-12                  1871                     1.3271083833048471E-5
1.0E-12                  1872                     1.325070109475371E-5
1.0E-12                  1873                     1.3230352565450784E-5
1.0E-12                  1874                     1.3210038245139673E-5
1.0E-12                  1875                     1.3189758133820406E-5
1.0E-12                  1876                     1.3169512231492964E-5
1.0E-12                  1877                     1.314930053815734E-5
1.0E-12                  1878                     1.3129123053813564E-5
1.0E-12                  1879                     1.3108979778461609E-5
1.0E-12                  1880                     1.3088870712101482E-5
1.0E-12                  1881                     1.3068795854733179E-5
1.0E-12                  1882                     1.3048755206356718E-5
1.0E-12                  1883                     1.3028748766972082E-5
1.0E-12                  1884                     1.3008776536579266E-5
1.0E-12                  1885                     1.2988838515178285E-5
1.0E-12                  1886                     1.2968894481274421E-5
1.0E-12                  1887                     1.294879496762208E-5
1.0E-12                  1888                     1.2928725578816214E-5
1.0E-12                  1889                     1.2908686314856828E-5
1.0E-12                  1890                     1.2888677175743923E-5
1.0E-12                  1891                     1.2868698161477477E-5
1.0E-12                  1892                     1.2848749272057516E-5
1.0E-12                  1893                     1.2828830507484022E-5
1.0E-12                  1894                     1.2808941867757008E-5
1.0E-12                  1895                     1.2789083352876482E-5
1.0E-12                  1896                     1.2769254962842415E-5
1.0E-12                  1897                     1.2749456697654837E-5
1.0E-12                  1898                     1.272968855731372E-5
1.0E-12                  1899                     1.2709950541819092E-5
1.0E-12                  1900                     1.2690242651170945E-5
1.0E-12                  1901                     1.2670564885369259E-5
1.0E-12                  1902                     1.2650917244414072E-5
1.0E-12                  1903                     1.2631299728305333E-5
1.0E-12                  1904                     1.2611712337043091E-5
1.0E-12                  1905                     1.2592155070627314E-5
1.0E-12                  1906                     1.257262792905802E-5
1.0E-12                  1907                     1.2553130912335178E-5
1.0E-12                  1908                     1.2533664020458847E-5
1.0E-12                  1909                     1.251422725342897E-5
1.0E-12                  1910                     1.249482061124557E-5
1.0E-12                  1911                     1.2475444093908657E-5
1.0E-12                  1912                     1.2456097701418222E-5
1.0E-12                  1913                     1.2436781433774255E-5
1.0E-12                  1914                     1.241749529097676E-5
1.0E-12                  1915                     1.2398239273025744E-5
1.0E-12                  1916                     1.2379013379921192E-5
1.0E-12                  1917                     1.2359817611663138E-5
1.0E-12                  1918                     1.2340651968251566E-5
1.0E-12                  1919                     1.2321516449686447E-5
1.0E-12                  1920                     1.2302411055967812E-5
1.0E-12                  1921                     1.228333578709565E-5
1.0E-12                  1922                     1.2264290643069968E-5
1.0E-12                  1923                     1.2245275623890765E-5
1.0E-12                  1924                     1.2226290729558029E-5
1.0E-12                  1925                     1.2207335960071776E-5
