% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:39
% Table:              TCE_reacted 0.1 - tce_reacted_mass (tce_reacted_mass)
% Q_inject_design        t (s)                    The reacted TCE (mol/m)
0.1                      708                      4.904707234452147E-6
0.1                      709                      4.906929554774378E-6
0.1                      710                      4.909148318291232E-6
0.1                      711                      4.911363525002385E-6
0.1                      712                      4.91357517490808E-6
0.1                      713                      4.915783268008209E-6
0.1                      714                      4.91798780430288E-6
0.1                      715                      4.920188783792093E-6
0.1                      716                      4.9223862064755775E-6
0.1                      717                      4.924580072353604E-6
0.1                      718                      4.926770381426227E-6
0.1                      719                      4.928957133693121E-6
0.1                      720                      4.931140329154693E-6
0.1                      721                      4.933319967810644E-6
0.1                      722                      4.9354960496610025E-6
0.1                      723                      4.93766857470593E-6
0.1                      724                      4.939837542945291E-6
0.1                      725                      4.942002954379113E-6
0.1                      726                      4.944164809007613E-6
0.1                      727                      4.94632310683033E-6
0.1                      728                      4.9484778478475885E-6
0.1                      729                      4.950629032059254E-6
0.1                      730                      4.952779817487564E-6
0.1                      731                      4.9549480434357685E-6
0.1                      732                      4.957113303083184E-6
0.1                      733                      4.959275596429973E-6
0.1                      734                      4.961434923476E-6
0.1                      735                      4.96359128422159E-6
0.1                      736                      4.965744678666337E-6
0.1                      737                      4.967895106810485E-6
0.1                      738                      4.970042568653736E-6
0.1                      739                      4.972187064196496E-6
0.1                      740                      4.974328593438548E-6
0.1                      741                      4.9764671563800006E-6
0.1                      742                      4.9786027530206915E-6
0.1                      743                      4.9807353833608646E-6
0.1                      744                      4.98286504740014E-6
0.1                      745                      4.9849917451388166E-6
0.1                      746                      4.987115476576921E-6
0.1                      747                      4.98923624171429E-6
0.1                      748                      4.991354040550979E-6
0.1                      749                      4.993468873087096E-6
0.1                      750                      4.995580739322315E-6
0.1                      751                      4.997689639257071E-6
0.1                      752                      4.999795572891119E-6
0.1                      753                      5.001898540224405E-6
0.1                      754                      5.003998541256983E-6
0.1                      755                      5.006095575988908E-6
0.1                      756                      5.008189644420315E-6
0.1                      757                      5.0102807465509335E-6
0.1                      758                      5.012368882380817E-6
0.1                      759                      5.014454051910182E-6
0.1                      760                      5.01653625513865E-6
0.1                      761                      5.018615492066681E-6
0.1                      762                      5.020691762694005E-6
0.1                      763                      5.022765067020675E-6
0.1                      764                      5.024835405046502E-6
0.1                      765                      5.0269027767718385E-6
0.1                      766                      5.0289671821963314E-6
0.1                      767                      5.031028621320252E-6
0.1                      768                      5.0330870941434655E-6
0.1                      769                      5.035142600666079E-6
0.1                      770                      5.037195140887986E-6
0.1                      771                      5.039244714809157E-6
0.1                      772                      5.041291322429648E-6
0.1                      773                      5.043334963749567E-6
0.1                      774                      5.045375638768914E-6
0.1                      775                      5.047413347487254E-6
0.1                      776                      5.049448089905186E-6
0.1                      777                      5.051479866022328E-6
0.1                      778                      5.053508675838817E-6
0.1                      779                      5.055534519354598E-6
0.1                      780                      5.057557396569807E-6
0.1                      781                      5.059577307484254E-6
0.1                      782                      5.061594252098075E-6
0.1                      783                      5.063608230411243E-6
0.1                      784                      5.0656192424237566E-6
0.1                      785                      5.0676272881354815E-6
0.1                      786                      5.069632367546634E-6
0.1                      787                      5.071634480657161E-6
0.1                      788                      5.073633627466898E-6
0.1                      789                      5.075629807976009E-6
0.1                      790                      5.07762302218444E-6
0.1                      791                      5.079613270092136E-6
0.1                      792                      5.081600551699205E-6
0.1                      793                      5.083584867005648E-6
0.1                      794                      5.085566216011384E-6
0.1                      795                      5.0875445987164656E-6
0.1                      796                      5.089520015120867E-6
0.1                      797                      5.091492465224588E-6
0.1                      798                      5.093461949027601E-6
0.1                      799                      5.095428466529961E-6
0.1                      800                      5.097392017731775E-6
0.1                      801                      5.0993526026326655E-6
0.1                      802                      5.101310221233038E-6
0.1                      803                      5.103264873532811E-6
0.1                      804                      5.105216559531768E-6
0.1                      805                      5.107165279230071E-6
0.1                      806                      5.109111032627721E-6
0.1                      807                      5.1110538197247175E-6
0.1                      808                      5.112993640521006E-6
0.1                      809                      5.114930495016615E-6
0.1                      810                      5.116864383211678E-6
0.1                      811                      5.118810883470614E-6
0.1                      812                      5.120765980146558E-6
0.1                      813                      5.122718766755217E-6
0.1                      814                      5.124669243296618E-6
0.1                      815                      5.126617409770815E-6
0.1                      816                      5.128563266177755E-6
0.1                      817                      5.130506812517518E-6
0.1                      818                      5.13244804879005E-6
0.1                      819                      5.134386974995459E-6
0.1                      820                      5.13632359113353E-6
0.1                      821                      5.138257897204396E-6
0.1                      822                      5.140189893208005E-6
0.1                      823                      5.142119579144491E-6
0.1                      824                      5.144046955013693E-6
0.1                      825                      5.145972020815609E-6
0.1                      826                      5.14789477655043E-6
0.1                      827                      5.14981522221802E-6
0.1                      828                      5.151733357818298E-6
0.1                      829                      5.1536491833513995E-6
0.1                      830                      5.155562698817297E-6
0.1                      831                      5.157473904215856E-6
0.1                      832                      5.159382799547373E-6
0.1                      833                      5.1612893848116054E-6
0.1                      834                      5.163193660008661E-6
0.1                      835                      5.165095625138405E-6
0.1                      836                      5.1669952802008904E-6
0.1                      837                      5.168892625196281E-6
0.1                      838                      5.170787660124386E-6
0.1                      839                      5.172680384985288E-6
0.1                      840                      5.174570799778986E-6
0.1                      841                      5.176458904505399E-6
0.1                      842                      5.1783446991645265E-6
0.1                      843                      5.180228183756559E-6
0.1                      844                      5.182109358281361E-6
0.1                      845                      5.183988222738986E-6
0.1                      846                      5.185864777129272E-6
0.1                      847                      5.187739021452381E-6
0.1                      848                      5.189610955708287E-6
0.1                      849                      5.1914805798969614E-6
0.1                      850                      5.193347894018487E-6
0.1                      851                      5.195212898072646E-6
0.1                      852                      5.197075592059628E-6
0.1                      853                      5.198935975979488E-6
0.1                      854                      5.2007940498320355E-6
0.1                      855                      5.2026498136173525E-6
0.1                      856                      5.204503267335439E-6
0.1                      857                      5.2063544109864565E-6
0.1                      858                      5.20820324457E-6
0.1                      859                      5.210049768086529E-6
0.1                      860                      5.211893981535719E-6
0.1                      861                      5.213735884917678E-6
0.1                      862                      5.2155754782324875E-6
0.1                      863                      5.217412761480148E-6
0.1                      864                      5.219247734660523E-6
0.1                      865                      5.221080397773586E-6
0.1                      866                      5.222910750819472E-6
0.1                      867                      5.2247387937981275E-6
0.1                      868                      5.2265645267096335E-6
0.1                      869                      5.228387949553936E-6
0.1                      870                      5.230209062330872E-6
0.1                      871                      5.232027865040767E-6
0.1                      872                      5.233844357683295E-6
0.1                      873                      5.235658540258647E-6
0.1                      874                      5.237470412766714E-6
0.1                      875                      5.2392799752076856E-6
0.1                      876                      5.241087227581426E-6
0.1                      877                      5.242892169887882E-6
0.1                      878                      5.244694802127134E-6
0.1                      879                      5.246495124299101E-6
0.1                      880                      5.248293136403973E-6
0.1                      881                      5.2500888384415594E-6
0.1                      882                      5.251882230411861E-6
0.1                      883                      5.2536733123150945E-6
0.1                      884                      5.2554620841509345E-6
0.1                      885                      5.257248545919652E-6
0.1                      886                      5.259032697621112E-6
0.1                      887                      5.260814539255286E-6
0.1                      888                      5.26259407082242E-6
0.1                      889                      5.264371292322187E-6
0.1                      890                      5.266146203754832E-6
0.1                      891                      5.267918805120246E-6
0.1                      892                      5.269689096418348E-6
0.1                      893                      5.271457077649246E-6
0.1                      894                      5.273222748812859E-6
0.1                      895                      5.27498610990935E-6
0.1                      896                      5.276747160938718E-6
0.1                      897                      5.278505901900747E-6
0.1                      898                      5.280262332795491E-6
0.1                      899                      5.282016453623113E-6
0.1                      900                      5.283768264383477E-6
0.1                      901                      5.285517765076718E-6
0.1                      902                      5.287264955702647E-6
0.1                      903                      5.289009836261291E-6
0.1                      904                      5.290752406752894E-6
0.1                      905                      5.292492667177077E-6
0.1                      906                      5.29423061753411E-6
0.1                      907                      5.295966257823885E-6
0.1                      908                      5.2976995880465105E-6
0.1                      909                      5.299430608201851E-6
0.1                      910                      5.301159318290069E-6
0.1                      911                      5.302885718311002E-6
0.1                      912                      5.304609808264759E-6
0.1                      913                      5.306331588151176E-6
0.1                      914                      5.308051057970417E-6
0.1                      915                      5.309768217722535E-6
0.1                      916                      5.3114830674074495E-6
0.1                      917                      5.313195607025025E-6
0.1                      918                      5.314905836575342E-6
0.1                      919                      5.316613756058564E-6
0.1                      920                      5.318319365474501E-6
0.1                      921                      5.3200226648231804E-6
0.1                      922                      5.321723654104764E-6
0.1                      923                      5.323422333318955E-6
0.1                      924                      5.325118702466104E-6
0.1                      925                      5.32681276154586E-6
0.1                      926                      5.328504510558466E-6
0.1                      927                      5.330193949503869E-6
0.1                      928                      5.3318810783820135E-6
0.1                      929                      5.3335658971929815E-6
0.1                      930                      5.335248405936719E-6
0.1                      931                      5.3369286046132795E-6
0.1                      932                      5.338606493222555E-6
0.1                      933                      5.340282071764546E-6
0.1                      934                      5.341955340239441E-6
0.1                      935                      5.343626298647024E-6
0.1                      936                      5.345294946987458E-6
0.1                      937                      5.346961285260634E-6
0.1                      938                      5.348625313466524E-6
0.1                      939                      5.350287031605347E-6
0.1                      940                      5.351946439676857E-6
0.1                      941                      5.35360353768111E-6
0.1                      942                      5.355258325618213E-6
0.1                      943                      5.356910803487976E-6
0.1                      944                      5.358560971290672E-6
0.1                      945                      5.360208829026028E-6
0.1                      946                      5.361854376694262E-6
0.1                      947                      5.363497614295211E-6
0.1                      948                      5.365138541828929E-6
0.1                      949                      5.36677715929547E-6
0.1                      950                      5.368413466694781E-6
0.1                      951                      5.370047464026915E-6
0.1                      952                      5.371679151291737E-6
0.1                      953                      5.373308528489409E-6
0.1                      954                      5.374935595619769E-6
0.1                      955                      5.376560352682926E-6
0.1                      956                      5.378182799678906E-6
0.1                      957                      5.379802936607628E-6
0.1                      958                      5.381420763469173E-6
0.1                      959                      5.383036280263488E-6
0.1                      960                      5.38464948699049E-6
0.1                      961                      5.386260383650424E-6
0.1                      962                      5.3878689702430735E-6
0.1                      963                      5.389475246768519E-6
0.1                      964                      5.391079213226679E-6
0.1                      965                      5.392680869617609E-6
0.1                      966                      5.394280215941362E-6
0.1                      967                      5.395877252197938E-6
0.1                      968                      5.397471978387257E-6
0.1                      969                      5.3990643945093174E-6
0.1                      970                      5.40065450056412E-6
0.1                      971                      5.4022422965518545E-6
0.1                      972                      5.403840656852929E-6
0.1                      973                      5.405450326111789E-6
0.1                      974                      5.40705801022531E-6
0.1                      975                      5.40866370919325E-6
0.1                      976                      5.41026742301577E-6
0.1                      977                      5.411869151692654E-6
0.1                      978                      5.413468895224281E-6
0.1                      979                      5.415066653610218E-6
0.1                      980                      5.416662426850627E-6
0.1                      981                      5.418256214945671E-6
0.1                      982                      5.419848017895187E-6
0.1                      983                      5.421437835699175E-6
0.1                      984                      5.423025668357636E-6
0.1                      985                      5.424611515870596E-6
0.1                      986                      5.426195378238082E-6
0.1                      987                      5.427777255460095E-6
0.1                      988                      5.429357147536553E-6
0.1                      989                      5.430935054467564E-6
0.1                      990                      5.432510976253156E-6
0.1                      991                      5.434084912893058E-6
0.1                      992                      5.435656864387513E-6
0.1                      993                      5.437226830736603E-6
0.1                      994                      5.438794811940084E-6
0.1                      995                      5.440360807998064E-6
0.1                      996                      5.441924818910517E-6
0.1                      997                      5.443486844677496E-6
0.1                      998                      5.445046885299055E-6
0.1                      999                      5.446604940775033E-6
0.1                      1000                     5.448161011105537E-6
0.1                      1001                     5.449715096290567E-6
0.1                      1002                     5.451267196330097E-6
0.1                      1003                     5.452817311224099E-6
0.1                      1004                     5.454365440972573E-6
0.1                      1005                     5.455911585575655E-6
0.1                      1006                     5.457455745033074E-6
0.1                      1007                     5.458997919345046E-6
0.1                      1008                     5.460538108511572E-6
0.1                      1009                     5.462076312532624E-6
0.1                      1010                     5.463612531408175E-6
0.1                      1011                     5.465146765138145E-6
0.1                      1012                     5.466679013722641E-6
0.1                      1013                     5.468209277161717E-6
0.1                      1014                     5.469737555455131E-6
0.1                      1015                     5.471263848603233E-6
0.1                      1016                     5.472788156605753E-6
0.1                      1017                     5.474310479462692E-6
0.1                      1018                     5.475830817174238E-6
0.1                      1019                     5.477349169740229E-6
0.1                      1020                     5.4788655371607465E-6
0.1                      1021                     5.480379919435791E-6
0.1                      1022                     5.481892316565334E-6
0.1                      1023                     5.483402728549377E-6
0.1                      1024                     5.4849111553878646E-6
0.1                      1025                     5.486417597080852E-6
0.1                      1026                     5.487922053628365E-6
0.1                      1027                     5.489424525030487E-6
0.1                      1028                     5.490925011286972E-6
0.1                      1029                     5.4924235123980105E-6
0.1                      1030                     5.493920028363521E-6
0.1                      1031                     5.4954145591835045E-6
0.1                      1032                     5.496907104858068E-6
0.1                      1033                     5.498397665387131E-6
0.1                      1034                     5.4998862407706125E-6
0.1                      1035                     5.501372831008647E-6
0.1                      1036                     5.502857436101154E-6
0.1                      1037                     5.504340056048214E-6
0.1                      1038                     5.505820690849774E-6
0.1                      1039                     5.50729934050586E-6
0.1                      1040                     5.5087760050163644E-6
0.1                      1041                     5.510250684381341E-6
0.1                      1042                     5.511723378600925E-6
0.1                      1043                     5.513194087674981E-6
0.1                      1044                     5.51466281160351E-6
0.1                      1045                     5.516129550386538E-6
0.1                      1046                     5.517594304024065E-6
0.1                      1047                     5.5190570725160645E-6
0.1                      1048                     5.520517855862645E-6
0.1                      1049                     5.521976654063697E-6
0.1                      1050                     5.5234334671192215E-6
0.1                      1051                     5.5248882950292724E-6
0.1                      1052                     5.52634113779385E-6
0.1                      1053                     5.527791995412872E-6
0.1                      1054                     5.529240867886421E-6
0.1                      1055                     5.53068775521447E-6
0.1                      1056                     5.532132657397017E-6
0.1                      1057                     5.533575574434091E-6
0.1                      1058                     5.535016506325556E-6
0.1                      1059                     5.53645545307171E-6
0.1                      1060                     5.537892414672201E-6
0.1                      1061                     5.539327391127326E-6
0.1                      1062                     5.540760382436843E-6
0.1                      1063                     5.542191388600913E-6
0.1                      1064                     5.543620409619428E-6
0.1                      1065                     5.545047445492415E-6
0.1                      1066                     5.546472496220065E-6
0.1                      1067                     5.547895561802132E-6
0.1                      1068                     5.5493166422386985E-6
0.1                      1069                     5.550735737529792E-6
0.1                      1070                     5.5521528476752755E-6
0.1                      1071                     5.553567972675286E-6
0.1                      1072                     5.554981112529958E-6
0.1                      1073                     5.5563922672390216E-6
0.1                      1074                     5.557801436802611E-6
0.1                      1075                     5.559208621220619E-6
0.1                      1076                     5.560613820493153E-6
0.1                      1077                     5.562017034620241E-6
0.1                      1078                     5.5634182636017464E-6
0.1                      1079                     5.564817507437833E-6
0.1                      1080                     5.566214766128418E-6
0.1                      1081                     5.567610039673476E-6
0.1                      1082                     5.569003328073142E-6
0.1                      1083                     5.570394631327198E-6
0.1                      1084                     5.571783949435727E-6
0.1                      1085                     5.5731712823988094E-6
0.1                      1086                     5.574556630216364E-6
0.1                      1087                     5.575939992888445E-6
0.1                      1088                     5.577321370414971E-6
0.1                      1089                     5.578700762796132E-6
0.1                      1090                     5.580078170031738E-6
0.1                      1091                     5.581453592121735E-6
0.1                      1092                     5.582827029066258E-6
0.1                      1093                     5.584198480865389E-6
0.1                      1094                     5.585567947519074E-6
0.1                      1095                     5.586935429027041E-6
0.1                      1096                     5.58830092538967E-6
0.1                      1097                     5.589664436606771E-6
0.1                      1098                     5.591025962678264E-6
0.1                      1099                     5.592385503604499E-6
0.1                      1100                     5.593743059385017E-6
0.1                      1101                     5.595098630020116E-6
0.1                      1102                     5.596452215509632E-6
0.1                      1103                     5.597803815853865E-6
0.1                      1104                     5.59915343105238E-6
0.1                      1105                     5.600501061105476E-6
0.1                      1106                     5.601846706013044E-6
0.1                      1107                     5.603190365775112E-6
0.1                      1108                     5.604532040391733E-6
0.1                      1109                     5.605871729862799E-6
0.1                      1110                     5.607209434188419E-6
0.1                      1111                     5.6085451533684834E-6
0.1                      1112                     5.6098788874030204E-6
0.1                      1113                     5.611210636292165E-6
0.1                      1114                     5.612540400035782E-6
0.1                      1115                     5.613868178633898E-6
0.1                      1116                     5.61519397208646E-6
0.1                      1117                     5.616517780393629E-6
0.1                      1118                     5.617839603555162E-6
0.1                      1119                     5.6191594415712755E-6
0.1                      1120                     5.6204772944419155E-6
0.1                      1121                     5.6217931621669736E-6
0.1                      1122                     5.623107044746585E-6
0.1                      1123                     5.624418942180669E-6
0.1                      1124                     5.625728854469279E-6
0.1                      1125                     5.627036781612416E-6
0.1                      1126                     5.628342723609998E-6
0.1                      1127                     5.629646680462079E-6
0.1                      1128                     5.630948652168795E-6
0.1                      1129                     5.632248638729847E-6
0.1                      1130                     5.633546640145508E-6
0.1                      1131                     5.634842656415559E-6
0.1                      1132                     5.636136687540191E-6
0.1                      1133                     5.637441151850388E-6
0.1                      1134                     5.638762869832628E-6
0.1                      1135                     5.640082991372353E-6
0.1                      1136                     5.641401516469455E-6
0.1                      1137                     5.642718445123907E-6
0.1                      1138                     5.644033777335789E-6
0.1                      1139                     5.645347513105048E-6
0.1                      1140                     5.646659652431819E-6
0.1                      1141                     5.647970195315778E-6
0.1                      1142                     5.6492791417573295E-6
0.1                      1143                     5.650586491756204E-6
0.1                      1144                     5.651892245312536E-6
0.1                      1145                     5.653196402426218E-6
0.1                      1146                     5.654498963097277E-6
0.1                      1147                     5.655799927325794E-6
0.1                      1148                     5.657099295111687E-6
0.1                      1149                     5.6583970664549575E-6
0.1                      1150                     5.659693241355686E-6
0.1                      1151                     5.6609878198137366E-6
0.1                      1152                     5.6622808018292996E-6
0.1                      1153                     5.663572187402131E-6
0.1                      1154                     5.664861976532447E-6
0.1                      1155                     5.666150169220168E-6
0.1                      1156                     5.66743676546521E-6
0.1                      1157                     5.668721765267684E-6
0.1                      1158                     5.670005168627616E-6
0.1                      1159                     5.671286975544924E-6
0.1                      1160                     5.6725671860196095E-6
0.1                      1161                     5.6738458000516715E-6
0.1                      1162                     5.6751228176412185E-6
0.1                      1163                     5.676398238788115E-6
0.1                      1164                     5.677672063492416E-6
0.1                      1165                     5.678944291754066E-6
0.1                      1166                     5.680214923573201E-6
0.1                      1167                     5.681483958949686E-6
0.1                      1168                     5.682751397883575E-6
0.1                      1169                     5.684017240374921E-6
0.1                      1170                     5.685281486423645E-6
0.1                      1171                     5.686544136029718E-6
0.1                      1172                     5.687805189193249E-6
0.1                      1173                     5.68906464591413E-6
0.1                      1174                     5.690322506192414E-6
0.1                      1175                     5.6915787700280755E-6
0.1                      1176                     5.692833437421195E-6
0.1                      1177                     5.694086508371691E-6
0.1                      1178                     5.695337982879591E-6
0.1                      1179                     5.696587860944921E-6
0.1                      1180                     5.697836142567683E-6
0.1                      1181                     5.699082827747794E-6
0.1                      1182                     5.7003279164852825E-6
0.1                      1183                     5.70157140878012E-6
0.1                      1184                     5.702813304632443E-6
0.1                      1185                     5.7040536040421695E-6
0.1                      1186                     5.705292307009273E-6
0.1                      1187                     5.70652941353378E-6
0.1                      1188                     5.707764923615637E-6
0.1                      1189                     5.7089988372549245E-6
0.1                      1190                     5.7102311544517245E-6
0.1                      1191                     5.711461875205766E-6
0.1                      1192                     5.712690999517292E-6
0.1                      1193                     5.713918527386168E-6
0.1                      1194                     5.715144458812475E-6
0.1                      1195                     5.716368793796267E-6
0.1                      1196                     5.717591532337381E-6
0.1                      1197                     5.718812674435872E-6
0.1                      1198                     5.720032220091713E-6
0.1                      1199                     5.721250169305066E-6
0.1                      1200                     5.722466522075796E-6
0.1                      1201                     5.7236812784038755E-6
0.1                      1202                     5.724894438289386E-6
0.1                      1203                     5.726106001732327E-6
0.1                      1204                     5.727315968732591E-6
0.1                      1205                     5.728524339290367E-6
0.1                      1206                     5.729731113405465E-6
0.1                      1207                     5.730936291077995E-6
0.1                      1208                     5.732139872307901E-6
0.1                      1209                     5.733341857095238E-6
0.1                      1210                     5.734542245439871E-6
0.1                      1211                     5.735741037341988E-6
0.1                      1212                     5.736938232801564E-6
0.1                      1213                     5.738133831818462E-6
0.1                      1214                     5.739327834392791E-6
0.1                      1215                     5.740520240524524E-6
0.1                      1216                     5.74171105021358E-6
0.1                      1217                     5.742900263460175E-6
0.1                      1218                     5.744087880264092E-6
0.1                      1219                     5.745273900625413E-6
0.1                      1220                     5.746458324544111E-6
0.1                      1221                     5.74764115202024E-6
0.1                      1222                     5.748822383053718E-6
0.1                      1223                     5.750002017644628E-6
0.1                      1224                     5.751180055792995E-6
0.1                      1225                     5.752356497498685E-6
0.1                      1226                     5.75353134276186E-6
0.1                      1227                     5.754704591582412E-6
0.1                      1228                     5.755876243960232E-6
0.1                      1229                     5.757046299895591E-6
0.1                      1230                     5.758214759388273E-6
0.1                      1231                     5.759381622438413E-6
0.1                      1232                     5.760546889045957E-6
0.1                      1233                     5.7617105592109045E-6
0.1                      1234                     5.762872632933283E-6
0.1                      1235                     5.764033110212984E-6
0.1                      1236                     5.765191991050035E-6
0.1                      1237                     5.766349275444571E-6
0.1                      1238                     5.767504963396537E-6
0.1                      1239                     5.768659054905854E-6
0.1                      1240                     5.769811549972574E-6
0.1                      1241                     5.770962448596671E-6
0.1                      1242                     5.7721117507781715E-6
0.1                      1243                     5.77325945651713E-6
0.1                      1244                     5.774405565813466E-6
0.1                      1245                     5.775550078667205E-6
0.1                      1246                     5.776692995078294E-6
0.1                      1247                     5.777834315046841E-6
0.1                      1248                     5.778974038572765E-6
0.1                      1249                     5.780112165656146E-6
0.1                      1250                     5.781248696296851E-6
0.1                      1251                     5.782383630495013E-6
0.1                      1252                     5.7835169682504705E-6
0.1                      1253                     5.784648709563413E-6
0.1                      1254                     5.785778854433787E-6
0.1                      1255                     5.786907402861483E-6
0.1                      1256                     5.7880343548466105E-6
0.1                      1257                     5.789159710389114E-6
0.1                      1258                     5.790283469489076E-6
0.1                      1259                     5.791405632146388E-6
0.1                      1260                     5.792526198361103E-6
0.1                      1261                     5.793645168133304E-6
0.1                      1262                     5.794762541462827E-6
0.1                      1263                     5.795878318349754E-6
0.1                      1264                     5.796992498794084E-6
0.1                      1265                     5.798105082795792E-6
0.1                      1266                     5.799216070354957E-6
0.1                      1267                     5.800325461471472E-6
0.1                      1268                     5.801433256145418E-6
0.1                      1269                     5.802539454376768E-6
0.1                      1270                     5.8036440561654945E-6
0.1                      1271                     5.804747061511598E-6
0.1                      1272                     5.805848470415132E-6
0.1                      1273                     5.806948282876151E-6
0.1                      1274                     5.808046498894439E-6
0.1                      1275                     5.8091431184701845E-6
0.1                      1276                     5.810238141603361E-6
0.1                      1277                     5.811331568293887E-6
0.1                      1278                     5.81242339854179E-6
0.1                      1279                     5.813513632347124E-6
0.1                      1280                     5.814602269709943E-6
0.1                      1281                     5.81568931063003E-6
0.1                      1282                     5.8167747551075486E-6
0.1                      1283                     5.817858603142525E-6
0.1                      1284                     5.818940854734851E-6
0.1                      1285                     5.82002150988458E-6
0.1                      1286                     5.821100568591795E-6
0.1                      1287                     5.822178030856333E-6
0.1                      1288                     5.823253896678301E-6
0.1                      1289                     5.824328166057646E-6
0.1                      1290                     5.8254008389943405E-6
0.1                      1291                     5.826471915488466E-6
0.1                      1292                     5.827541395539995E-6
0.1                      1293                     5.828609279148956E-6
0.1                      1294                     5.829682920424937E-6
0.1                      1295                     5.830772248279121E-6
0.1                      1296                     5.831860282550579E-6
0.1                      1297                     5.832947023239282E-6
0.1                      1298                     5.834032470345313E-6
0.1                      1299                     5.835116623868617E-6
0.1                      1300                     5.836199483809113E-6
0.1                      1301                     5.837281050166909E-6
0.1                      1302                     5.8383613229419785E-6
0.1                      1303                     5.839440302134294E-6
0.1                      1304                     5.840517987743855E-6
0.1                      1305                     5.841594379770717E-6
0.1                      1306                     5.842669478214744E-6
0.1                      1307                     5.84374328307626E-6
0.1                      1308                     5.844815794354806E-6
0.1                      1309                     5.845887012050733E-6
0.1                      1310                     5.846956936163961E-6
0.1                      1311                     5.848025566694353E-6
0.1                      1312                     5.8490929036421E-6
0.1                      1313                     5.850158947007039E-6
0.1                      1314                     5.851223696789359E-6
0.1                      1315                     5.852287152988817E-6
0.1                      1316                     5.853349315605548E-6
0.1                      1317                     5.854410184639579E-6
0.1                      1318                     5.855469760090938E-6
0.1                      1319                     5.8565280419594886E-6
0.1                      1320                     5.8575850302453394E-6
0.1                      1321                     5.858640724948409E-6
0.1                      1322                     5.859695126068779E-6
0.1                      1323                     5.8607482336063956E-6
0.1                      1324                     5.861800047561312E-6
0.1                      1325                     5.862850567933447E-6
0.1                      1326                     5.863899794722937E-6
0.1                      1327                     5.864947727929565E-6
0.1                      1328                     5.865994367553493E-6
0.1                      1329                     5.867039713594748E-6
0.1                      1330                     5.868083766053195E-6
0.1                      1331                     5.869126524928969E-6
0.1                      1332                     5.870167990222017E-6
0.1                      1333                     5.871208161932229E-6
0.1                      1334                     5.87224704005985E-6
0.1                      1335                     5.873284624604609E-6
0.1                      1336                     5.874320915566722E-6
0.1                      1337                     5.875355912946054E-6
0.1                      1338                     5.876389616742687E-6
0.1                      1339                     5.877422026956538E-6
0.1                      1340                     5.8784531435876356E-6
0.1                      1341                     5.879482966636115E-6
0.1                      1342                     5.880511496101758E-6
0.1                      1343                     5.881538731984648E-6
0.1                      1344                     5.882564674284838E-6
0.1                      1345                     5.883589323002302E-6
0.1                      1346                     5.884612678137065E-6
0.1                      1347                     5.885634739689048E-6
0.1                      1348                     5.886655507658303E-6
0.1                      1349                     5.887674982044832E-6
0.1                      1350                     5.888693162848661E-6
0.1                      1351                     5.889710050069737E-6
0.1                      1352                     5.890725643708058E-6
0.1                      1353                     5.891739943763598E-6
0.1                      1354                     5.89275295023652E-6
0.1                      1355                     5.893764663126634E-6
0.1                      1356                     5.894775082433966E-6
0.1                      1357                     5.895784208158599E-6
0.1                      1358                     5.896792040300532E-6
0.1                      1359                     5.897798578859766E-6
0.1                      1360                     5.898803823836191E-6
0.1                      1361                     5.8998077752298625E-6
0.1                      1362                     5.900810433040888E-6
0.1                      1363                     5.901811797269106E-6
0.1                      1364                     5.902811867914651E-6
0.1                      1365                     5.903810644977388E-6
0.1                      1366                     5.904808128457425E-6
0.1                      1367                     5.905804318354736E-6
0.1                      1368                     5.9067992146693735E-6
0.1                      1369                     5.907792817401149E-6
0.1                      1370                     5.908785126550279E-6
0.1                      1371                     5.909776142116601E-6
0.1                      1372                     5.910765864100223E-6
0.1                      1373                     5.911754292501172E-6
0.1                      1374                     5.912741427319313E-6
0.1                      1375                     5.913727268554728E-6
0.1                      1376                     5.914711816207361E-6
0.1                      1377                     5.915695070277376E-6
0.1                      1378                     5.916677030764529E-6
0.1                      1379                     5.917657697669117E-6
0.1                      1380                     5.918637070990816E-6
0.1                      1381                     5.919615150729843E-6
0.1                      1382                     5.920591936886115E-6
0.1                      1383                     5.921567429459688E-6
0.1                      1384                     5.922541628450507E-6
0.1                      1385                     5.9235145338585714E-6
0.1                      1386                     5.9244861456839095E-6
0.1                      1387                     5.925456463926548E-6
0.1                      1388                     5.926425488586486E-6
0.1                      1389                     5.927393219663535E-6
0.1                      1390                     5.928359657157939E-6
0.1                      1391                     5.929324801069643E-6
0.1                      1392                     5.930288651398593E-6
0.1                      1393                     5.931251208144789E-6
0.1                      1394                     5.932212471308285E-6
0.1                      1395                     5.933172440889E-6
0.1                      1396                     5.934131116886989E-6
0.1                      1397                     5.93508849930225E-6
0.1                      1398                     5.936044588134758E-6
0.1                      1399                     5.936999383384593E-6
0.1                      1400                     5.937952885051674E-6
0.1                      1401                     5.938905093135974E-6
0.1                      1402                     5.93985600763752E-6
0.1                      1403                     5.940805628556421E-6
0.1                      1404                     5.941753955892594E-6
0.1                      1405                     5.942700989645879E-6
0.1                      1406                     5.943646729816626E-6
0.1                      1407                     5.944591176404538E-6
0.1                      1408                     5.945534329409696E-6
0.1                      1409                     5.946476188832181E-6
0.1                      1410                     5.9474167546718585E-6
