% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:50
% Table:              TCE_reacted lg = 7 - tce_reacted_mass (tce_reacted_mass)
% lowPM_per              t (s)                    The reacted TCE (mol/m)
1.0E-17                  612                      4.674143718825635E-6
1.0E-17                  613                      4.676704885377424E-6
1.0E-17                  614                      4.679261677581134E-6
1.0E-17                  615                      4.68181409543682E-6
1.0E-17                  616                      4.684362138944535E-6
1.0E-17                  617                      4.686905808104009E-6
1.0E-17                  618                      4.689445102915512E-6
1.0E-17                  619                      4.691980023378964E-6
1.0E-17                  620                      4.694510569494363E-6
1.0E-17                  621                      4.6970367412614675E-6
1.0E-17                  622                      4.69955853868071E-6
1.0E-17                  623                      4.702075961751846E-6
1.0E-17                  624                      4.70458901047493E-6
1.0E-17                  625                      4.7070976848499085E-6
1.0E-17                  626                      4.709601984876862E-6
1.0E-17                  627                      4.712101910555629E-6
1.0E-17                  628                      4.714597461886452E-6
1.0E-17                  629                      4.717088638869115E-6
1.0E-17                  630                      4.719575441503753E-6
1.0E-17                  631                      4.722057869790231E-6
1.0E-17                  632                      4.724535923728685E-6
1.0E-17                  633                      4.727009603319087E-6
1.0E-17                  634                      4.7294789085614096E-6
1.0E-17                  635                      4.731943839455762E-6
1.0E-17                  636                      4.734404396001819E-6
1.0E-17                  637                      4.736860578199932E-6
1.0E-17                  638                      4.739312386049967E-6
1.0E-17                  639                      4.74175981955195E-6
1.0E-17                  640                      4.744202878705935E-6
1.0E-17                  641                      4.746641563511679E-6
1.0E-17                  642                      4.7490758739695605E-6
1.0E-17                  643                      4.7515058100791195E-6
1.0E-17                  644                      4.753931371840708E-6
1.0E-17                  645                      4.756352559254245E-6
1.0E-17                  646                      4.758769372319703E-6
1.0E-17                  647                      4.761181811037055E-6
1.0E-17                  648                      4.763589875406382E-6
1.0E-17                  649                      4.765993565427495E-6
1.0E-17                  650                      4.7683928811008815E-6
1.0E-17                  651                      4.77079339993635E-6
1.0E-17                  652                      4.773218099285393E-6
1.0E-17                  653                      4.775639256020373E-6
1.0E-17                  654                      4.778056870141314E-6
1.0E-17                  655                      4.7804709416483814E-6
1.0E-17                  656                      4.782881470541601E-6
1.0E-17                  657                      4.78528845682062E-6
1.0E-17                  658                      4.7876919004857105E-6
1.0E-17                  659                      4.790091801536953E-6
1.0E-17                  660                      4.79248815997405E-6
1.0E-17                  661                      4.794880975797272E-6
1.0E-17                  662                      4.797270249006321E-6
1.0E-17                  663                      4.799655979601658E-6
1.0E-17                  664                      4.8020381675829035E-6
1.0E-17                  665                      4.804416812950247E-6
1.0E-17                  666                      4.806791915703472E-6
1.0E-17                  667                      4.809163475842903E-6
1.0E-17                  668                      4.811531493368134E-6
1.0E-17                  669                      4.813895968279464E-6
1.0E-17                  670                      4.816256900576864E-6
1.0E-17                  671                      4.8186142902603625E-6
1.0E-17                  672                      4.8209681373297965E-6
1.0E-17                  673                      4.823318441785112E-6
1.0E-17                  674                      4.825665203626688E-6
1.0E-17                  675                      4.828008422854145E-6
1.0E-17                  676                      4.830348099467673E-6
1.0E-17                  677                      4.832684233467273E-6
1.0E-17                  678                      4.835016824852889E-6
1.0E-17                  679                      4.837345873624413E-6
1.0E-17                  680                      4.839671379782063E-6
1.0E-17                  681                      4.841993343325784E-6
1.0E-17                  682                      4.844311764255277E-6
1.0E-17                  683                      4.8466266425709775E-6
1.0E-17                  684                      4.848937978272586E-6
1.0E-17                  685                      4.851245771360428E-6
1.0E-17                  686                      4.8535500218341244E-6
1.0E-17                  687                      4.855850729694E-6
1.0E-17                  688                      4.858147894939757E-6
1.0E-17                  689                      4.860441517571612E-6
1.0E-17                  690                      4.862731597589403E-6
1.0E-17                  691                      4.865018134993156E-6
1.0E-17                  692                      4.867301129783062E-6
1.0E-17                  693                      4.869580581958957E-6
1.0E-17                  694                      4.8718564915209775E-6
1.0E-17                  695                      4.8741288584689335E-6
1.0E-17                  696                      4.876397682802744E-6
1.0E-17                  697                      4.878662964522869E-6
1.0E-17                  698                      4.880924703628821E-6
1.0E-17                  699                      4.883182900120925E-6
1.0E-17                  700                      4.885437553998965E-6
1.0E-17                  701                      4.887688665262995E-6
1.0E-17                  702                      4.889936233913123E-6
1.0E-17                  703                      4.892180259949132E-6
1.0E-17                  704                      4.894420743371483E-6
1.0E-17                  705                      4.89665768417958E-6
1.0E-17                  706                      4.898891082373775E-6
1.0E-17                  707                      4.901120937954014E-6
1.0E-17                  708                      4.903347250920242E-6
1.0E-17                  709                      4.905570021272596E-6
1.0E-17                  710                      4.907789249010777E-6
1.0E-17                  711                      4.91000493413511E-6
1.0E-17                  712                      4.912217076645352E-6
1.0E-17                  713                      4.914425676541746E-6
1.0E-17                  714                      4.916630733824129E-6
1.0E-17                  715                      4.918832248492557E-6
1.0E-17                  716                      4.921030220547028E-6
1.0E-17                  717                      4.923224649987435E-6
1.0E-17                  718                      4.925415536813967E-6
1.0E-17                  719                      4.927602881026299E-6
1.0E-17                  720                      4.929786682624892E-6
1.0E-17                  721                      4.931966941609366E-6
1.0E-17                  722                      4.934143657979966E-6
1.0E-17                  723                      4.936316831736555E-6
1.0E-17                  724                      4.938486462879079E-6
1.0E-17                  725                      4.940652551407729E-6
1.0E-17                  726                      4.942815097322368E-6
1.0E-17                  727                      4.944974100623106E-6
1.0E-17                  728                      4.947129561309698E-6
1.0E-17                  729                      4.949281479382469E-6
1.0E-17                  730                      4.951429854841094E-6
1.0E-17                  731                      4.953574687686007E-6
1.0E-17                  732                      4.9557260508008435E-6
1.0E-17                  733                      4.957888081079419E-6
1.0E-17                  734                      4.960047156788491E-6
1.0E-17                  735                      4.96220327792803E-6
1.0E-17                  736                      4.964356444497875E-6
1.0E-17                  737                      4.966506656498216E-6
1.0E-17                  738                      4.968653913929106E-6
1.0E-17                  739                      4.970798216790437E-6
1.0E-17                  740                      4.97293956508202E-6
1.0E-17                  741                      4.975077958804233E-6
1.0E-17                  742                      4.977213397956888E-6
1.0E-17                  743                      4.9793458825399565E-6
1.0E-17                  744                      4.981475412553439E-6
1.0E-17                  745                      4.9836019879974174E-6
1.0E-17                  746                      4.985725608871701E-6
1.0E-17                  747                      4.987846275176616E-6
1.0E-17                  748                      4.989963986911809E-6
1.0E-17                  749                      4.992078744077525E-6
1.0E-17                  750                      4.9941905466736E-6
1.0E-17                  751                      4.996299394700252E-6
1.0E-17                  752                      4.998405288157346E-6
1.0E-17                  753                      5.00050822704488E-6
1.0E-17                  754                      5.002608211362747E-6
1.0E-17                  755                      5.004705241111056E-6
1.0E-17                  756                      5.006799316289914E-6
1.0E-17                  757                      5.0088904368991586E-6
1.0E-17                  758                      5.010978602938953E-6
1.0E-17                  759                      5.013063814409026E-6
1.0E-17                  760                      5.015146071309676E-6
1.0E-17                  761                      5.0172253736404954E-6
1.0E-17                  762                      5.019301721402082E-6
1.0E-17                  763                      5.021375114594136E-6
1.0E-17                  764                      5.023445553216523E-6
1.0E-17                  765                      5.025513037269162E-6
1.0E-17                  766                      5.027577566752458E-6
1.0E-17                  767                      5.029639141666196E-6
1.0E-17                  768                      5.031697762010402E-6
1.0E-17                  769                      5.033753427784968E-6
1.0E-17                  770                      5.035806138989894E-6
1.0E-17                  771                      5.037855895625423E-6
1.0E-17                  772                      5.039902697691394E-6
1.0E-17                  773                      5.0419465451877784E-6
1.0E-17                  774                      5.043987438114523E-6
1.0E-17                  775                      5.046025376471709E-6
1.0E-17                  776                      5.0480603602593625E-6
1.0E-17                  777                      5.05009238947762E-6
1.0E-17                  778                      5.052121464126102E-6
1.0E-17                  779                      5.054147584205215E-6
1.0E-17                  780                      5.056170749714742E-6
1.0E-17                  781                      5.058190960654656E-6
1.0E-17                  782                      5.060208217025038E-6
1.0E-17                  783                      5.062222518825753E-6
1.0E-17                  784                      5.064233866056963E-6
1.0E-17                  785                      5.066242258718696E-6
1.0E-17                  786                      5.06824769681087E-6
1.0E-17                  787                      5.070250180333458E-6
1.0E-17                  788                      5.072249709286541E-6
1.0E-17                  789                      5.074246283669903E-6
1.0E-17                  790                      5.07623990348376E-6
1.0E-17                  791                      5.078230568728086E-6
1.0E-17                  792                      5.080218279403042E-6
1.0E-17                  793                      5.082203035508277E-6
1.0E-17                  794                      5.084184837043899E-6
1.0E-17                  795                      5.086163684010016E-6
1.0E-17                  796                      5.088139576406601E-6
1.0E-17                  797                      5.090112514233628E-6
1.0E-17                  798                      5.092082497491177E-6
1.0E-17                  799                      5.0940495261790316E-6
1.0E-17                  800                      5.096013600297436E-6
1.0E-17                  801                      5.097974719846119E-6
1.0E-17                  802                      5.099932884825432E-6
1.0E-17                  803                      5.1018880952350516E-6
1.0E-17                  804                      5.103840351075166E-6
1.0E-17                  805                      5.105789652345695E-6
1.0E-17                  806                      5.107735999046746E-6
1.0E-17                  807                      5.109679391178184E-6
1.0E-17                  808                      5.111619828740036E-6
1.0E-17                  809                      5.113557311732438E-6
1.0E-17                  810                      5.115491840155254E-6
1.0E-17                  811                      5.1174234140084025E-6
1.0E-17                  812                      5.119352033292128E-6
1.0E-17                  813                      5.121295750216547E-6
1.0E-17                  814                      5.123245618506353E-6
1.0E-17                  815                      5.125193185848235E-6
1.0E-17                  816                      5.127138452242354E-6
1.0E-17                  817                      5.129081417688602E-6
1.0E-17                  818                      5.131022082186952E-6
1.0E-17                  819                      5.132960445737648E-6
1.0E-17                  820                      5.134896508340555E-6
1.0E-17                  821                      5.136830269995374E-6
1.0E-17                  822                      5.13876173070262E-6
1.0E-17                  823                      5.140690890462023E-6
1.0E-17                  824                      5.142617749273582E-6
1.0E-17                  825                      5.144542307137297E-6
1.0E-17                  826                      5.146464564053304E-6
1.0E-17                  827                      5.1483845200214675E-6
1.0E-17                  828                      5.150302175041733E-6
1.0E-17                  829                      5.152217529114236E-6
1.0E-17                  830                      5.154130582238868E-6
1.0E-17                  831                      5.156041334415792E-6
1.0E-17                  832                      5.157949785644818E-6
1.0E-17                  833                      5.159855935926055E-6
1.0E-17                  834                      5.161759785259393E-6
1.0E-17                  835                      5.1636613336449966E-6
1.0E-17                  836                      5.165560581082892E-6
1.0E-17                  837                      5.167457527572835E-6
1.0E-17                  838                      5.169352173115015E-6
1.0E-17                  839                      5.171244517709271E-6
1.0E-17                  840                      5.1731345613558995E-6
1.0E-17                  841                      5.175022304054603E-6
1.0E-17                  842                      5.17690774580549E-6
1.0E-17                  843                      5.178790886608588E-6
1.0E-17                  844                      5.180671726463923E-6
1.0E-17                  845                      5.182550265371387E-6
1.0E-17                  846                      5.184426503331008E-6
1.0E-17                  847                      5.1863004403427575E-6
1.0E-17                  848                      5.188172076406853E-6
1.0E-17                  849                      5.190041411523078E-6
1.0E-17                  850                      5.1919084456914595E-6
1.0E-17                  851                      5.193773178912024E-6
1.0E-17                  852                      5.195635611184745E-6
1.0E-17                  853                      5.1974957425097036E-6
1.0E-17                  854                      5.199353572886818E-6
1.0E-17                  855                      5.201209102316198E-6
1.0E-17                  856                      5.203062330797734E-6
1.0E-17                  857                      5.204913258331344E-6
1.0E-17                  858                      5.206761884917274E-6
1.0E-17                  859                      5.208608210555387E-6
1.0E-17                  860                      5.2104522352456565E-6
1.0E-17                  861                      5.212293958988055E-6
1.0E-17                  862                      5.214133381782664E-6
1.0E-17                  863                      5.215970503629429E-6
1.0E-17                  864                      5.217805324528405E-6
1.0E-17                  865                      5.219637844479564E-6
1.0E-17                  866                      5.221468063482961E-6
1.0E-17                  867                      5.223295981538541E-6
1.0E-17                  868                      5.225121598646278E-6
1.0E-17                  869                      5.22694491480617E-6
1.0E-17                  870                      5.2287659300182465E-6
1.0E-17                  871                      5.2305846442826415E-6
1.0E-17                  872                      5.2324010575991115E-6
1.0E-17                  873                      5.234215169967738E-6
1.0E-17                  874                      5.236026981388602E-6
1.0E-17                  875                      5.237836491861568E-6
1.0E-17                  876                      5.239643701386771E-6
1.0E-17                  877                      5.2414486099642665E-6
1.0E-17                  878                      5.243251217593837E-6
1.0E-17                  879                      5.245051524275618E-6
1.0E-17                  880                      5.246849530009663E-6
1.0E-17                  881                      5.2486452347957565E-6
1.0E-17                  882                      5.2504386386340875E-6
1.0E-17                  883                      5.252229741524575E-6
1.0E-17                  884                      5.254018543467354E-6
1.0E-17                  885                      5.255805044462181E-6
1.0E-17                  886                      5.257589244509354E-6
1.0E-17                  887                      5.259371143608602E-6
1.0E-17                  888                      5.261150741760033E-6
1.0E-17                  889                      5.262928038963648E-6
1.0E-17                  890                      5.264703035219419E-6
1.0E-17                  891                      5.266475730527427E-6
1.0E-17                  892                      5.2682461248877005E-6
1.0E-17                  893                      5.270014218300049E-6
1.0E-17                  894                      5.271780010764553E-6
1.0E-17                  895                      5.273543502281268E-6
1.0E-17                  896                      5.275304692850248E-6
1.0E-17                  897                      5.277063582471411E-6
1.0E-17                  898                      5.278820171144731E-6
1.0E-17                  899                      5.2805744588702605E-6
1.0E-17                  900                      5.2823264456479196E-6
1.0E-17                  901                      5.284076131477789E-6
1.0E-17                  902                      5.285823516359734E-6
1.0E-17                  903                      5.287568600294051E-6
1.0E-17                  904                      5.289311383280498E-6
1.0E-17                  905                      5.291051865319047E-6
1.0E-17                  906                      5.292790046409888E-6
1.0E-17                  907                      5.294525926552858E-6
1.0E-17                  908                      5.296259505748011E-6
1.0E-17                  909                      5.297990783995348E-6
1.0E-17                  910                      5.299719761294949E-6
1.0E-17                  911                      5.3014464376466524E-6
1.0E-17                  912                      5.303170813050566E-6
1.0E-17                  913                      5.304892887506718E-6
1.0E-17                  914                      5.30661266101489E-6
1.0E-17                  915                      5.3083301335753814E-6
1.0E-17                  916                      5.310045305188029E-6
1.0E-17                  917                      5.311758175852941E-6
1.0E-17                  918                      5.313468745569874E-6
1.0E-17                  919                      5.315177014339072E-6
1.0E-17                  920                      5.316882982160561E-6
1.0E-17                  921                      5.31858664903418E-6
1.0E-17                  922                      5.320288014959846E-6
1.0E-17                  923                      5.321987079937859E-6
1.0E-17                  924                      5.323683843967919E-6
1.0E-17                  925                      5.32537830705038E-6
1.0E-17                  926                      5.327070469184834E-6
1.0E-17                  927                      5.328760330371526E-6
1.0E-17                  928                      5.330447890610428E-6
1.0E-17                  929                      5.332133149901433E-6
1.0E-17                  930                      5.333816108244729E-6
1.0E-17                  931                      5.335496765640073E-6
1.0E-17                  932                      5.33717512208779E-6
1.0E-17                  933                      5.33885117758761E-6
1.0E-17                  934                      5.340524932139585E-6
1.0E-17                  935                      5.342196385743744E-6
1.0E-17                  936                      5.3438655384000595E-6
1.0E-17                  937                      5.345532390108721E-6
1.0E-17                  938                      5.34719694086943E-6
1.0E-17                  939                      5.3488591906823224E-6
1.0E-17                  940                      5.3505191395474255E-6
1.0E-17                  941                      5.352176787464766E-6
1.0E-17                  942                      5.353832134434209E-6
1.0E-17                  943                      5.355485180455889E-6
1.0E-17                  944                      5.357135925529753E-6
1.0E-17                  945                      5.358784369655773E-6
1.0E-17                  946                      5.360430512833976E-6
1.0E-17                  947                      5.36207435506439E-6
1.0E-17                  948                      5.363715896346987E-6
1.0E-17                  949                      5.3653551366817135E-6
1.0E-17                  950                      5.366992076068759E-6
1.0E-17                  951                      5.368626714507879E-6
1.0E-17                  952                      5.37025905199921E-6
1.0E-17                  953                      5.371889088542805E-6
1.0E-17                  954                      5.373516824138476E-6
1.0E-17                  955                      5.37514225878633E-6
1.0E-17                  956                      5.376765392486448E-6
1.0E-17                  957                      5.378386225238723E-6
1.0E-17                  958                      5.380004757043181E-6
1.0E-17                  959                      5.381620987899823E-6
1.0E-17                  960                      5.383234917808621E-6
1.0E-17                  961                      5.384846546769656E-6
1.0E-17                  962                      5.386455874782848E-6
1.0E-17                  963                      5.388062901848223E-6
1.0E-17                  964                      5.389667627965782E-6
1.0E-17                  965                      5.391270053135632E-6
1.0E-17                  966                      5.392870177357503E-6
1.0E-17                  967                      5.394468000631612E-6
1.0E-17                  968                      5.396063522957877E-6
1.0E-17                  969                      5.3976567443364066E-6
1.0E-17                  970                      5.39924766476712E-6
1.0E-17                  971                      5.400836284249989E-6
1.0E-17                  972                      5.402422602785069E-6
1.0E-17                  973                      5.404006620372305E-6
1.0E-17                  974                      5.405593336776162E-6
1.0E-17                  975                      5.407199114416684E-6
1.0E-17                  976                      5.408802914828035E-6
1.0E-17                  977                      5.4104047380105396E-6
1.0E-17                  978                      5.412004583963792E-6
1.0E-17                  979                      5.413602452687981E-6
1.0E-17                  980                      5.415198344183107E-6
1.0E-17                  981                      5.416792258449224E-6
1.0E-17                  982                      5.41838419548617E-6
1.0E-17                  983                      5.41997415529408E-6
1.0E-17                  984                      5.421562137872927E-6
1.0E-17                  985                      5.423148143222684E-6
1.0E-17                  986                      5.424732171343432E-6
1.0E-17                  987                      5.426314222235063E-6
1.0E-17                  988                      5.427894295897658E-6
1.0E-17                  989                      5.429472392331109E-6
1.0E-17                  990                      5.431048511535415E-6
1.0E-17                  991                      5.43262265351074E-6
1.0E-17                  992                      5.434194818257083E-6
1.0E-17                  993                      5.435765005774228E-6
1.0E-17                  994                      5.437333216062309E-6
1.0E-17                  995                      5.438899449121355E-6
1.0E-17                  996                      5.440463704951229E-6
1.0E-17                  997                      5.442025983552176E-6
1.0E-17                  998                      5.4435862849239246E-6
1.0E-17                  999                      5.445144609066691E-6
1.0E-17                  1000                     5.446700955980314E-6
1.0E-17                  1001                     5.448255325664873E-6
1.0E-17                  1002                     5.4498077181203966E-6
1.0E-17                  1003                     5.451358133346803E-6
1.0E-17                  1004                     5.4529065713442005E-6
1.0E-17                  1005                     5.454453032112481E-6
1.0E-17                  1006                     5.455997515651644E-6
1.0E-17                  1007                     5.457540021961771E-6
1.0E-17                  1008                     5.459080551042863E-6
1.0E-17                  1009                     5.46061910289481E-6
1.0E-17                  1010                     5.462155677517667E-6
1.0E-17                  1011                     5.4636902749116505E-6
1.0E-17                  1012                     5.465222895076273E-6
1.0E-17                  1013                     5.466753538011968E-6
1.0E-17                  1014                     5.4682822037186276E-6
1.0E-17                  1015                     5.4698088921961425E-6
1.0E-17                  1016                     5.47133360344454E-6
1.0E-17                  1017                     5.472856337463929E-6
1.0E-17                  1018                     5.4743770942542824E-6
1.0E-17                  1019                     5.475895873815491E-6
1.0E-17                  1020                     5.47741267614761E-6
1.0E-17                  1021                     5.478927501250774E-6
1.0E-17                  1022                     5.480440349124767E-6
1.0E-17                  1023                     5.481951219769697E-6
1.0E-17                  1024                     5.483460113185536E-6
1.0E-17                  1025                     5.48496702937234E-6
1.0E-17                  1026                     5.486471968330054E-6
1.0E-17                  1027                     5.487974930058623E-6
1.0E-17                  1028                     5.489475914558211E-6
1.0E-17                  1029                     5.490974921828709E-6
1.0E-17                  1030                     5.4924719518701975E-6
1.0E-17                  1031                     5.493967004682434E-6
1.0E-17                  1032                     5.495460080265715E-6
1.0E-17                  1033                     5.496951178619907E-6
1.0E-17                  1034                     5.498440299745035E-6
1.0E-17                  1035                     5.499927443641074E-6
1.0E-17                  1036                     5.501412610307941E-6
1.0E-17                  1037                     5.502895799745989E-6
1.0E-17                  1038                     5.504377011954703E-6
1.0E-17                  1039                     5.505856246934408E-6
1.0E-17                  1040                     5.507333504685131E-6
1.0E-17                  1041                     5.5088087852067104E-6
1.0E-17                  1042                     5.510282088499227E-6
1.0E-17                  1043                     5.51175341456268E-6
1.0E-17                  1044                     5.51322276339707E-6
1.0E-17                  1045                     5.514690135002343E-6
1.0E-17                  1046                     5.516155529378472E-6
1.0E-17                  1047                     5.517618946525673E-6
1.0E-17                  1048                     5.51908038644373E-6
1.0E-17                  1049                     5.520539849132697E-6
1.0E-17                  1050                     5.521997334592628E-6
1.0E-17                  1051                     5.523452842823469E-6
1.0E-17                  1052                     5.52490637382522E-6
1.0E-17                  1053                     5.526357927597962E-6
1.0E-17                  1054                     5.527807504141532E-6
1.0E-17                  1055                     5.529255103456067E-6
1.0E-17                  1056                     5.530700725541485E-6
1.0E-17                  1057                     5.532144370397975E-6
1.0E-17                  1058                     5.5335860380252935E-6
1.0E-17                  1059                     5.535025728423549E-6
1.0E-17                  1060                     5.536463441592715E-6
1.0E-17                  1061                     5.5378991775328174E-6
1.0E-17                  1062                     5.53933293624383E-6
1.0E-17                  1063                     5.540764717725834E-6
1.0E-17                  1064                     5.542194521978612E-6
1.0E-17                  1065                     5.543622349002381E-6
1.0E-17                  1066                     5.545048198797169E-6
1.0E-17                  1067                     5.546472071362785E-6
1.0E-17                  1068                     5.5478939666993386E-6
1.0E-17                  1069                     5.54931388480691E-6
1.0E-17                  1070                     5.550731825685229E-6
1.0E-17                  1071                     5.552147789334729E-6
1.0E-17                  1072                     5.5535617757548135E-6
1.0E-17                  1073                     5.554973784946106E-6
1.0E-17                  1074                     5.556383816908227E-6
1.0E-17                  1075                     5.557791871641258E-6
1.0E-17                  1076                     5.5591979491452265E-6
1.0E-17                  1077                     5.5606020494201045E-6
1.0E-17                  1078                     5.562004172466001E-6
1.0E-17                  1079                     5.563404318282753E-6
1.0E-17                  1080                     5.564802486870442E-6
1.0E-17                  1081                     5.566198678229041E-6
1.0E-17                  1082                     5.567592892358577E-6
1.0E-17                  1083                     5.5689851292589415E-6
1.0E-17                  1084                     5.5703753889303515E-6
1.0E-17                  1085                     5.5717636713726985E-6
1.0E-17                  1086                     5.573149976585874E-6
1.0E-17                  1087                     5.574534304570068E-6
1.0E-17                  1088                     5.575916655325118E-6
1.0E-17                  1089                     5.577297028851104E-6
1.0E-17                  1090                     5.578675425148055E-6
1.0E-17                  1091                     5.58005184421597E-6
1.0E-17                  1092                     5.5814262860546865E-6
1.0E-17                  1093                     5.582798750664394E-6
1.0E-17                  1094                     5.584169238045012E-6
1.0E-17                  1095                     5.585537748196593E-6
1.0E-17                  1096                     5.5869042811190306E-6
1.0E-17                  1097                     5.588268836812459E-6
1.0E-17                  1098                     5.589631415276798E-6
1.0E-17                  1099                     5.590992016512154E-6
1.0E-17                  1100                     5.592350640518231E-6
1.0E-17                  1101                     5.593707287295354E-6
1.0E-17                  1102                     5.595061956843386E-6
1.0E-17                  1103                     5.596414649162301E-6
1.0E-17                  1104                     5.597765364252235E-6
1.0E-17                  1105                     5.599114102112997E-6
1.0E-17                  1106                     5.600460862744804E-6
1.0E-17                  1107                     5.601805646147467E-6
1.0E-17                  1108                     5.603148452320986E-6
1.0E-17                  1109                     5.604489281265551E-6
1.0E-17                  1110                     5.6058281329809435E-6
1.0E-17                  1111                     5.607165007467328E-6
1.0E-17                  1112                     5.608499904724676E-6
1.0E-17                  1113                     5.609832824752826E-6
1.0E-17                  1114                     5.6111637675519395E-6
1.0E-17                  1115                     5.61249273312199E-6
1.0E-17                  1116                     5.61381972146306E-6
1.0E-17                  1117                     5.615144732574876E-6
1.0E-17                  1118                     5.616467766457765E-6
1.0E-17                  1119                     5.61778882311151E-6
1.0E-17                  1120                     5.619107902536273E-6
1.0E-17                  1121                     5.620425004731837E-6
1.0E-17                  1122                     5.621740129698339E-6
1.0E-17                  1123                     5.623053277435832E-6
1.0E-17                  1124                     5.624364447944234E-6
1.0E-17                  1125                     5.625673641223493E-6
1.0E-17                  1126                     5.626980857273715E-6
1.0E-17                  1127                     5.628286096094929E-6
1.0E-17                  1128                     5.629589357687053E-6
1.0E-17                  1129                     5.630890642050059E-6
1.0E-17                  1130                     5.6321899491840026E-6
1.0E-17                  1131                     5.63348727908891E-6
1.0E-17                  1132                     5.634782631764646E-6
1.0E-17                  1133                     5.6360760072113195E-6
1.0E-17                  1134                     5.637367405428957E-6
1.0E-17                  1135                     5.6386568264176124E-6
1.0E-17                  1136                     5.639966373221508E-6
1.0E-17                  1137                     5.64128357935349E-6
1.0E-17                  1138                     5.642599195573216E-6
1.0E-17                  1139                     5.643913221880847E-6
1.0E-17                  1140                     5.645225658276249E-6
1.0E-17                  1141                     5.646536504759367E-6
1.0E-17                  1142                     5.6478457613302554E-6
1.0E-17                  1143                     5.649153427989077E-6
1.0E-17                  1144                     5.650459504735614E-6
1.0E-17                  1145                     5.651763991569895E-6
1.0E-17                  1146                     5.653066888492E-6
1.0E-17                  1147                     5.654368195501876E-6
1.0E-17                  1148                     5.655667912599549E-6
1.0E-17                  1149                     5.656966039785047E-6
1.0E-17                  1150                     5.658262577058233E-6
1.0E-17                  1151                     5.6595575244192445E-6
1.0E-17                  1152                     5.660850881868053E-6
1.0E-17                  1153                     5.6621426494046865E-6
1.0E-17                  1154                     5.663432827029036E-6
1.0E-17                  1155                     5.664721414741237E-6
1.0E-17                  1156                     5.6660084125412355E-6
1.0E-17                  1157                     5.667293820428977E-6
1.0E-17                  1158                     5.668577638404489E-6
1.0E-17                  1159                     5.669859866467799E-6
1.0E-17                  1160                     5.67114050461896E-6
1.0E-17                  1161                     5.672419552857838E-6
1.0E-17                  1162                     5.673697011184567E-6
1.0E-17                  1163                     5.674972879598985E-6
1.0E-17                  1164                     5.676247158101227E-6
1.0E-17                  1165                     5.677519846691349E-6
1.0E-17                  1166                     5.678790945369105E-6
1.0E-17                  1167                     5.680060454134794E-6
1.0E-17                  1168                     5.6813283729881725E-6
1.0E-17                  1169                     5.682594701929375E-6
1.0E-17                  1170                     5.6838594409583485E-6
1.0E-17                  1171                     5.685122590075173E-6
1.0E-17                  1172                     5.686384149279687E-6
1.0E-17                  1173                     5.68764411857208E-6
1.0E-17                  1174                     5.688902497952134E-6
1.0E-17                  1175                     5.690159287420149E-6
1.0E-17                  1176                     5.6914144869757986E-6
1.0E-17                  1177                     5.692668096619381E-6
1.0E-17                  1178                     5.693920116350571E-6
1.0E-17                  1179                     5.69517054616964E-6
1.0E-17                  1180                     5.696419386076507E-6
1.0E-17                  1181                     5.6976666360711976E-6
1.0E-17                  1182                     5.6989122961535776E-6
1.0E-17                  1183                     5.700156366323755E-6
1.0E-17                  1184                     5.7013988465818655E-6
1.0E-17                  1185                     5.702639736927638E-6
1.0E-17                  1186                     5.703879037361126E-6
1.0E-17                  1187                     5.705116747882494E-6
1.0E-17                  1188                     5.7063528684916855E-6
1.0E-17                  1189                     5.707587399188675E-6
1.0E-17                  1190                     5.70882033997338E-6
1.0E-17                  1191                     5.710051690845883E-6
1.0E-17                  1192                     5.711281451806129E-6
1.0E-17                  1193                     5.7125096228543355E-6
1.0E-17                  1194                     5.713736203990177E-6
1.0E-17                  1195                     5.714961195213788E-6
1.0E-17                  1196                     5.716184596525251E-6
1.0E-17                  1197                     5.717406407924566E-6
1.0E-17                  1198                     5.71862662941157E-6
1.0E-17                  1199                     5.719845260986344E-6
1.0E-17                  1200                     5.7210623026489424E-6
1.0E-17                  1201                     5.722277754399339E-6
1.0E-17                  1202                     5.723491616237478E-6
1.0E-17                  1203                     5.724703888163415E-6
1.0E-17                  1204                     5.725914570177312E-6
1.0E-17                  1205                     5.727123662278762E-6
1.0E-17                  1206                     5.7283311644681185E-6
1.0E-17                  1207                     5.729537076745191E-6
1.0E-17                  1208                     5.730741399110142E-6
1.0E-17                  1209                     5.731944131562755E-6
1.0E-17                  1210                     5.7331452741033015E-6
1.0E-17                  1211                     5.734344826731537E-6
1.0E-17                  1212                     5.7355427894475964E-6
1.0E-17                  1213                     5.736739162251399E-6
1.0E-17                  1214                     5.737933945143027E-6
1.0E-17                  1215                     5.739127138122425E-6
1.0E-17                  1216                     5.740318741189647E-6
1.0E-17                  1217                     5.741508754344586E-6
1.0E-17                  1218                     5.742697177587403E-6
1.0E-17                  1219                     5.743884010917991E-6
1.0E-17                  1220                     5.745069254336349E-6
1.0E-17                  1221                     5.746252907842423E-6
1.0E-17                  1222                     5.747434971436403E-6
1.0E-17                  1223                     5.748615445118045E-6
1.0E-17                  1224                     5.749794328887539E-6
1.0E-17                  1225                     5.750971622744857E-6
1.0E-17                  1226                     5.752147326689865E-6
